URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
104395,130,120,30,0,5,85,0,0,0,0,5,0,SUPP,5,5,92%,22%,0%,4%,64%,0%,0%,0%,0%,4%,0%,SUPP,5%,2%
137730,200,170,45,SUPP,5,125,0,0,0,0,5,0,SUPP,25,5,86%,21%,SUPP,2%,61%,0%,0%,0%,0%,3%,0%,SUPP,12%,2%
104397,130,110,35,0,SUPP,75,SUPP,0,0,0,5,0,SUPP,15,5,86%,27%,0%,SUPP,56%,SUPP,0%,0%,0%,5%,0%,SUPP,11%,4%
138852,160,160,35,SUPP,5,115,10,0,0,0,5,0,0,SUPP,SUPP,98%,21%,SUPP,2%,70%,5%,0%,0%,0%,2%,0%,0%,SUPP,SUPP
139891,140,130,60,SUPP,5,60,5,0,0,0,5,0,0,5,5,93%,43%,SUPP,2%,44%,2%,0%,0%,0%,4%,0%,0%,4%,3%
141802,140,120,45,0,5,65,0,0,0,0,5,0,SUPP,15,5,85%,32%,0%,4%,47%,0%,0%,0%,0%,3%,0%,SUPP,11%,4%
131547,140,120,45,SUPP,10,65,SUPP,0,0,SUPP,10,0,0,15,5,88%,31%,SUPP,7%,48%,SUPP,0%,0%,SUPP,6%,0%,0%,9%,3%
140798,100,100,0,0,0,90,10,0,0,0,0,0,0,0,SUPP,99%,0%,0%,0%,88%,11%,0%,0%,0%,0%,0%,0%,0%,SUPP
139138,100,90,30,0,5,60,0,0,0,0,5,0,SUPP,10,5,87%,27%,0%,3%,56%,0%,0%,0%,0%,5%,0%,SUPP,10%,4%
135983,120,90,25,0,10,55,0,0,0,0,SUPP,0,0,20,5,78%,23%,0%,7%,48%,0%,0%,0%,0%,SUPP,0%,0%,16%,6%
136182,210,190,45,0,10,130,0,0,0,SUPP,15,0,5,15,10,90%,21%,0%,4%,62%,0%,0%,0%,SUPP,6%,0%,2%,6%,4%
104412,20,20,10,0,0,0,0,0,0,10,0,0,0,0,SUPP,90%,40%,0%,0%,0%,0%,0%,0%,50%,0%,0%,0%,0%,SUPP
104413,20,20,10,0,SUPP,0,0,0,0,5,0,0,0,5,SUPP,71%,43%,0%,SUPP,0%,0%,0%,0%,24%,0%,0%,0%,19%,SUPP
104414,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
104415,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
104417,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
139614,200,170,105,0,10,50,0,0,0,0,5,0,0,20,10,85%,53%,0%,6%,26%,0%,0%,0%,0%,4%,0%,0%,9%,6%
135477,230,190,125,0,15,5,45,0,SUPP,0,15,SUPP,0,25,15,82%,55%,0%,6%,1%,19%,0%,SUPP,0%,6%,SUPP,0%,12%,6%
135479,200,160,55,0,15,65,15,0,0,0,20,0,5,35,5,79%,29%,0%,8%,34%,7%,0%,0%,0%,10%,0%,2%,19%,3%
135481,200,160,90,0,15,5,50,0,0,0,10,0,0,25,10,81%,46%,0%,7%,3%,26%,0%,0%,0%,6%,0%,0%,14%,5%
104495,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
104498,20,20,5,0,10,0,0,0,0,0,0,0,0,SUPP,SUPP,89%,33%,0%,56%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
137675,110,100,40,0,5,55,0,0,0,0,5,0,SUPP,5,5,92%,37%,0%,5%,49%,0%,0%,0%,0%,4%,0%,SUPP,4%,4%
138787,180,150,40,0,SUPP,105,SUPP,0,0,0,5,0,SUPP,20,10,82%,22%,0%,SUPP,59%,SUPP,0%,0%,0%,2%,0%,SUPP,12%,6%
138696,160,130,40,0,5,70,0,0,10,0,5,0,0,20,15,80%,27%,0%,3%,44%,0%,0%,7%,0%,4%,0%,0%,11%,8%
104688,200,170,90,0,15,60,5,0,0,0,10,0,0,25,10,82%,43%,0%,6%,30%,2%,0%,0%,0%,6%,0%,0%,12%,6%
104692,140,120,20,0,5,85,SUPP,0,0,0,5,0,SUPP,15,10,83%,15%,0%,5%,60%,SUPP,0%,0%,0%,4%,0%,SUPP,11%,6%
104693,280,230,35,0,15,180,0,0,0,0,20,0,5,35,15,82%,13%,0%,5%,63%,0%,0%,0%,0%,6%,0%,1%,13%,5%
104696,210,180,80,0,20,75,5,0,0,0,15,0,SUPP,25,5,86%,38%,0%,10%,35%,3%,0%,0%,0%,6%,0%,SUPP,11%,3%
104698,260,230,80,0,SUPP,145,0,0,0,0,5,0,0,25,5,88%,31%,0%,SUPP,56%,0%,0%,0%,0%,3%,0%,0%,10%,2%
104700,220,190,55,0,10,115,5,0,0,0,10,0,0,20,15,86%,25%,0%,4%,54%,2%,0%,0%,0%,4%,0%,0%,8%,6%
104703,120,110,10,0,0,100,SUPP,0,0,0,0,0,SUPP,SUPP,SUPP,98%,10%,0%,0%,86%,SUPP,0%,0%,0%,0%,0%,SUPP,SUPP,SUPP
104705,140,140,20,0,SUPP,105,5,0,0,0,5,0,0,SUPP,0,99%,16%,0%,SUPP,76%,5%,0%,0%,0%,2%,0%,0%,SUPP,0%
104706,140,110,15,0,10,80,SUPP,0,0,0,10,0,5,20,10,80%,11%,0%,6%,59%,SUPP,0%,0%,0%,7%,0%,3%,14%,7%
138183,150,150,40,0,10,95,0,0,0,0,10,0,5,5,5,94%,25%,0%,5%,62%,0%,0%,0%,0%,6%,0%,2%,4%,2%
104712,200,190,35,0,20,125,5,0,0,0,25,0,SUPP,10,SUPP,95%,18%,0%,11%,63%,1%,0%,0%,0%,12%,0%,SUPP,5%,SUPP
104713,220,190,70,0,10,85,25,0,0,0,10,0,0,20,10,88%,32%,0%,5%,39%,12%,0%,0%,0%,5%,0%,0%,9%,4%
104714,220,200,90,0,5,100,10,0,SUPP,0,20,0,SUPP,10,10,91%,40%,0%,2%,44%,4%,0%,SUPP,0%,8%,0%,SUPP,5%,4%
104715,180,160,50,0,10,90,5,0,0,0,10,0,5,10,5,90%,29%,0%,5%,51%,3%,0%,0%,0%,5%,0%,2%,6%,3%
104717,190,170,25,0,15,125,0,0,0,0,15,0,SUPP,20,5,87%,13%,0%,8%,64%,0%,0%,0%,0%,8%,0%,SUPP,9%,4%
136409,90,70,15,SUPP,10,45,0,0,0,0,10,0,0,5,5,86%,20%,SUPP,12%,52%,0%,0%,0%,0%,13%,0%,0%,6%,8%
138463,210,190,55,0,15,115,SUPP,0,0,0,25,0,SUPP,10,5,93%,26%,0%,8%,57%,SUPP,0%,0%,0%,12%,0%,SUPP,4%,3%
138850,160,150,30,SUPP,SUPP,110,5,0,0,0,5,0,0,5,5,95%,21%,SUPP,SUPP,70%,3%,0%,0%,0%,3%,0%,0%,3%,3%
104721,130,120,15,SUPP,5,95,SUPP,0,0,0,10,0,0,5,SUPP,95%,14%,SUPP,6%,74%,SUPP,0%,0%,0%,7%,0%,0%,4%,SUPP
137916,130,120,5,0,0,120,0,0,0,0,0,0,0,0,SUPP,98%,2%,0%,0%,96%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP
136735,180,180,20,0,5,145,5,0,0,0,5,0,SUPP,5,5,96%,10%,0%,3%,78%,4%,0%,0%,0%,3%,0%,SUPP,2%,3%
101857,170,150,35,SUPP,10,95,SUPP,0,SUPP,0,5,0,SUPP,20,5,84%,21%,SUPP,5%,54%,SUPP,0%,SUPP,0%,4%,0%,SUPP,12%,4%
131065,210,190,30,0,5,140,0,0,0,0,5,0,10,25,5,86%,14%,0%,3%,65%,0%,0%,0%,0%,3%,0%,4%,11%,3%
135174,120,100,10,0,0,80,10,0,0,0,SUPP,0,0,10,5,90%,10%,0%,0%,70%,9%,0%,0%,0%,SUPP,0%,0%,8%,3%
136119,180,140,40,0,10,90,0,0,0,0,5,0,0,25,15,79%,22%,0%,7%,50%,0%,0%,0%,0%,3%,0%,0%,13%,9%
104734,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
104735,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
104736,20,20,5,0,0,0,0,0,0,10,0,0,0,0,0,100%,20%,0%,0%,0%,0%,0%,0%,80%,0%,0%,0%,0%,0%
104739,10,4,5,0,0,0,0,0,0,0,0,0,0,SUPP,SUPP,57%,57%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
104742,10,10,5,0,0,0,0,0,0,0,0,0,0,5,5,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,25%,25%
104748,20,20,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
104749,20,20,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
130961,20,10,SUPP,0,SUPP,0,0,0,0,10,0,0,0,SUPP,5,74%,SUPP,0%,SUPP,0%,0%,0%,0%,53%,0%,0%,0%,SUPP,21%
134658,30,20,10,0,5,SUPP,0,0,0,10,0,0,0,5,SUPP,75%,32%,0%,11%,SUPP,0%,0%,0%,29%,0%,0%,0%,21%,SUPP
133441,20,20,5,0,SUPP,0,0,0,0,15,0,0,0,5,0,86%,23%,0%,SUPP,0%,0%,0%,0%,59%,0%,0%,0%,14%,0%
104826,270,250,60,SUPP,5,120,65,0,0,0,10,0,SUPP,10,5,93%,22%,SUPP,2%,45%,24%,0%,0%,0%,4%,0%,SUPP,4%,2%
104827,140,120,50,0,5,25,35,0,0,0,10,0,0,15,10,81%,35%,0%,4%,17%,26%,0%,0%,0%,6%,0%,0%,11%,8%
104829,230,210,50,0,10,130,20,0,0,0,10,0,SUPP,20,5,91%,21%,0%,5%,57%,8%,0%,0%,0%,5%,0%,SUPP,8%,1%
104830,240,220,55,0,10,100,55,0,0,0,15,0,5,10,10,92%,22%,0%,5%,42%,22%,0%,0%,0%,6%,0%,2%,4%,4%
104833,140,120,50,0,5,5,55,0,0,0,10,0,0,20,5,84%,37%,0%,4%,4%,39%,0%,0%,0%,6%,0%,0%,13%,4%
104834,230,210,50,SUPP,10,5,145,0,0,0,5,0,0,15,5,91%,21%,SUPP,3%,3%,62%,0%,0%,0%,3%,0%,0%,6%,3%
104835,180,150,95,0,20,10,30,0,SUPP,0,10,0,0,15,10,87%,53%,0%,10%,6%,17%,0%,SUPP,0%,5%,0%,0%,8%,5%
136421,240,210,60,0,10,60,80,0,0,0,15,0,SUPP,20,10,88%,25%,0%,4%,24%,34%,0%,0%,0%,5%,0%,SUPP,9%,3%
136141,230,200,90,0,5,80,25,0,0,0,10,0,0,25,10,85%,39%,0%,3%,34%,11%,0%,0%,0%,3%,0%,0%,10%,4%
104843,10,4,SUPP,0,SUPP,0,0,0,0,0,0,0,0,5,5,40%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,30%,30%
131022,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
134865,20,20,SUPP,0,0,0,5,0,0,15,0,0,0,SUPP,0,92%,SUPP,0%,0%,0%,29%,0%,0%,54%,0%,0%,0%,SUPP,0%
134888,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
138260,130,110,65,0,10,40,SUPP,0,0,0,5,0,0,10,SUPP,91%,54%,0%,6%,30%,SUPP,0%,0%,0%,6%,0%,0%,8%,SUPP
104944,170,160,80,0,10,10,60,0,0,0,20,0,0,10,SUPP,93%,47%,0%,5%,6%,35%,0%,0%,0%,11%,0%,0%,6%,SUPP
137533,230,220,65,0,15,115,25,0,0,0,25,0,SUPP,10,SUPP,95%,29%,0%,6%,50%,10%,0%,0%,0%,10%,0%,SUPP,4%,SUPP
137436,160,150,30,0,5,105,10,0,0,0,5,0,0,SUPP,SUPP,97%,20%,0%,4%,67%,6%,0%,0%,0%,4%,0%,0%,SUPP,SUPP
137514,220,200,70,SUPP,10,100,20,0,0,0,10,0,0,15,5,90%,31%,SUPP,4%,46%,9%,0%,0%,0%,4%,0%,0%,8%,3%
137612,200,200,40,0,5,95,55,0,0,SUPP,5,0,SUPP,5,5,97%,21%,0%,1%,47%,26%,0%,0%,SUPP,3%,0%,SUPP,1%,1%
137297,180,170,55,0,5,10,100,0,0,0,10,0,0,10,5,93%,31%,0%,2%,4%,56%,0%,0%,0%,4%,0%,0%,5%,2%
137604,200,190,85,0,5,20,80,0,0,0,5,0,SUPP,15,5,92%,41%,0%,1%,10%,38%,0%,0%,0%,1%,0%,SUPP,6%,2%
104956,150,140,75,0,5,10,45,0,0,0,5,0,0,5,5,91%,51%,0%,3%,7%,30%,0%,0%,0%,2%,0%,0%,5%,4%
137520,210,200,35,0,5,150,5,0,SUPP,0,20,0,5,15,0,93%,17%,0%,3%,70%,2%,0%,SUPP,0%,9%,0%,1%,7%,0%
104959,140,110,35,SUPP,5,65,5,0,0,0,5,0,0,15,10,80%,26%,SUPP,2%,48%,3%,0%,0%,0%,4%,0%,0%,13%,7%
104960,250,220,70,0,10,125,10,0,0,0,15,0,SUPP,20,5,89%,29%,0%,4%,50%,5%,0%,0%,0%,6%,0%,SUPP,8%,3%
104961,250,240,35,SUPP,5,190,10,0,0,0,10,0,SUPP,10,SUPP,95%,14%,SUPP,2%,75%,3%,0%,0%,0%,4%,0%,SUPP,4%,SUPP
104962,140,130,20,0,5,100,5,0,0,0,5,0,SUPP,10,SUPP,90%,15%,0%,2%,70%,2%,0%,0%,0%,4%,0%,SUPP,9%,SUPP
104963,110,80,40,0,15,30,SUPP,0,SUPP,0,15,0,SUPP,15,10,78%,35%,0%,13%,27%,SUPP,0%,SUPP,0%,13%,0%,SUPP,14%,8%
104964,210,200,55,0,5,100,40,0,0,0,10,0,0,5,SUPP,96%,27%,0%,2%,48%,19%,0%,0%,0%,4%,0%,0%,3%,SUPP
104977,20,20,10,0,SUPP,0,0,0,0,10,0,0,0,0,0,100%,44%,0%,SUPP,0%,0%,0%,0%,50%,0%,0%,0%,0%,0%
104979,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
104980,30,30,20,0,SUPP,0,0,0,0,5,0,0,0,SUPP,0,96%,77%,0%,SUPP,0%,0%,0%,0%,15%,0%,0%,0%,SUPP,0%
104982,10,SUPP,SUPP,0,0,0,0,0,0,0,0,0,0,5,5,SUPP,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,38%,38%
104983,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
133748,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
137130,140,120,45,0,10,30,35,0,0,0,10,0,0,10,5,89%,34%,0%,9%,21%,25%,0%,0%,0%,8%,0%,0%,9%,2%
138853,270,230,65,0,25,25,115,0,0,0,25,0,SUPP,25,15,85%,24%,0%,10%,9%,42%,0%,0%,0%,8%,0%,SUPP,10%,5%
105097,140,120,50,0,10,10,50,0,0,0,10,0,0,20,SUPP,86%,36%,0%,7%,6%,38%,0%,0%,0%,7%,0%,0%,13%,SUPP
137171,160,160,SUPP,0,5,140,15,0,0,0,5,0,0,5,SUPP,98%,SUPP,0%,2%,87%,8%,0%,0%,0%,2%,0%,0%,2%,SUPP
137243,160,160,5,5,0,145,5,0,0,0,0,0,SUPP,0,0,100%,2%,3%,0%,92%,3%,0%,0%,0%,0%,0%,SUPP,0%,0%
105100,90,90,25,0,5,50,10,0,0,0,5,0,0,SUPP,0,99%,28%,0%,3%,55%,12%,0%,0%,0%,3%,0%,0%,SUPP,0%
105101,120,110,20,0,5,55,30,0,0,0,5,0,SUPP,5,SUPP,93%,18%,0%,4%,47%,24%,0%,0%,0%,5%,0%,SUPP,6%,SUPP
138355,180,160,30,0,10,90,25,0,0,0,10,0,0,15,5,89%,18%,0%,5%,53%,14%,0%,0%,0%,6%,0%,0%,9%,2%
105103,150,140,35,0,10,90,5,0,0,0,10,0,SUPP,5,5,93%,22%,0%,7%,60%,5%,0%,0%,0%,7%,0%,SUPP,5%,2%
136895,140,120,25,0,5,85,0,0,0,0,5,0,SUPP,15,5,85%,20%,0%,4%,61%,0%,0%,0%,0%,3%,0%,SUPP,12%,3%
137815,230,210,20,SUPP,10,165,15,0,0,0,10,0,0,10,5,94%,9%,SUPP,4%,73%,7%,0%,0%,0%,4%,0%,0%,4%,2%
105106,180,160,65,0,10,65,15,0,0,0,10,0,0,15,10,87%,36%,0%,6%,35%,9%,0%,0%,0%,6%,0%,0%,7%,6%
105107,200,190,55,0,15,80,35,0,0,0,20,0,SUPP,10,5,94%,28%,0%,7%,40%,19%,0%,0%,0%,10%,0%,SUPP,5%,2%
139031,210,190,35,0,10,130,10,0,0,0,10,0,5,15,10,89%,17%,0%,4%,61%,5%,0%,0%,0%,4%,0%,2%,8%,4%
105110,270,240,60,0,15,150,15,0,0,0,15,0,5,20,5,91%,22%,0%,5%,57%,6%,0%,0%,0%,5%,0%,1%,8%,2%
136411,210,150,80,0,15,15,40,0,0,0,10,0,0,45,15,73%,38%,0%,8%,7%,20%,0%,0%,0%,6%,0%,0%,21%,6%
139144,180,180,5,5,SUPP,160,5,0,0,0,5,0,SUPP,5,0,98%,3%,2%,SUPP,87%,3%,0%,0%,0%,3%,0%,SUPP,2%,0%
137476,150,150,5,SUPP,SUPP,130,5,0,0,0,5,0,0,5,0,97%,4%,SUPP,SUPP,87%,5%,0%,0%,0%,2%,0%,0%,3%,0%
136780,130,130,10,0,SUPP,110,10,0,0,0,5,0,0,5,SUPP,96%,6%,0%,SUPP,83%,6%,0%,0%,0%,3%,0%,0%,2%,SUPP
137929,140,140,10,0,0,120,10,0,0,0,5,0,0,5,0,97%,7%,0%,0%,84%,6%,0%,0%,0%,4%,0%,0%,3%,0%
135877,60,60,SUPP,5,0,50,5,0,0,0,SUPP,0,0,0,0,100%,SUPP,5%,0%,84%,10%,0%,0%,0%,SUPP,0%,0%,0%,0%
105129,30,30,5,0,5,0,0,0,0,15,0,0,0,5,0,90%,23%,0%,10%,0%,0%,0%,0%,57%,0%,0%,0%,10%,0%
105130,10,10,5,0,SUPP,0,0,0,0,0,0,0,0,SUPP,5,46%,31%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,38%
105131,10,10,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
105133,20,20,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
105137,20,20,5,0,0,0,SUPP,0,SUPP,15,0,0,0,0,0,100%,25%,0%,0%,0%,SUPP,0%,SUPP,65%,0%,0%,0%,0%,0%
127715,10,SUPP,SUPP,0,0,0,0,0,0,0,0,0,0,5,0,SUPP,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,75%,0%
105252,230,200,130,0,5,10,55,0,0,0,10,0,0,20,15,85%,55%,0%,3%,5%,23%,0%,0%,0%,5%,0%,0%,9%,6%
105253,230,210,60,0,5,120,30,0,0,0,15,0,5,15,5,91%,25%,0%,2%,50%,13%,0%,0%,0%,6%,0%,1%,7%,2%
105256,210,180,125,SUPP,10,SUPP,45,0,0,0,10,0,0,15,10,88%,61%,SUPP,4%,SUPP,22%,0%,0%,0%,4%,0%,0%,6%,5%
105257,290,250,205,0,SUPP,5,40,0,0,SUPP,5,0,0,30,10,88%,71%,0%,SUPP,1%,14%,0%,0%,SUPP,2%,0%,0%,10%,3%
105259,200,170,65,SUPP,5,45,55,0,0,0,10,0,0,20,5,87%,33%,SUPP,3%,23%,27%,0%,0%,0%,4%,0%,0%,10%,3%
140500,280,240,85,SUPP,5,45,100,0,0,0,10,0,0,25,15,86%,31%,SUPP,2%,16%,36%,0%,0%,0%,3%,0%,0%,9%,6%
105261,310,290,110,SUPP,15,120,40,0,0,0,20,0,SUPP,15,10,92%,36%,SUPP,5%,38%,12%,0%,0%,0%,7%,0%,SUPP,5%,3%
105262,170,160,115,0,5,10,25,0,0,SUPP,5,0,0,10,5,91%,66%,0%,4%,5%,16%,0%,0%,SUPP,4%,0%,0%,6%,3%
105263,180,140,90,0,5,5,40,0,0,0,10,0,0,30,10,80%,49%,0%,4%,4%,22%,0%,0%,0%,7%,0%,0%,16%,4%
105264,230,200,50,SUPP,5,120,15,0,0,0,15,0,SUPP,20,5,89%,23%,SUPP,3%,54%,8%,0%,0%,0%,6%,0%,SUPP,10%,1%
134646,170,160,80,SUPP,5,15,60,0,0,0,5,0,SUPP,10,SUPP,92%,45%,SUPP,2%,8%,34%,0%,0%,0%,3%,0%,SUPP,7%,SUPP
135096,90,80,10,5,SUPP,20,45,0,0,0,5,0,0,5,5,89%,13%,4%,SUPP,23%,48%,0%,0%,0%,4%,0%,0%,7%,4%
105266,200,200,140,SUPP,5,10,40,0,0,0,10,0,0,5,0,98%,69%,SUPP,3%,5%,19%,0%,0%,0%,5%,0%,0%,2%,0%
105267,280,270,90,SUPP,5,145,25,0,0,SUPP,10,0,0,10,5,96%,32%,SUPP,2%,52%,9%,0%,0%,SUPP,4%,0%,0%,3%,1%
135770,180,160,50,5,SUPP,15,85,0,0,0,SUPP,0,0,10,10,88%,29%,2%,SUPP,9%,48%,0%,0%,0%,SUPP,0%,0%,6%,6%
135981,130,100,25,SUPP,5,65,SUPP,0,0,0,10,0,SUPP,20,5,78%,21%,SUPP,3%,51%,SUPP,0%,0%,0%,6%,0%,SUPP,17%,5%
136135,100,90,35,0,SUPP,40,5,0,0,0,SUPP,0,SUPP,5,5,92%,39%,0%,SUPP,43%,7%,0%,0%,0%,SUPP,0%,SUPP,4%,4%
105277,20,20,0,0,0,0,0,0,SUPP,20,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,SUPP,95%,0%,0%,0%,0%,0%
105278,20,20,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
105280,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
131692,10,10,5,0,0,0,0,0,0,0,0,0,0,SUPP,SUPP,56%,56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
105354,200,180,125,0,SUPP,SUPP,55,0,0,0,5,0,0,10,5,92%,64%,0%,SUPP,SUPP,27%,0%,0%,0%,4%,0%,0%,6%,2%
134195,30,20,10,0,0,15,0,0,0,0,0,0,0,0,10,65%,35%,0%,0%,54%,0%,0%,0%,0%,0%,0%,0%,0%,35%
105355,190,170,120,0,5,0,40,0,0,0,10,0,0,15,5,89%,65%,0%,3%,0%,21%,0%,0%,0%,6%,0%,0%,9%,2%
105357,180,170,120,0,5,SUPP,50,0,0,0,10,0,0,SUPP,5,97%,66%,0%,2%,SUPP,27%,0%,0%,0%,5%,0%,0%,SUPP,2%
105358,160,140,95,0,5,5,35,0,0,0,10,0,SUPP,15,5,87%,58%,0%,2%,4%,23%,0%,0%,0%,7%,0%,SUPP,10%,2%
105360,160,150,90,0,5,SUPP,50,0,0,0,5,0,SUPP,10,5,91%,55%,0%,2%,SUPP,32%,0%,0%,0%,2%,0%,SUPP,6%,3%
105361,200,180,80,SUPP,10,0,85,0,0,0,10,0,0,10,10,89%,41%,SUPP,5%,0%,42%,0%,0%,0%,6%,0%,0%,6%,5%
105362,160,140,85,0,SUPP,5,50,0,0,0,5,0,0,15,5,88%,52%,0%,SUPP,4%,31%,0%,0%,0%,2%,0%,0%,9%,3%
105363,160,140,95,0,5,SUPP,40,0,0,0,5,0,0,10,5,89%,61%,0%,2%,SUPP,25%,0%,0%,0%,3%,0%,0%,8%,4%
105364,110,100,80,0,SUPP,0,15,0,0,0,5,0,0,10,5,86%,73%,0%,SUPP,0%,13%,0%,0%,0%,5%,0%,0%,9%,5%
105365,150,150,65,SUPP,SUPP,SUPP,75,0,0,0,5,0,0,5,5,95%,44%,SUPP,SUPP,SUPP,49%,0%,0%,0%,4%,0%,0%,2%,3%
105366,220,200,50,0,5,20,115,0,0,0,15,0,0,15,5,90%,24%,0%,3%,10%,53%,0%,0%,0%,6%,0%,0%,8%,2%
105367,210,200,75,0,SUPP,SUPP,120,0,0,0,5,0,0,10,5,93%,35%,0%,SUPP,SUPP,56%,0%,0%,0%,2%,0%,0%,6%,1%
105378,30,20,20,0,0,0,0,0,0,SUPP,0,0,0,SUPP,SUPP,88%,80%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,SUPP
138097,160,130,65,0,5,15,40,0,0,0,SUPP,0,0,25,10,79%,41%,0%,4%,10%,23%,0%,0%,0%,SUPP,0%,0%,15%,7%
105556,300,270,60,SUPP,15,135,55,0,0,SUPP,15,0,0,30,5,89%,20%,SUPP,4%,45%,19%,0%,0%,SUPP,4%,0%,0%,10%,1%
140703,180,160,75,0,SUPP,10,75,0,0,0,0,0,0,15,10,87%,41%,0%,SUPP,5%,41%,0%,0%,0%,0%,0%,0%,8%,6%
141264,260,240,45,0,5,95,90,0,0,0,5,0,SUPP,15,10,91%,18%,0%,2%,36%,34%,0%,0%,0%,3%,0%,SUPP,5%,4%
105560,250,210,130,SUPP,SUPP,10,60,0,0,0,SUPP,0,0,20,15,86%,54%,SUPP,SUPP,5%,25%,0%,0%,0%,SUPP,0%,0%,8%,6%
105564,360,280,180,0,25,5,70,0,0,0,25,0,0,55,20,79%,50%,0%,7%,2%,20%,0%,0%,0%,8%,0%,0%,15%,5%
139148,300,250,110,0,5,10,125,0,0,0,5,SUPP,0,40,10,83%,37%,0%,2%,3%,41%,0%,0%,0%,1%,SUPP,0%,13%,3%
