RECTYPE,LEA,ESTAB,URN,NFTYPE,TPUP,ATT8SCR,P8MEA,P8CILOW,P8CIUPP,PTEBACC_E_PTQ_EE,PTEBACC_PTQ_EE,PTL2BASICS_LL_PTQ_EE
1,925,4013,141391,AC,106,34.8,-0.88,-1.09,-0.66,0.23,0.02,0.25
1,925,4001,137282,AC,177,48.9,0.37,0.21,0.53,0.93,0.18,0.55
1,925,4019,136624,ACC,133,51.6,0.28,0.1,0.46,0.25,0.14,0.6
1,925,5422,136476,ACC,98,34.9,-0.8,-1.02,-0.58,0.17,0.01,0.22
1,925,5415,136415,ACC,223,57.7,0.26,0.12,0.4,0.6,0.43,0.77
1,925,4516,138756,ACC,86,40.5,-0.53,-0.76,-0.3,0.06,0,0.44
2,925,7034,142136,ACCS,18,0,-2.04,-2.53,-1.55,0,0,0
2,925,7002,141253,ACCS,21,3,-1.85,-2.36,-1.34,0,0,0
2,925,7024,139625,ACCS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,925,7011,120752,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,925,7005,141254,ACCS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,925,7021,142308,ACCS,23,NE,NE,NE,NE,NE,NE,NE
2,925,6034,120740,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,925,7030,134228,CYS,11,11.5,-2.12,-2.78,-1.46,0,0,0
2,925,7015,120754,CYS,32,1,-1.95,-2.32,-1.58,0,0,0
2,925,7032,131277,CYS,15,5.7,-2.17,-2.73,-1.62,0,0,0
2,925,7029,139316,ACCS,16,4.1,-2.89,-3.42,-2.37,0,0,0
2,925,7009,120750,CYS,27,3.1,-1.85,-2.29,-1.42,0,0,0
2,925,7025,142309,ACCS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,925,7016,120755,CYS,9,NE,NE,NE,NE,NE,NE,NE
2,925,7028,120763,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
4,925,,,,7813,49.7,-0.11,-0.13,-0.08,0.433,0.278,0.618
1,926,5405,138758,ACC,127,50.4,-0.03,-0.22,0.15,0.49,0.3,0.67
1,926,4056,121170,CY,88,46.4,-0.14,-0.37,0.08,0.27,0.13,0.58
1,926,6140,121250,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4602,121188,VA,73,50.5,-0.33,-0.58,-0.08,0.33,0.15,0.48
1,926,4052,140534,ACC,174,50.2,0.04,-0.12,0.21,0.17,0.07,0.64
1,926,4046,121164,FD,191,52.5,0.22,0.06,0.37,0.56,0.31,0.7
1,926,4037,121159,CY,119,52.2,0.12,-0.07,0.32,0.29,0.2,0.66
1,926,4017,141331,AC,129,47.9,0.14,-0.05,0.33,0.77,0.33,0.59
1,926,6906,135904,AC,133,37.6,-0.52,-0.7,-0.33,0.21,0.09,0.38
1,926,4065,141269,ACC,239,52.4,0.23,0.09,0.36,0.19,0.16,0.66
1,926,4011,140364,AC,183,47.9,0.38,0.22,0.53,0.25,0.15,0.57
1,926,5401,137431,ACC,66,52.3,0.2,-0.05,0.46,0.44,0.29,0.62
1,926,4085,121182,CY,196,51.3,0.18,0.02,0.33,0.38,0.22,0.65
1,926,4089,137092,ACC,159,55.1,0.39,0.22,0.56,0.84,0.38,0.74
1,926,4001,139204,AC,232,45.1,-0.47,-0.61,-0.33,0.2,0.13,0.47
1,926,4003,139572,AC,124,49,0.11,-0.08,0.3,0.22,0.15,0.6
1,926,5410,138759,ACC,168,49.1,-0.19,-0.35,-0.03,0.8,0.29,0.61
1,926,6153,134455,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4044,121163,CY,141,54.7,0.12,-0.06,0.3,0.51,0.41,0.74
1,926,5411,121219,VA,163,40.3,0.04,-0.13,0.21,0.2,0.07,0.33
1,926,6003,121222,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4005,138039,ACC,198,52,0.11,-0.04,0.26,0.29,0.21,0.68
1,926,4009,140188,AC,124,56.6,0.68,0.49,0.88,0.52,0.36,0.85
1,926,6029,121227,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4022,142059,AC,122,40,-0.54,-0.73,-0.34,0.16,0.07,0.34
1,926,4006,139311,ACC,155,51.3,0.17,0,0.34,0.41,0.19,0.65
1,926,6911,139058,AC,104,47.7,0.02,-0.19,0.22,0.08,0.05,0.63
1,926,6150,134440,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4013,140815,F,,,,,,,,
1,926,4016,141177,AC,223,46.9,-0.01,-0.16,0.13,0.22,0.13,0.49
1,926,6909,136202,AC,133,42.4,-0.54,-0.74,-0.35,0.1,0.03,0.44
1,926,6005,121224,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4053,121168,CY,100,52.8,0.29,0.08,0.5,0.59,0.39,0.79
1,926,4040,121160,CY,123,45.1,-0.4,-0.59,-0.21,0.33,0.24,0.53
1,926,5407,137541,ACC,214,49.9,0,-0.15,0.14,0.63,0.32,0.64
1,926,5404,121212,FD,152,49.4,0.32,0.14,0.49,0.3,0.18,0.61
1,926,4023,142396,AC,,,,,,,,
1,926,4000,138918,AC,74,49.8,0.11,-0.14,0.36,0.31,0.16,0.49
1,926,4008,121154,CY,137,47.5,-0.2,-0.38,-0.02,0.45,0.23,0.58
1,926,4002,141268,ACC,192,47.4,-0.05,-0.2,0.1,0.33,0.18,0.6
1,926,6123,121241,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,6124,121242,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4605,137913,ACC,198,56.8,0.35,0.2,0.5,0.49,0.33,0.81
1,926,4054,121169,CY,115,48.1,-0.16,-0.36,0.04,0.4,0.24,0.67
1,926,6905,135650,AC,124,46.1,-0.17,-0.36,0.02,0.4,0.18,0.53
1,926,6908,136187,AC,116,45.1,-0.08,-0.28,0.11,0.2,0.09,0.53
1,926,6907,136186,AC,122,47.8,0.11,-0.09,0.31,0.17,0.1,0.55
1,926,6158,135250,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4042,138829,ACC,154,55.4,0.42,0.25,0.59,0.48,0.34,0.73
1,926,6051,121230,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4012,140557,AC,107,49.4,0.33,0.13,0.54,0.02,0.02,0.51
1,926,4020,142058,AC,115,40.9,-0.24,-0.45,-0.03,0.04,0.01,0.43
1,926,5406,137621,ACC,110,57,0.4,0.2,0.61,0.75,0.44,0.79
1,926,4021,121157,CY,107,45.3,-0.46,-0.66,-0.25,0.2,0.03,0.55
1,926,4081,136515,ACC,264,50.8,0.07,-0.06,0.21,0.36,0.27,0.61
1,926,4043,121162,CY,240,49.3,-0.14,-0.28,-0.01,0.17,0.11,0.66
1,926,4018,141395,AC,81,46.9,0.08,-0.15,0.31,0.4,0.23,0.56
1,926,4084,139487,ACC,193,51,0.08,-0.07,0.23,0.27,0.16,0.69
1,926,6910,136204,AC,182,44.4,0,-0.16,0.17,0.22,0.07,0.4
1,926,6128,121245,IND,,NA,NA,NA,NA,NA,NA,NA
1,926,4083,121180,CY,292,53.7,0.21,0.09,0.34,0.43,0.34,0.69
1,926,4025,142883,F,,,,,,,,
1,926,4014,141086,FUTC,81,45.4,-0.32,-0.56,-0.08,0.15,0.02,0.58
1,926,4031,137949,ACC,134,43.3,-0.19,-0.38,-0.01,0.31,0.13,0.54
1,926,5400,136481,ACC,182,60.7,0.53,0.35,0.71,0.62,0.45,0.89
1,926,4060,137461,ACC,241,51.9,-0.15,-0.28,-0.01,0.51,0.32,0.73
2,926,6152,135066,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,6419,134978,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7010,121260,FDS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,926,7021,135119,FDS,22,0.2,-1.55,-2,-1.11,0,0,0
2,926,7013,121261,FDS,8,NE,NE,NE,NE,NE,NE,NE
2,926,6006,138779,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7015,139099,ACCS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,926,6010,141861,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7004,121256,FDS,19,1,-1.76,-2.28,-1.24,0,0,0
2,926,6160,135859,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7006,121257,FDS,9,NE,NE,NE,NE,NE,NE,NE
2,926,7016,121264,FDS,6,NE,NE,NE,NE,NE,NE,NE
2,926,6011,141953,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7020,121265,FDS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,926,6041,121229,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7014,121262,FDS,20,NE,NE,NE,NE,NE,NE,NE
2,926,6145,121252,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,6133,121246,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,926,7007,121258,FDS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,926,7001,121254,FDS,18,0.6,-1.87,-2.43,-1.32,0,0,0
2,926,6002,138138,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
4,926,,,,8019,48.8,0.02,-0.01,0.04,0.355,0.206,0.606
1,928,4007,138858,AC,205,46,-0.29,-0.44,-0.14,0.35,0.17,0.57
1,928,4601,137086,ACC,201,58.4,0.16,0.01,0.31,0.56,0.46,0.84
1,928,6062,122149,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,6907,135317,AC,179,55.6,0.25,0.09,0.41,0.82,0.55,0.82
1,928,4051,137087,ACC,217,49.9,-0.15,-0.29,-0.01,0.65,0.23,0.65
1,928,4005,137089,ACC,238,55.7,0.05,-0.08,0.19,0.34,0.29,0.79
1,928,4089,137878,ACC,171,49.9,-0.09,-0.25,0.07,0.7,0.33,0.65
1,928,6906,135306,AC,197,43.6,-0.25,-0.4,-0.1,0.16,0.09,0.58
1,928,4003,138254,F,,,,,,,,
1,928,4010,139373,FUTC,57,35.5,-0.82,-1.11,-0.54,0,0,0.14
1,928,2022,138073,AC,166,42.5,-0.28,-0.45,-0.12,0.26,0.13,0.42
1,928,4066,138214,ACC,222,47.9,0.02,-0.12,0.16,0.36,0.16,0.59
1,928,4041,139100,ACC,209,51.1,-0.18,-0.33,-0.04,0.34,0.23,0.63
1,928,4094,139988,ACC,178,47.5,-0.09,-0.25,0.06,0.44,0.29,0.51
1,928,4042,136489,ACC,224,52.4,0.08,-0.06,0.22,0.58,0.4,0.76
1,928,4017,138030,ACC,146,44,-0.43,-0.6,-0.25,0.62,0.25,0.47
1,928,6908,135966,AC,165,43.2,-0.29,-0.46,-0.13,0.23,0.1,0.5
1,928,6909,135967,AC,202,43.4,-0.59,-0.75,-0.44,0.28,0.19,0.6
1,928,4071,138932,ACC,223,48.6,0.27,0.12,0.42,0.27,0.09,0.54
1,928,4013,139957,AC,203,40.2,-0.42,-0.57,-0.27,0.24,0.11,0.43
1,928,4055,122066,FD,197,46.3,-0.34,-0.49,-0.18,0.19,0.15,0.41
1,928,4009,139060,AC,184,42.3,-0.42,-0.58,-0.26,0.3,0.09,0.46
1,928,4550,139158,ACC,174,53.1,0.07,-0.09,0.23,0.46,0.29,0.75
1,928,6910,136201,AC,221,42.3,0.02,-0.14,0.18,0.1,0.04,0.47
1,928,5406,137613,ACC,130,45.7,-0.29,-0.48,-0.11,0.71,0.27,0.55
1,928,4015,137049,ACC,181,46.5,-0.24,-0.4,-0.08,0.57,0.17,0.54
1,928,4022,137614,ACC,221,49.6,-0.2,-0.34,-0.06,0.52,0.31,0.67
1,928,6905,134814,AC,209,48.6,0.37,0.22,0.52,0.27,0.21,0.63
1,928,6057,122144,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,4018,142485,F,,,,,,,,
1,928,5404,136299,ACC,211,59,0.26,0.11,0.41,0.77,0.43,0.83
1,928,4076,140510,ACC,266,51.8,-0.06,-0.19,0.07,0.54,0.32,0.69
1,928,6007,122129,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,6063,122150,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,4001,138235,AC,139,46.7,-0.09,-0.27,0.08,0.35,0.23,0.6
1,928,6064,122151,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,4016,142063,AC,225,51.8,0.06,-0.08,0.2,0.43,0.2,0.68
1,928,6043,122137,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,4008,139013,AC,171,42.1,-0.81,-0.97,-0.65,0.47,0.2,0.46
1,928,6071,135785,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,6056,122143,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,4011,139690,FUTC,118,45.2,-0.52,-0.71,-0.32,0.27,0.02,0.62
1,928,5409,137912,ACC,196,53.1,0.39,0.23,0.54,0.37,0.25,0.64
1,928,5400,136976,ACC,153,55.9,0.27,0.1,0.44,0.65,0.42,0.76
1,928,4004,136488,ACC,212,56.9,0.31,0.16,0.46,0.42,0.34,0.75
1,928,4703,122100,VA,145,45.6,-0.09,-0.27,0.1,0.51,0.16,0.5
1,928,4012,139819,AC,125,48.8,0.2,0.01,0.39,0.18,0.1,0.57
1,928,6010,122131,IND,,NA,NA,NA,NA,NA,NA,NA
1,928,4000,136948,AC,181,41.2,-0.52,-0.68,-0.35,0.61,0.19,0.47
1,928,4038,122059,CY,242,50.3,0.07,-0.07,0.2,0.17,0.12,0.67
1,928,4020,142869,F,,,,,,,,
1,928,4014,139961,AC,223,44.4,-0.33,-0.48,-0.19,0.27,0.16,0.38
2,928,6069,133515,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,928,7020,140436,ACCS,18,3.1,-1.48,-1.98,-0.97,0,0,0
2,928,6067,131802,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,928,6039,122136,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,928,7000,142783,FS,,,,,,,,
2,928,7029,140277,ACCS,30,3.6,-1.7,-2.09,-1.3,0,0,0
2,928,7018,122162,CYS,9,11.7,-1.88,-2.58,-1.18,0,0,0
2,928,7019,141726,ACCS,7,NE,NE,NE,NE,NE,NE,NE
2,928,7008,141791,ACCS,26,0.3,-2.27,-2.71,-1.82,0,0,0
2,928,7033,138634,ACCS,10,6.2,-2.31,-2.97,-1.65,0,0,0
2,928,7017,137354,ACCS,27,8.3,-1.63,-2.04,-1.22,0,0,0
2,928,6073,136227,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,928,6070,135754,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,928,6061,122148,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,928,7010,122158,CYS,12,NE,NE,NE,NE,NE,NE,NE
4,928,,,,7663,47.8,-0.13,-0.15,-0.1,0.404,0.22,0.593
1,929,4415,122355,FD,236,40.9,-0.53,-0.67,-0.4,0.31,0.05,0.42
1,929,5400,122374,CY,132,47.6,0.02,-0.16,0.2,0,0,0.59
1,929,6905,135619,AC,174,52.4,0.47,0.31,0.62,0.55,0.33,0.7
1,929,4434,122360,CY,118,39.8,-0.44,-0.63,-0.24,0.03,0.02,0.31
1,929,4437,137598,ACC,170,42.4,-0.74,-0.9,-0.58,0.25,0.15,0.48
1,929,4002,140002,AC,157,40.4,-0.47,-0.64,-0.3,0.45,0.11,0.39
1,929,4424,137457,ACC,318,52,-0.03,-0.15,0.09,0.22,0.13,0.67
1,929,4438,122362,CY,237,48.9,-0.07,-0.21,0.06,0.23,0.19,0.68
1,929,4130,122328,FD,119,44.9,-0.37,-0.56,-0.17,0.3,0.08,0.54
1,929,4439,122363,CY,69,42.1,-0.2,-0.46,0.05,0.2,0.04,0.39
1,929,4501,137746,ACC,330,53.9,0.03,-0.09,0.15,0.41,0.28,0.79
1,929,6001,122376,IND,,NA,NA,NA,NA,NA,NA,NA
1,929,6906,135886,AC,133,39.9,-0.46,-0.64,-0.27,0.13,0.06,0.49
1,929,4426,122358,CY,266,55.5,0.07,-0.06,0.2,0.54,0.35,0.76
1,929,4369,122351,CY,180,53.3,0.18,0.02,0.33,0.51,0.31,0.74
1,929,4417,122356,CY,274,55.4,0.32,0.19,0.45,0.46,0.39,0.8
1,929,4632,141814,ACC,224,49.1,-0.13,-0.27,0.01,0.26,0.17,0.58
2,929,7024,132771,CYS,16,4.2,-2.89,-3.41,-2.37,0,0,0
2,929,7010,122384,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,929,7003,122382,CYS,14,1.3,-1.71,-2.37,-1.05,0,0,0
2,929,7022,122389,CYS,20,3,-2.3,-2.77,-1.84,0,0,0
2,929,7006,122383,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,929,6002,137385,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,929,7012,122385,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,929,7018,122386,CYS,7,NE,NE,NE,NE,NE,NE,NE
2,929,6046,132855,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,929,7023,122390,NMSS,,NA,NA,NA,NA,NA,NA,NA
4,929,,,,3200,48,-0.14,-0.18,-0.1,0.322,0.189,0.61
1,931,6007,138363,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6095,123312,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6121,134166,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4000,138499,AC,127,47.1,0.11,-0.08,0.3,0.55,0.21,0.5
1,931,4054,137919,ACC,169,55.8,0.2,0.03,0.36,0.61,0.34,0.77
1,931,6126,135236,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4011,142024,AC,166,46,-0.27,-0.43,-0.1,0.15,0.07,0.54
1,931,4012,142863,FSS,,,,,,,,
1,931,4600,141146,ACC,138,53.1,0.19,0.01,0.38,0.35,0.28,0.72
1,931,6002,123275,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4040,138289,ACC,176,53.7,0.15,-0.02,0.31,0.32,0.21,0.7
1,931,6014,139997,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4041,123236,CY,114,45.9,-0.17,-0.38,0.03,0.25,0.11,0.5
1,931,4120,139146,ACC,225,45.9,-0.24,-0.38,-0.09,0.45,0.24,0.53
1,931,4116,137970,ACC,268,56.2,0.49,0.36,0.62,0.51,0.41,0.78
1,931,4092,123245,CY,108,44,-0.39,-0.59,-0.18,0.31,0.21,0.42
1,931,4010,137936,ACC,168,50.3,-0.09,-0.25,0.08,0.27,0.22,0.67
1,931,6046,123283,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4032,141069,ACC,219,50.4,0.04,-0.1,0.18,0.15,0.13,0.66
1,931,6083,123303,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4139,138490,ACC,190,55.4,0.39,0.23,0.55,0.46,0.32,0.79
1,931,6104,123318,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4002,138269,F,,,,,,,,
1,931,4141,137993,ACC,208,54.5,0.19,0.04,0.33,0.43,0.28,0.74
1,931,4127,123257,CY,80,48.8,-0.19,-0.43,0.05,0.38,0.19,0.68
1,931,4055,137921,ACC,174,58.5,0.4,0.23,0.57,0.71,0.49,0.86
1,931,4060,138897,ACC,154,48.3,-0.25,-0.43,-0.08,0.35,0.2,0.66
1,931,6064,123290,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4050,138210,ACC,212,49.8,-0.05,-0.19,0.1,0.25,0.22,0.65
1,931,4003,139998,F,,,,,,,,
1,931,4082,123244,CY,112,52.5,-0.02,-0.22,0.18,0.3,0.16,0.71
1,931,6006,138119,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4126,140580,ACC,172,50.2,-0.31,-0.47,-0.14,0.41,0.24,0.63
1,931,4142,137140,ACC,308,51.1,0,-0.12,0.13,0.52,0.33,0.68
1,931,6004,123277,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6010,138602,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6100,123315,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4094,137976,ACC,110,56.4,0.37,0.17,0.57,0.58,0.41,0.78
1,931,4125,123255,CY,130,43.1,-0.27,-0.46,-0.09,0.36,0.15,0.52
1,931,4580,138667,ACC,313,54,0.16,0.04,0.28,0.41,0.3,0.75
1,931,6094,123311,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4560,138817,ACC,164,49.9,0.01,-0.16,0.17,0.3,0.24,0.57
1,931,4128,142104,ACC,172,52.8,0.14,-0.02,0.3,0.39,0.29,0.73
1,931,6905,135365,AC,163,45.6,-0.11,-0.28,0.05,0.41,0.19,0.56
1,931,6034,123282,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6076,123298,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6906,135675,AC,116,49.7,0.82,0.61,1.02,0.53,0.1,0.51
1,931,6093,123310,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6119,132048,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6907,136261,AC,107,48.5,0.27,0.04,0.51,0.42,0.2,0.58
1,931,6012,139779,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6079,123300,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6070,123295,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4129,138762,ACC,164,49.5,-0.12,-0.29,0.04,0.24,0.15,0.66
1,931,6120,133430,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6066,123292,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4145,139528,ACC,195,43.7,-0.29,-0.44,-0.13,0.19,0.12,0.47
1,931,6096,123313,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6050,123285,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,6005,123278,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4006,140886,FSS,43,51.5,-0.08,-0.41,0.25,0.12,0.09,0.67
1,931,6001,123274,IND,,NA,NA,NA,NA,NA,NA,NA
1,931,4008,141111,FUTC,,,,,,,,
1,931,4140,137357,ACC,189,54.7,0.22,0.07,0.38,0.48,0.41,0.75
1,931,4007,142218,ACC,210,53.5,0.11,-0.04,0.26,0.25,0.22,0.7
1,931,4077,140875,ACC,161,49.4,-0.12,-0.29,0.04,0.34,0.19,0.69
1,931,4052,123238,CY,170,49.4,-0.16,-0.33,0,0.42,0.28,0.67
1,931,6068,123294,IND,,NA,NA,NA,NA,NA,NA,NA
2,931,7026,123341,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,931,7029,123344,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,7030,123345,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,6000,137334,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,931,7003,140217,ACS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,7027,139322,ACCS,10,NE,NE,NE,NE,NE,NE,NE
2,931,7010,123332,CYS,7,NE,NE,NE,NE,NE,NE,NE
2,931,6115,123326,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,931,7018,139312,ACCS,17,NE,NE,NE,NE,NE,NE,NE
2,931,7011,123333,CYS,6,NE,NE,NE,NE,NE,NE,NE
2,931,7000,139079,ACS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,6015,141208,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,931,7020,123339,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,7031,123346,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,7012,123334,CYS,9,NE,NE,NE,NE,NE,NE,NE
2,931,7007,123331,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,931,7002,123329,FDS,8,29.7,-1.02,-1.76,-0.28,0,0,0.38
4,931,,,,5975,50.3,0.02,-0.01,0.04,0.379,0.245,0.654
1,933,4250,136839,ACC,125,53.5,0.12,-0.07,0.31,0.46,0.18,0.67
1,933,4100,136851,ACC,186,51.2,0.21,0.05,0.37,0.19,0.13,0.63
1,933,4504,137285,ACC,267,52.8,0,-0.13,0.13,0.31,0.24,0.65
1,933,4001,138375,AC,108,48.1,0.52,0.31,0.73,0.06,0.05,0.57
1,933,6003,123904,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4003,139655,AC,40,45.2,0.22,-0.16,0.59,0,0,0.5
1,933,4451,137193,ACC,169,47.4,-0.23,-0.4,-0.07,0.23,0.12,0.48
1,933,4358,136916,ACC,239,58,0.49,0.35,0.62,0.36,0.34,0.8
1,933,6191,123937,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4308,123881,FD,190,45.6,-0.16,-0.32,-0.01,0.17,0.05,0.42
1,933,4004,140416,AC,142,51.2,-0.01,-0.18,0.17,0.2,0.14,0.68
1,933,4283,136913,ACC,215,52.7,0.27,0.12,0.41,0.27,0.16,0.7
1,933,6021,123910,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4000,123862,CY,301,49.1,-0.01,-0.13,0.11,0.35,0.23,0.59
1,933,4309,136917,ACC,218,51.6,0.14,0,0.28,0.4,0.24,0.7
1,933,4354,123883,CY,245,55.5,0.5,0.36,0.63,0.26,0.16,0.8
1,933,4274,136295,ACC,221,54.7,0.58,0.44,0.73,0.55,0.29,0.68
1,933,4259,136294,ACC,248,53.8,0.09,-0.05,0.22,0.69,0.4,0.75
1,933,4304,123879,CY,237,46.7,-0.65,-0.79,-0.51,0.25,0.18,0.49
1,933,4273,123869,CY,109,46.5,-0.24,-0.44,-0.04,0.38,0.14,0.51
1,933,6004,123905,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,6023,123912,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4583,136783,ACC,261,56.3,0.51,0.38,0.65,0.8,0.37,0.79
1,933,4355,136639,ACC,163,51.3,0.02,-0.15,0.18,0.59,0.35,0.61
1,933,6022,123911,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,6035,123917,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4455,136894,ACC,188,49.8,-0.42,-0.58,-0.27,0.1,0.07,0.7
1,933,6024,123913,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4300,123878,FD,146,40.5,-0.42,-0.6,-0.25,0.07,0.02,0.27
1,933,4258,137202,ACC,72,51.7,0.16,-0.08,0.41,0.35,0.21,0.58
1,933,5400,137313,ACC,74,58.4,0.6,0.32,0.89,0.43,0.32,0.85
1,933,4450,137080,ACC,137,48,-0.12,-0.3,0.07,0.34,0.14,0.55
1,933,4002,138383,F,,,,,,,,
1,933,6905,136193,AC,119,41.4,-0.28,-0.47,-0.08,0.24,0.07,0.33
1,933,6025,123914,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4508,123893,VC,198,50.3,-0.07,-0.22,0.08,0.4,0.23,0.71
1,933,6178,123930,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,6029,123916,IND,,NA,NA,NA,NA,NA,NA,NA
1,933,4291,136791,ACC,213,48.7,0.07,-0.08,0.21,0.63,0.14,0.57
1,933,4201,137203,ACC,147,48,-0.36,-0.53,-0.18,0.18,0.13,0.59
1,933,4282,137192,ACC,95,47.2,-0.2,-0.42,0.02,0.43,0.25,0.65
2,933,6207,134909,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,933,7018,123945,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
