LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,RATPUPTEA,SALARY
878,113422,6,8,3,3.9,3.1,24.2,SUPP
878,113423,10,11,1,6.5,4.6,20.3,36700
878,113424,7,6,3,4.7,2,23,SUPP
878,113425,18,24,6,12.4,7.3,20.1,37000
878,113426,8,10,4,5.9,2.2,21.6,34400
878,113427,4,6,2,2.4,1.4,21.1,SUPP
878,113428,8,2,1,3.7,1.3,18.9,38100
878,113429,6,4,3,4.8,2.2,19.6,SUPP
878,113430,13,6,4,8.9,3.4,18.9,36700
878,113431,15,6,4,10,3.4,20.7,40600
878,113432,4,9,3,2.9,0.9,14.1,SUPP
878,113433,16,23,2,12.9,7,16.7,33600
878,113434,6,4,3,4,1.8,16.6,31600
878,113435,6,8,2,4.8,3.1,18.3,35900
878,113436,4,4,5,3.7,1.8,19.4,37500
878,113437,21,20,3,17,13.3,20.1,34600
878,113438,6,3,1,4.8,1.7,18.1,36200
878,113439,8,7,3,7.4,2.6,21.2,37200
878,113440,9,11,4,7.2,5,20.2,38300
878,113441,5,8,2,5,3.3,19.6,35300
878,113442,16,13,7,13.1,7.4,16.3,35900
878,113443,24,17,4,18.7,9.8,19.3,36400
878,113444,16,24,3,13.1,9.5,24.8,38400
878,113445,24,26,5,18,14.6,20.4,38400
878,134171,19,25,8,14.9,16.4,20.7,36100
878,113446,9,11,3,6.7,5.6,24,36300
878,113447,14,9,7,10.2,1.6,22.9,37400
878,113448,9,14,3,8,3.6,19.6,37600
878,113449,6,3,3,3.7,1.4,11.1,34700
878,113450,4,3,5,2.5,1.3,18.4,SUPP
878,113451,6,5,1,4.3,3.1,20,36500
878,113452,4,4,3,3.5,1.5,11.7,29100
878,113453,13,15,4,10.8,3.4,19.4,33600
878,113454,9,10,2,6.8,5,21.4,37100
878,113455,9,11,1,4.4,2.7,22.6,40200
878,113456,11,12,4,8.9,5,21,36300
878,113457,7,3,3,4.8,0.9,19.8,39200
878,113460,5,15,2,4.2,4.2,16,35600
878,113461,6,6,1,4.7,3.3,17.7,39000
878,113462,5,2,3,3.7,1,17.2,40100
878,113463,11,13,5,8.4,5.9,18.8,32800
878,113464,7,6,1,5.3,3.2,19.7,39900
878,113465,9,12,3,8,6,22.5,37100
878,113466,6,10,2,5,2.6,23.2,36100
878,113467,6,12,3,6,4,20.3,34800
878,113468,10,18,7,9.3,8.8,23,37600
878,113469,8,11,3,5.6,3.8,22.9,37300
878,113477,14,20,5,9.8,9.1,22.4,36800
878,113478,5,3,1,3.8,2,13.9,SUPP
878,113479,12,17,7,10,5.9,20.8,37500
878,113480,6,7,3,5,2.1,17.6,39600
878,113481,6,6,3,4.6,1.8,17.2,33900
878,113482,9,9,1,6.5,4.1,22.6,34900
878,113493,22,26,4,20,7,19.2,34100
878,113494,5,4,1,4.6,2.9,22.3,37100
878,113495,5,5,2,4,1.3,18.5,31900
878,113496,9,13,3,8,3.2,23.5,37600
878,133780,18,16,4,13.4,9,16.2,35700
878,134375,27,27,5,19.4,16.4,24.4,36600
878,134641,14,13,9,10,7.7,22,36700
878,133893,13,16,10,10.8,6.2,15.8,41100
878,113497,60,23,31,54.1,9.4,16.1,38500
878,113498,119,43,49,104.5,11.4,15.3,39100
878,113499,67,34,36,59.6,19.9,16.2,38500
878,113500,90,31,32,72.3,10.9,15.4,38300
878,113501,74,25,30,66.5,10.7,14.8,38700
878,113502,42,17,22,37.1,5.8,17.4,40900
878,113503,70,36,33,55.4,16.3,15.8,38800
878,113504,186,41,68,160.3,24.4,16.7,37900
878,113505,78,32,31,73.9,15.5,17.2,38800
878,113506,57,31,27,50.2,16,15.8,39600
878,113507,52,20,24,50.2,11.3,12.3,37600
878,113508,44,33,19,39.1,11,18.1,41000
878,113509,41,28,33,38.3,12.5,15.2,37200
878,113510,62,29,31,52,18.3,16.7,40000
878,113511,52,18,21,43.1,9.8,15.9,38900
878,113512,43,18,19,37.2,12,16.8,42400
878,113513,79,22,41,68.6,13.7,15.9,37000
878,113514,90,35,25,81.3,22.6,17.6,38600
878,113515,96,39,33,83.6,19,16.3,40200
878,113516,109,50,61,99.5,29.2,16.2,37400
878,113518,66,44,34,47.7,24.1,17.3,39000
878,113519,127,45,61,112.8,28.2,15.5,37100
878,113520,133,48,76,119.7,31.4,16.1,36700
878,113521,95,34,46,89.3,22.2,15.7,37700
878,113522,90,40,40,77.9,28.1,16.8,34900
878,113529,75,32,32,67.3,10.6,17,38700
878,113539,121,55,56,106.3,25,15.7,37000
878,113540,94,31,39,87.7,16.6,15.5,38100
878,136336,158,58,56,144,30.4,15.9,36800
878,113548,92,41,44,80.2,15.6,16.7,38100
878,113550,71,44,31,64.5,30.1,14.6,38600
878,113553,94,57,31,75,16.5,16.9,38900
878,113555,62,7,22,45.2,0,17.8,41200
878,113557,100,47,40,84.5,24.8,16.2,39000
878,113559,61,23,40,57.1,5.9,19.5,37600
878,136287,58,21,21,50.4,10.3,18.8,40100
878,136200,41,20,16,37.7,17.7,13.2,36300
878,113633,21,79,9,17.7,56,7.5,43300
878,113634,18,22,11,16.6,17.6,6.4,42600
878,113635,17,41,6,14.4,0,7.5,42700
878,113636,10,6,5,9,3.8,4.2,44900
878,113637,17,28,5,14.5,4.4,7,40100
878,113638,20,53,13,17.8,38,6.8,42200
878,113642,9,27,34,8.5,18.6,5.7,46700
878,113643,19,37,5,14.4,25.8,5.9,42700
878,113656,17,32,31,16.2,16.6,4.3,42400
878,131552,15,11,29,14.4,9.9,2.9,46700
879,113269,23,26,6,19.8,10.7,15.2,35800
879,113270,12,10,5,9.7,6.7,22,40300
879,113273,12,16,9,9.8,8.9,19.5,42000
879,113274,17,17,5,13.8,8.9,25.9,38100
879,113275,11,17,5,9.6,6.2,28,39300
879,113276,12,10,4,10.5,5.4,17.8,36200
879,113277,17,15,4,15.1,6.9,19.5,36900
879,113278,15,14,4,11.2,8.8,22.4,43000
879,113281,9,18,10,9,7.5,22,37200
879,113282,12,12,8,10.2,7.3,16,37500
879,113287,16,19,6,13.8,9.8,22,37700
879,113288,11,14,5,9.3,7.8,22.9,39200
879,113289,18,16,4,14,9.8,16.6,40200
879,113292,11,13,6,8.9,8.2,22.5,41100
879,113295,11,16,4,8.6,6,24.1,37000
879,113297,13,25,4,12.8,7.7,17.4,34700
879,113298,16,19,5,15.1,12,24.2,37900
879,113299,10,10,5,8.6,5.3,18.3,39500
879,113300,14,20,8,12,10.2,13.9,32700
879,113301,20,18,3,16.6,9.5,24.8,39000
879,113302,13,12,5,10.3,6.5,25.1,38100
879,113305,29,31,12,25.6,16.6,23.3,38800
879,113306,11,18,3,11,10.7,15.2,34600
879,113307,17,50,12,15.4,8.9,13.4,41900
879,113312,13,20,9,8.4,7.3,20.4,39100
879,113313,11,20,9,9.3,8.2,24.5,42200
879,113314,16,20,6,15.3,11,20.6,32300
879,113315,17,18,4,17,12.6,26.8,40000
879,113316,9,19,3,8,8.5,20.1,36700
879,113317,10,10,3,8,5.5,25.8,40400
879,113320,9,9,4,9,6,25.8,39600
879,113322,18,30,10,16.1,10.6,25,39200
879,113323,12,7,4,10.2,4.3,19.7,35600
879,113324,27,30,5,23.6,16.3,18.3,37200
879,113326,15,14,5,13,9.7,25.2,38500
879,113327,10,16,5,9.1,10.1,15.5,37300
879,113328,12,10,4,9.6,4.2,22,36200
879,113329,16,22,8,13.8,8.9,18.2,36000
879,113344,13,12,5,11.1,7.8,17.5,38300
879,113345,32,68,7,26.2,25.9,21.7,36300
879,132215,19,9,4,17.1,5.9,20,35200
879,133602,19,22,10,18.2,13.4,21.7,35400
879,113416,19,18,3,15.3,7.9,24.3,38100
879,113417,11,15,3,10.5,7.8,17.7,35600
879,113418,21,21,6,16.4,10.8,24.5,36400
879,113419,10,14,4,8.8,5.2,23.5,41000
879,113483,11,16,4,8.9,4.8,21.5,41000
879,113484,7,7,2,5.4,3.2,17,41100
879,113485,10,9,7,8,2.5,17.5,39500
879,113486,10,6,7,8.2,3.4,21.6,36800
879,113487,15,13,3,11,5.6,20.6,39900
879,113488,12,15,4,9,8.1,22.4,36300
879,113489,7,6,4,6.2,3.6,17.3,36200
879,113490,11,18,3,8.6,8.6,25.1,38800
879,113491,6,12,2,5.3,4.5,21.9,39300
879,113492,13,7,5,8.6,4.5,21.8,34800
879,134802,16,14,10,14.7,9.2,20.5,39100
879,134803,32,42,8,28,21.9,22.4,36400
879,135146,15,18,3,13,9.9,23.5,40700
879,135145,21,25,8,17.4,12.7,20.3,38000
879,135144,20,18,5,15,8.4,25.2,37600
879,135348,23,35,7,20.8,22.8,20.1,39900
879,135349,20,37,5,17.7,14.4,23.7,35700
879,135350,18,20,5,17.6,11.1,21.3,38300
879,135351,22,35,7,19.3,17.4,23.7,38700
879,135852,33,49,15,28,31.4,15,34600
879,135853,18,24,5,15.8,15.8,18.6,34600
879,113531,60,8,25,53.5,0.9,15.4,42700
879,113532,66,10,33,52.5,1.4,16,43400
879,113533,53,34,24,50.8,12.6,14.4,40800
879,113535,80,38,32,68.5,21,17.8,43400
879,113536,95,30,36,87.8,12.4,15.6,44500
879,113537,120,57,48,104.8,31.3,15.4,43200
879,113538,79,19,33,65.5,12.3,17.7,42000
879,113542,95,47,48,88.8,23.6,16,37700
879,113543,78,42,34,72.6,27.4,17.8,41200
879,113544,100,60,47,92.1,31.5,16.2,38900
879,113547,120,44,60,107.5,24.9,15.1,40200
879,113552,75,51,27,50.2,22.1,17.8,45000
879,113558,56,46,21,49.2,31.6,20.4,41800
879,113530,79,10,37,70.1,2.3,16.5,41800
879,136142,73,32,40,71.7,16.6,14.6,39700
879,136166,77,41,46,69.6,12.7,16.1,40000
879,113644,16,44,7,13.4,25.1,5.2,44800
879,113645,11,44,24,10.6,23.5,7.8,45600
879,113647,14,14,4,13.1,8.7,6,39800
879,113648,15,17,7,15,11.7,5.9,40300
879,113649,25,16,7,22.1,10.4,4.1,43500
879,113650,21,25,7,18.1,17.7,5.3,40800
879,113651,22,57,8,15.9,28,6.2,40700
880,113190,16,11,9,14.5,7.6,25.5,37600
880,113212,23,23,10,19.6,14.8,21,39600
880,113215,34,34,13,26.8,20.3,24.7,37700
880,113216,20,18,5,16.4,10.5,25.7,37600
880,113229,20,18,5,16.3,12.1,23.9,32700
880,113230,15,20,5,13.6,11.7,18.2,32700
880,113231,15,15,4,11.1,10,20.8,37300
880,113232,18,22,4,15.6,13.3,21.9,35800
880,113233,17,15,6,13.1,8.7,17.6,37100
880,113236,17,16,6,13.1,10.1,23.9,36600
880,113238,7,7,3,5.5,4.1,12.8,38000
880,113239,24,21,10,19.3,13.5,24.8,36500
880,113240,35,42,12,28.1,20.3,23.1,34000
880,113242,13,23,4,10.5,7.8,21.1,35200
880,131866,37,28,8,29.6,17.6,15.1,35000
880,113390,14,17,6,10.9,9.7,20.7,36900
880,113401,9,9,4,8.6,5.9,20.2,34900
880,113402,8,9,2,6.5,4.7,13.1,33400
880,113403,20,16,11,17.7,9.9,19.1,33100
880,113458,13,11,4,9.4,6.7,22.3,40700
880,113459,6,12,3,4.8,4.3,18.3,41100
880,113470,13,15,6,12.2,6.7,21.1,28300
880,113471,11,7,5,9.6,4.4,19.9,36700
880,113472,11,10,3,9.3,7.5,21.5,37000
880,113473,14,17,6,11.6,8.6,22.7,36200
880,113474,9,15,5,8.4,7.6,21.5,36300
880,113475,17,17,3,13,8.5,21.5,33200
880,113476,12,10,3,8.6,5.5,23.9,39600
880,134775,18,26,11,16.2,12.1,21,37700
880,131646,30,31,8,23.9,20.6,15.4,37100
880,113523,77,7,33,60,1.3,14.5,40800
880,113524,50,25,23,47.7,12.8,16.9,41600
880,113525,77,2,33,65,0,14.3,38300
880,113526,99,59,48,89.3,42.5,15.7,36200
880,113527,64,27,41,60.3,15.3,17.4,39400
880,113528,106,57,66,95.5,39.3,17,38800
880,113551,77,18,30,67.9,11.4,16.9,38900
880,113554,17,17,6,17,11.6,23.8,38000
880,136321,82,4,26,73.7,4,15.1,39000
880,113640,34,28,11,28.7,20.4,6.3,39800
880,113641,22,62,10,18.8,41.1,6.8,38600
880,134126,15,14,7,12.2,9.9,4.4,37000
881,132020,21,19,5,18.4,5,20.2,34100
881,114704,14,15,3,12.8,6.2,19.1,29900
881,114705,13,13,4,10.2,5.2,23.7,35300
881,114706,18,20,5,16.6,7.7,25.3,36200
881,131806,17,20,14,15.7,9,25.9,38900
881,131579,16,13,5,13.6,6.1,22.9,38800
881,114707,14,29,3,12,10.6,19.6,39900
881,114708,20,18,4,16.5,8.9,20.2,35300
881,114709,15,25,9,14,6.6,23.1,38400
881,131649,9,10,5,8.2,4.2,20.7,32400
881,114710,12,11,5,9.2,3.6,20.7,35700
881,114711,12,10,5,10.6,1.5,19.8,34600
881,132142,21,26,5,17.4,12,20.9,37300
881,132084,25,23,7,24.8,12.4,21.3,34000
881,132164,16,24,6,15.1,7,24.9,35700
881,114716,6,7,3,6,3.4,15.7,34600
881,114717,10,8,5,6.8,4.7,21,41900
881,132165,20,26,7,18,10.2,19.9,35000
881,132224,7,10,3,6.4,2.5,32.3,37800
881,134065,18,40,7,14.6,12.4,25,35900
881,134303,11,7,2,9.7,3.7,18.6,38900
881,114721,22,34,8,20.5,19.6,20.7,33800
881,114722,20,36,8,16.2,11.2,20.4,32100
881,114723,9,5,9,9,3.2,26,36400
881,114724,18,8,9,8.4,2.1,27.8,38000
881,114726,10,6,2,7.1,3.1,17,39000
881,114727,10,8,3,6.5,3.9,21,NA
881,114728,13,3,6,10.5,0.3,22.8,32000
881,114729,6,5,2,4.4,2.8,33.9,SUPP
881,114730,6,10,0,5,3.1,20.9,44800
881,114731,5,3,2,3.7,1.9,14.4,38800
881,114732,15,12,2,11.4,8.5,23.6,34100
881,114733,10,12,3,9.1,5.6,20.5,32900
881,114734,6,10,3,5.2,5,20.8,35600
881,114735,4,3,1,3.4,1.7,26.8,41300
881,114736,10,13,12,8.4,3.4,24.6,40300
881,114738,8,9,2,5.6,3.8,25.5,39700
881,114739,5,4,0,5,1.6,18.2,38200
881,114740,10,9,3,9.2,5,25.8,35900
881,114741,12,17,4,10.9,3.7,17.4,37800
881,114742,16,27,7,13.6,10.2,21.9,33600
881,114743,16,12,3,11.3,4.3,22.6,33400
881,114744,9,11,3,7.6,3.3,22,42500
881,114745,8,1,1,7.6,0.3,19.6,38300
881,114746,12,4,10,8.4,1.8,19.3,36700
881,114747,15,30,3,15,9.7,20.9,36100
881,114749,11,13,7,6.4,4.9,27,37500
881,114750,14,8,9,9.9,3.5,20.8,40900
881,114751,9,16,6,8.8,6.7,22.8,35800
881,114752,10,11,6,9.5,3.7,22,35200
881,114754,14,20,10,10.3,6.4,18.6,34600
881,114755,12,21,6,10.4,10.3,21.3,36700
881,114756,13,8,4,8.2,5.3,24.9,37600
881,114757,17,13,9,13.8,8.6,19,33000
881,114758,15,28,5,13.4,10.1,23.5,36000
881,114759,11,13,4,9.3,4.5,25.6,37600
881,114760,13,10,4,9.4,4.1,21.4,SUPP
881,114761,23,11,16,21,7.2,20.3,37200
881,114762,13,17,3,11.8,6.2,22.9,37400
881,114763,10,11,16,9.6,6.3,22,39600
881,131207,26,32,6,24.4,15,19.1,32300
881,114764,12,28,7,8.2,6.2,29.5,38200
881,131209,20,8,3,19.8,3.5,24.1,33200
881,114765,16,24,6,13.6,0,32.8,39000
881,114766,14,11,16,13.2,5.5,16.8,40600
881,114767,6,7,3,4.7,2.3,16.7,41800
881,114768,20,29,4,19,13,22.7,36100
881,114769,13,25,7,11.4,5.4,23.1,36300
881,114792,18,25,5,16.2,10.6,22.9,37300
881,114794,16,17,7,14.6,12.6,19.3,33100
881,114795,6,12,8,6,3.6,22.3,38500
881,114800,28,30,10,23.4,1.8,24.2,34100
881,114801,13,17,4,9.7,2.4,26,40500
881,114802,8,4,4,7.4,2.7,23.3,40100
881,114803,15,21,4,11.1,7.9,24.2,31900
881,114805,17,24,7,14.4,5.9,15.2,33100
881,114806,18,18,4,17,12.2,21.4,35100
881,114807,9,26,2,8.6,8,18.4,39200
881,114808,8,6,2,6.8,2.9,19.7,41400
881,114809,10,3,12,9,0.7,22.2,37400
881,114810,5,5,4,5,3.9,27,41100
881,114811,10,11,3,7.2,4.9,15.9,38700
881,114813,18,16,5,15.6,5.9,27.1,39200
881,114814,7,7,4,5.3,3.3,28.7,39500
881,114815,11,21,3,9.3,6.2,16.7,34000
881,114816,9,12,4,7.6,7.4,22.3,32100
881,114817,10,10,8,9,4.8,17.6,38500
881,114818,12,13,4,10,6.7,22.6,37100
881,114819,13,19,6,11.8,9,14.9,34900
881,114820,13,13,3,12.4,3.6,22.6,35900
881,114821,17,21,8,16.6,10.1,22.2,36400
881,114822,12,12,5,10.4,7.7,22,42500
881,114823,12,15,4,9.8,4.3,19.4,38900
881,114824,15,12,4,13.2,6.6,25,39400
881,114825,7,6,1,4.6,2.7,12.6,37800
881,114827,7,10,2,6.2,5.6,20.9,34200
881,114828,12,26,3,9.9,6.4,28.2,38800
881,114829,7,9,5,7,4.2,0,39100
881,114830,11,23,4,7.5,4.1,21.3,38000
881,114831,13,4,4,11.8,2.1,27,30900
881,114832,9,9,5,6.9,2.7,20.4,43000
881,114833,9,17,2,7.5,3.4,30.1,42700
881,114834,16,30,6,12.8,10.6,17.3,34800
881,114835,12,7,4,9.1,4.6,16.3,35500
881,114842,16,11,8,13.9,6.6,19.5,31400
881,114843,12,33,3,11,10.6,20,36500
881,114844,7,12,2,5.4,3.6,15.5,38900
881,114846,20,26,5,18,9.7,21.6,34400
881,114848,5,5,0,4.2,3.2,16.4,35200
881,114852,11,2,7,9.2,0.5,21.8,38100
881,114856,5,13,4,5,6,18.4,34300
881,114859,11,12,3,10.2,6.2,17.4,35100
881,114861,11,8,8,9,5.2,25.3,37900
881,114863,9,14,6,8.8,7.7,23.3,37700
881,114864,9,9,3,8.6,4.5,20,39700
881,114867,13,14,4,9.6,3.3,22.8,37300
881,114869,6,1,0,5,0.7,10.6,32000
881,114872,10,6,1,9.2,2.5,20.7,34400
881,114875,14,12,3,12.8,4.8,17.6,33100
881,114878,11,9,2,9.4,3.5,22,36000
881,114879,14,14,2,10,6.2,23,40700
881,114882,8,17,2,6.7,4.9,22.2,37200
881,114884,10,14,4,8.3,5.1,21.8,38800
881,114886,12,11,3,10.1,4.7,20.2,38300
881,114887,12,16,3,7.8,3.8,19.9,37100
881,114888,7,13,2,4.2,5.3,27.7,31300
881,114889,13,19,5,11.6,7.4,16.4,38000
881,114891,8,6,3,7.4,4.8,18.2,32100
881,114892,18,19,3,13.9,6.6,20.2,39500
881,114894,9,5,3,9,3.1,21.6,37000
881,114895,17,32,11,13.7,8.8,18.1,36300
881,114897,35,14,25,26.4,7.5,22,37200
881,114898,12,15,8,9.1,4,21.9,36700
881,114899,10,9,9,10,4.6,18.6,37400
881,114901,10,10,4,8.8,5.6,19.7,35400
881,114902,22,17,6,16.8,8.3,23.5,38100
881,114903,13,15,5,12.4,7.5,23.2,36800
881,114904,10,8,4,7.2,3.1,21.5,41200
881,114905,9,10,10,7.2,5.8,20.4,36700
881,114908,22,17,10,17.8,9.7,24.3,34300
881,114909,9,8,3,7,4.1,16.3,36600
881,114910,15,10,3,11.6,4,21.1,41300
881,114912,15,20,3,12,10.2,18.3,36100
881,114913,15,12,3,10,2,23.5,37000
881,114914,14,21,5,11.3,6.8,15,37800
881,114915,12,19,4,10.6,6.8,20.2,37100
881,114916,13,8,4,13,4.9,25.3,33300
881,114917,11,9,6,8.6,4.3,18.4,39800
881,114918,11,17,3,8.6,5.7,22.8,35200
881,114919,11,12,3,10.6,6,16.5,34500
881,114921,7,9,2,6.4,1.8,17.8,35000
881,114922,13,19,6,10.1,5,22.7,36500
881,114924,12,10,2,9.3,4.4,19.4,38000
881,114925,15,15,5,9.2,4,21.9,41900
881,114926,11,21,8,8.8,6.7,20.9,36900
881,114929,9,6,3,7.4,3.6,18.5,38200
881,114930,9,16,4,7.8,9.5,18.6,29100
881,114932,7,6,3,7,2.9,17.6,38400
881,114933,21,45,5,17,14.6,24.4,32800
881,114935,18,23,3,15.6,7.9,24,36200
881,114936,17,15,4,14.3,5.5,20.8,36900
881,114937,13,15,6,11.3,3.8,18.1,33900
881,114938,8,12,3,6.6,5.1,21.9,40100
881,114939,12,17,7,11.4,0.5,17.9,37700
881,114940,5,2,4,4.7,0.9,9.4,37200
881,114941,12,16,8,11,6.2,24.4,36100
881,114942,15,10,4,8.6,5.3,22,38000
881,114943,12,13,6,11,6.3,23.7,29400
881,114944,13,14,6,12.4,6,18.3,32500
881,114945,11,17,3,9.2,4.2,19.2,37300
881,114946,10,11,8,9.2,6.9,22.6,37100
881,114948,9,10,9,8.2,2.2,19.7,33200
881,114949,15,11,5,12.6,4.5,17.2,36800
881,114950,12,19,4,10.9,5.7,19.9,32200
881,114952,11,12,2,9.8,5.3,20.1,33300
881,114954,14,8,7,9.3,2.3,25.8,36600
881,114956,13,23,2,11.1,10.5,16,40300
881,114957,18,24,4,15.4,7.9,18.8,36800
881,114958,8,7,12,6,4.1,23.5,42500
881,114959,15,9,5,12.4,6.9,24.5,43400
881,114962,9,1,0,7.7,0.6,16.7,37500
881,114964,6,10,4,5.2,5.4,19.4,35200
881,114966,8,7,6,7,3.9,24.2,33000
881,114967,11,13,4,8.7,2.6,18.1,34000
881,114969,10,14,2,6.1,5.8,24,39000
881,114970,9,7,2,5.1,4.8,19.9,39200
881,114971,15,15,1,12.5,8.5,17.3,39000
881,114972,11,18,6,10.7,5.6,23.9,39000
881,114974,NA,NA,NA,0,0,0,NA
881,114975,11,16,3,10.4,6.7,22,36700
881,114978,12,10,11,11.8,0,19.4,32200
881,114979,9,3,4,5.9,1.4,16.6,40900
881,114980,9,10,3,7.6,4.4,23.2,34300
881,114981,6,10,3,5.2,3.3,36,40000
881,114983,9,15,1,7.7,9.1,18.2,28400
881,114984,18,20,7,17.2,2.4,20.9,31900
881,114985,8,4,0,6.9,1.6,16.4,39700
881,114988,34,23,6,29.8,10.2,18.7,35400
881,114989,16,8,13,12.2,4.4,27,37500
881,114990,5,3,1,4.4,2.1,15.2,32400
881,114992,12,16,1,10.6,4.4,24.2,38000
881,114993,27,36,8,25.2,15.3,22.3,37900
881,114994,14,22,6,13.4,9.1,21,35200
881,114995,12,25,5,9.6,7.4,24.7,33800
881,114996,12,7,3,8.4,3.9,21.5,35900
881,114997,11,0,0,8.7,NA,18.2,37400
881,114998,12,14,2,11.2,9.2,18.1,37400
881,114999,25,30,5,22,17.2,19.5,35900
881,115000,11,9,2,9.5,0,19.3,34500
881,115001,8,15,2,7.6,3.3,21.2,36200
881,115003,12,10,5,10.6,6,20.8,36800
881,115007,10,8,6,9.5,0,19.5,37900
881,115008,15,20,6,13.1,7.9,25.7,33100
881,115012,18,16,5,11.2,4.7,22,36200
881,115013,13,8,1,11.7,5.1,24.5,38900
881,115016,10,11,3,9,8,22.9,37000
881,115018,NA,NA,NA,0,0,0,NA
881,115019,14,15,5,12.8,4.5,25.3,35300
881,115020,6,5,3,5.2,3.3,18.6,35400
881,115021,NA,NA,NA,0,0,0,NA
881,115022,22,17,5,17.4,7.5,24.1,37200
881,115023,7,16,4,5,5.1,36,33400
881,115024,13,8,3,11.8,4,14.4,31200
881,115025,9,13,2,7,4.8,25.7,44600
881,115026,16,20,5,13.6,6.9,21.5,36300
881,115027,20,47,3,17,14.7,20.2,33100
881,115028,16,22,8,15,12.5,25.4,36200
881,115031,7,6,3,5.2,1.2,25.4,28100
881,115032,11,18,5,9,4.2,21,35700
881,115033,16,10,5,12.3,3.4,22.7,35800
881,115034,9,8,2,6.8,4.1,16.1,33100
881,115035,11,9,4,8.9,5.1,20.1,33300
881,115036,12,14,3,8.7,5.5,36.1,34900
881,115037,13,17,3,12.6,4.9,21.5,34400
881,115039,15,16,2,9.7,5.2,22.5,35600
881,115040,11,13,4,9.7,4.1,23.4,38800
881,115041,12,18,5,9.2,3.1,19.3,40300
881,115042,11,7,7,8.3,2.7,18.9,34800
881,115044,13,0,23,11.3,NA,23.9,36800
881,115047,10,5,3,7.7,0.3,23.2,39700
881,115049,3,1,0,3,0.8,0,SUPP
881,115050,11,13,5,10.4,4.8,24.6,35900
881,115052,15,10,5,13.8,4.1,23.6,34700
881,115054,19,22,3,16.4,10.2,21.5,39900
881,115056,10,13,3,7.9,9,16.9,39000
881,115060,18,9,9,12.7,4.5,21.8,35700
881,115061,9,6,3,7.7,3.2,15.8,36400
881,115062,27,8,32,18.2,2.8,22,35500
881,115063,24,17,9,21,6.9,22.4,36900
881,115064,9,14,3,8.7,3,18.3,33700
881,115065,11,12,7,9,5.5,23,33900
881,115066,10,15,3,9.4,8.3,21.7,37400
881,115067,8,5,5,4.4,3.3,14.8,SUPP
881,115068,4,10,2,2.7,3.9,25.9,SUPP
881,115069,7,6,4,6.4,2.7,22,38500
881,115070,11,16,3,8.4,5.1,24.5,40400
881,115071,4,2,1,4,0.7,13.3,33800
881,115072,9,1,11,8,0.4,16.6,35800
881,115073,4,11,3,4,2.3,13.3,32800
881,115074,11,9,3,10.3,4.7,19.8,32000
881,115075,9,8,1,7.1,2.2,18.4,34500
881,115076,10,10,3,9,4.3,21.4,36700
881,115077,4,5,17,4,1.2,31.8,38400
881,115078,7,11,4,5.1,4.3,20.4,45000
881,115079,4,8,2,1.7,3.8,33.7,SUPP
881,115080,10,9,2,8.5,5.9,23.2,35400
881,115081,9,12,1,7.6,3,22.8,36300
881,115082,16,28,5,12,8.2,24.9,34300
881,115083,18,24,6,15.2,7.9,24.6,37200
881,115084,7,7,2,5,3.8,20.4,40300
881,115085,6,9,2,4.4,3.4,27.3,42500
881,115087,5,6,0,4.6,4.3,14.1,34600
881,115088,10,6,9,9.5,4,20.7,36200
881,115089,8,7,2,7.6,3.5,15.8,35100
881,115090,7,0,0,5.4,NA,20.9,37700
881,115091,9,16,14,7.5,5.3,20.9,38300
881,115094,19,4,0,18.4,1.5,23.1,38500
881,115095,8,11,2,5.8,4.8,26.9,41500
881,115096,7,6,0,5.4,2.4,18.9,37400
881,115097,8,2,1,6.4,1.3,19.5,45700
881,115098,13,7,4,12.2,4.1,17.1,32500
881,115099,6,8,3,5.2,1.4,18.4,41100
881,115100,10,31,5,9.4,3.4,27.5,41300
881,115101,13,19,7,8.3,4.3,24.3,38600
881,115103,16,30,7,13.7,11.7,23.7,34000
881,115104,15,18,3,14.6,10.5,24.2,34400
881,115105,6,5,6,5.4,2.7,17.8,34700
881,115106,13,15,5,9,3.1,17.9,38500
881,115107,4,4,3,3,2.4,18.3,SUPP
881,115108,14,26,4,11.3,6,25.2,36500
881,115109,20,17,3,16.3,6.2,24.2,36200
881,115110,7,8,3,5.2,3.8,14.5,37000
881,115111,7,9,3,6.2,4.2,16.6,36600
881,115112,12,16,7,10.2,5.9,22,36000
881,115113,10,12,3,5.7,2.4,18.9,40300
881,115114,12,9,4,7.5,2.9,22.7,38000
881,115115,4,4,1,4,0.9,17.8,38900
881,115116,5,2,2,4.8,1.5,13.1,43200
881,115117,6,7,1,5.2,2.9,16.7,33500
881,115118,6,7,2,4.3,2.8,17.4,32400
881,115119,15,29,5,12.7,5.2,20,32700
881,115120,14,9,2,9.7,4.7,20.9,37300
881,115121,NA,NA,NA,0,0,0,NA
881,115122,9,12,4,7.2,2.9,16.6,36200
881,115123,11,7,3,5.5,3,16.7,SUPP
881,115124,13,13,2,10,6,23.4,37400
881,115125,7,6,2,6.2,3,21.5,38200
881,115126,4,8,2,4,4.1,17.5,40100
881,115127,5,9,3,5,4.2,17.8,32000
881,115128,7,11,2,6.1,7.1,23.2,37800
881,115129,11,6,4,8.5,4.1,20.2,33400
881,115130,6,14,4,5.3,2.9,23,27000
881,132223,10,12,3,8,6.2,19.6,37600
