LA,ESTAB,URN,PERCTOT,PERCUA,PPERSABS15,PPERSABS20
851,2644,116185,3.18,0.13,0.6,0.2
851,2645,116186,6.47,0.73,8.6,2.9
851,2648,116187,5.57,0.69,4.7,0.0
851,2653,116188,4.44,0.29,2.1,0.4
851,2654,116189,2.95,0.25,0.8,0.0
851,2658,116190,4.59,0.83,4.3,1.8
851,2659,116191,5.12,0.56,5.3,1.8
851,2665,116192,5.19,1.83,4.5,3.4
851,2666,116193,3.74,0.36,3.0,0.8
851,2670,116194,4.11,0.48,2.6,0.8
851,2673,116195,6.18,0.57,8.0,3.4
851,2674,116196,5.60,0.58,5.6,1.6
851,2677,116198,3.25,0.08,0.8,0.0
851,2679,116199,3.01,0.16,0.5,0.0
851,2680,116200,5.29,1.43,4.6,0.0
851,2687,116201,5.70,1.86,7.1,1.3
851,2688,116202,7.01,2.64,9.2,3.1
851,2689,116203,7.33,2.88,10.3,3.2
851,2690,116204,4.33,1.26,3.8,1.6
851,2694,116207,4.66,1.02,4.5,2.3
851,2695,116208,3.66,0.38,2.2,1.1
851,2696,116209,6.55,2.07,7.1,5.1
851,2697,116210,5.82,0.42,3.7,1.8
851,2698,116211,5.14,0.72,4.2,2.1
851,2699,116212,5.07,0.66,4.4,0.7
851,2700,116213,4.12,0.37,3.5,1.0
851,2701,116214,3.99,0.22,2.6,1.0
851,2702,116215,5.19,1.32,5.1,1.5
851,2705,116217,4.44,0.73,3.3,1.6
851,2706,116218,5.03,0.75,4.0,2.6
851,2707,116219,5.01,0.65,6.1,2.9
851,2709,116220,2.65,0.66,2.1,0.0
851,2714,116221,5.74,1.32,6.1,1.9
851,2715,116222,3.33,0.47,2.0,0.0
851,2716,116223,4.23,0.34,2.2,1.1
851,2719,116226,5.92,1.70,7.7,5.2
851,2720,116227,5.86,1.63,6.8,3.8
851,2764,116257,7.57,2.96,10.7,4.6
851,2765,116258,6.28,2.21,6.2,1.4
851,2779,130926,7.56,3.46,10.8,3.9
851,3212,116344,4.61,1.33,5.1,2.3
851,3214,116346,5.81,2.01,6.0,0.6
851,3420,116384,3.84,0.14,1.5,0.0
851,3422,116385,3.84,0.03,0.6,0.0
851,3423,116386,3.72,0.02,2.9,0.7
851,3912,135160,6.11,1.60,8.7,4.3
851,4000,131951,6.32,1.36,8.5,3.2
851,4283,116459,9.09,3.16,16.3,10.5
851,4289,116460,8.47,2.90,14.8,9.5
851,4301,116461,5.36,0.50,6.1,2.7
851,4302,116462,7.10,3.22,11.8,6.6
851,4303,116463,8.59,5.28,14.9,8.6
851,4320,116476,5.46,1.20,5.1,2.6
851,5207,116487,5.26,0.28,4.8,2.5
851,5211,116491,4.69,0.50,3.8,1.7
851,5404,116497,7.24,1.91,9.3,4.1
851,5413,116505,7.02,2.58,10.6,5.6
851,6905,135965,8.89,2.99,14.7,9.2
852,2000,131839,8.54,1.73,15.6,7.8
852,2001,132025,5.70,0.30,6.4,1.7
852,2002,132117,6.05,2.29,10.4,5.2
852,2003,133704,5.36,1.80,4.3,1.1
852,2004,133943,6.16,1.63,6.0,3.3
852,2401,131272,5.00,1.19,5.1,2.2
852,2404,116087,4.05,0.98,2.2,1.1
852,2405,116088,5.66,1.08,4.8,1.6
852,2406,116089,4.77,0.82,6.7,3.3
852,2407,116090,4.05,0.41,3.7,2.2
852,2408,116091,4.16,0.60,4.4,1.6
852,2409,116092,5.55,1.12,5.3,0.4
852,2410,116093,6.61,1.49,8.5,3.5
852,2416,116096,5.62,1.22,7.0,3.2
852,2418,116098,5.49,1.30,6.8,2.8
852,2419,116099,5.92,1.30,7.0,1.1
852,2421,116101,4.78,0.34,3.2,1.1
852,2423,116102,5.83,0.77,8.3,1.7
852,2424,116103,6.05,0.51,5.4,2.2
852,2425,116104,4.14,1.05,3.1,1.7
852,2426,116105,3.92,0.84,2.2,1.1
852,2428,116106,4.96,0.46,4.4,0.5
852,2429,116107,5.24,0.95,7.3,3.3
852,2430,116108,4.56,0.58,0.0,0.0
852,2431,116109,5.42,1.16,5.7,2.1
852,2432,116110,5.53,0.75,6.4,2.8
852,2433,116111,6.87,2.52,9.7,5.5
852,2434,116112,7.96,2.10,12.7,7.0
852,2435,116113,5.21,1.65,6.3,2.6
852,2436,116114,5.43,1.29,6.7,1.7
852,2437,116115,5.75,0.73,5.9,3.4
852,2440,116116,7.91,1.09,12.1,4.0
852,2441,116117,6.08,0.67,5.9,1.6
852,2448,116123,4.60,1.26,4.4,1.6
852,2450,116125,6.04,2.21,10.5,4.2
852,2452,116126,6.08,1.47,9.8,3.3
852,2455,116127,3.97,0.20,1.8,0.0
852,2456,116128,5.07,0.48,4.1,1.4
852,2458,116129,5.25,1.53,8.0,3.2
852,2459,116130,4.01,0.29,2.5,0.4
852,2460,116131,6.13,0.81,6.7,2.5
852,2461,116132,4.68,0.27,2.4,0.6
852,2462,116133,5.31,0.53,5.3,1.8
852,2463,116134,5.63,0.72,7.6,2.6
852,2468,116136,4.60,0.43,3.3,0.8
852,2471,116138,3.81,0.53,2.5,0.4
852,2754,116251,4.84,0.93,4.3,2.2
852,2757,116253,5.83,1.83,8.5,2.5
852,2769,116261,4.94,1.13,5.5,3.0
852,2770,116262,4.77,0.79,3.2,1.6
852,2771,116263,7.05,1.79,12.3,6.0
852,3200,116339,4.55,0.67,2.5,1.7
852,3201,116340,5.73,0.30,4.9,1.6
852,3202,136641,7.28,3.05,15.0,3.1
852,3203,116342,6.38,0.57,9.1,5.2
852,3205,116343,7.36,3.56,9.3,3.6
852,3655,116395,4.08,0.07,2.4,0.9
852,3656,116396,4.10,0.46,1.3,0.2
852,3657,116397,6.30,0.84,8.9,3.7
852,3658,116398,5.65,0.92,7.4,3.3
852,3659,128091,6.19,0.92,7.9,3.4
852,4262,116450,7.58,2.16,10.3,6.6
852,4264,116451,6.53,2.09,11.1,4.2
852,4270,116453,9.27,3.14,15.9,9.5
852,4271,116454,7.88,2.84,13.2,6.4
852,4275,116457,6.58,1.77,8.4,5.8
852,4278,116458,5.61,1.76,7.2,4.3
852,4306,116465,8.95,3.02,16.1,8.4
852,4311,116469,9.95,4.51,18.1,11.3
852,5415,116507,8.12,3.13,13.7,8.2
852,5417,116509,5.76,1.16,8.3,3.7
852,6905,135628,8.73,3.01,15.1,8.7
852,6906,135629,8.66,2.46,15.4,8.2
855,2000,119902,4.20,0.04,0.0,0.0
855,2001,119903,5.77,0.25,7.3,2.9
855,2002,132010,4.05,0.06,3.0,1.0
855,2003,132226,4.87,0.06,4.7,1.3
855,2004,119904,3.78,0.00,1.1,0.0
855,2006,119905,5.05,0.01,3.8,0.0
855,2007,119906,3.16,0.02,0.0,0.0
855,2009,119907,5.09,0.76,4.3,1.1
855,2016,119909,3.75,0.20,2.5,0.8
855,2017,119910,4.35,0.03,0.0,0.0
855,2018,119911,5.33,0.00,6.4,1.8
855,2019,119912,3.83,0.00,4.5,3.0
855,2020,119913,6.56,1.31,10.0,2.8
855,2023,119914,4.78,0.40,4.1,2.6
855,2024,119915,5.32,0.56,5.2,1.3
855,2025,119916,4.56,0.03,3.9,1.7
855,2026,119917,4.41,0.14,2.3,1.2
855,2028,119918,4.40,0.06,2.4,1.2
855,2029,119919,4.31,0.04,4.0,0.5
855,2032,119921,3.87,0.18,1.4,0.0
855,2034,119922,5.13,0.00,7.0,1.4
855,2036,119923,6.74,0.07,11.3,6.3
855,2037,119924,3.65,0.00,1.4,0.0
855,2042,119925,4.38,0.07,4.8,0.6
855,2043,119926,6.04,0.41,8.3,3.1
855,2044,119927,4.79,0.34,5.6,2.0
855,2045,119928,3.96,0.53,3.7,2.2
855,2046,119929,4.74,0.04,3.9,2.2
855,2049,119930,5.43,0.17,9.2,2.5
855,2051,119931,4.83,0.54,5.0,2.5
855,2053,119932,4.32,0.18,3.9,0.8
855,2055,119933,4.16,0.05,2.1,0.0
855,2056,119934,6.91,0.09,13.5,10.8
855,2062,119935,7.38,1.25,13.3,8.4
855,2068,119936,5.41,0.43,7.2,3.9
855,2069,119937,4.04,0.56,3.2,1.4
855,2070,119938,4.38,0.00,5.3,3.5
855,2072,119939,5.12,0.22,5.5,1.6
855,2073,119940,6.38,1.22,11.4,5.2
855,2076,119941,3.84,0.22,2.6,0.7
855,2078,119942,5.96,0.06,10.7,5.4
855,2079,119943,4.27,0.07,4.3,4.3
855,2082,119944,4.69,0.26,3.4,1.9
855,2083,119945,5.55,0.12,4.7,2.4
855,2085,119946,4.71,0.04,3.8,0.8
855,2088,119948,4.62,0.09,3.1,0.0
855,2090,119949,2.62,0.01,0.8,0.0
855,2092,119950,4.34,0.16,3.9,2.6
855,2094,119951,4.28,0.00,0.0,0.0
855,2096,119952,4.08,0.00,2.7,0.0
855,2097,119953,3.09,0.09,0.0,0.0
855,2104,119954,5.71,0.00,0.0,0.0
855,2110,119955,5.77,0.19,7.7,5.2
855,2115,119956,6.08,0.80,10.8,3.2
855,2116,119957,5.82,0.96,6.7,1.8
855,2120,119958,6.30,1.25,6.0,4.8
855,2123,119959,3.20,0.00,1.1,0.0
855,2133,119960,5.71,0.37,6.6,2.2
855,2137,119961,6.00,0.26,8.1,4.1
855,2138,119962,4.40,0.07,2.5,0.8
855,2141,119963,5.67,0.61,8.0,4.4
855,2142,119964,4.33,0.20,3.4,1.6
855,2146,119965,4.45,0.43,4.1,1.8
855,2149,119967,5.31,0.00,3.3,2.0
855,2157,119968,5.75,0.63,9.0,3.0
855,2158,119969,3.66,0.45,2.7,0.0
855,2161,119970,5.28,0.14,5.2,1.5
855,2162,119971,4.73,0.24,3.9,0.7
855,2164,119972,7.01,0.16,8.2,6.0
855,2165,119973,6.15,0.35,9.6,4.8
855,2166,119974,5.25,0.17,6.3,4.2
855,2167,119975,4.40,0.35,4.8,1.7
855,2168,119976,4.35,0.73,2.9,1.5
855,2169,119977,4.83,0.16,3.4,1.6
855,2170,119978,4.04,0.19,1.8,0.3
855,2173,119979,3.75,0.32,3.8,0.9
855,2176,119980,4.99,0.17,5.8,1.9
855,2177,119981,8.32,0.48,16.0,7.1
855,2178,119982,4.78,0.15,6.7,3.0
855,2179,119983,3.61,0.03,3.0,0.7
855,2180,119984,5.73,0.69,5.9,1.7
855,2181,119985,5.89,0.99,8.3,4.0
855,2183,119986,3.95,0.11,1.7,0.6
855,2185,119987,4.81,1.20,4.9,1.0
855,2187,119988,4.19,0.28,2.5,0.8
855,2189,119989,6.43,0.58,9.9,3.8
855,2190,119990,4.59,0.73,4.5,1.5
855,2191,119991,4.96,0.13,3.9,2.0
855,2192,119992,4.62,0.75,4.1,2.5
855,2193,119993,5.76,0.33,10.0,3.8
855,2194,119994,5.50,1.38,8.0,2.3
855,2318,120048,5.03,0.42,6.9,2.1
855,2319,120049,4.56,0.07,5.1,0.6
855,2321,120051,3.75,0.02,4.1,1.6
855,2322,120052,5.06,0.22,7.4,2.2
855,2326,120055,4.80,0.12,3.6,1.5
855,2330,120058,4.14,0.59,1.8,0.9
855,2331,120059,5.24,0.28,6.0,2.5
855,2333,120060,6.01,0.56,7.3,2.2
855,2334,120061,12.41,4.49,31.2,22.1
855,2338,120064,4.33,0.01,3.9,1.9
855,2345,120070,3.96,0.42,3.6,1.1
855,2349,120074,5.09,1.45,6.3,2.1
855,2350,120075,7.27,2.10,10.5,4.7
855,2351,120076,4.47,0.44,3.7,1.2
855,2354,120079,6.19,0.55,7.9,1.4
855,2355,120080,7.20,2.26,11.7,4.4
855,2357,120082,4.99,0.00,5.7,1.8
855,2358,120083,3.91,0.05,2.5,0.5
855,2360,120085,5.40,0.73,7.9,2.5
855,2367,120091,4.59,0.20,4.8,2.4
855,2368,120092,5.43,0.70,5.2,1.0
855,2369,120093,3.85,0.29,1.3,0.7
855,2373,120096,6.07,0.16,7.9,2.1
855,2374,120097,7.02,1.37,9.3,3.6
855,2375,120098,6.31,0.58,9.1,4.5
855,2376,120099,3.96,0.01,2.7,1.6
855,2380,120102,4.51,0.13,2.7,2.2
855,2382,120104,5.04,0.40,6.2,3.1
855,2383,120105,2.84,0.21,0.5,0.0
855,2384,120106,5.17,0.19,4.8,1.6
855,3000,120109,4.54,0.00,2.5,0.0
855,3006,120110,4.24,0.09,2.5,0.0
855,3007,120111,4.12,0.33,2.9,1.4
855,3008,120112,5.53,0.28,8.0,3.4
855,3009,120113,5.17,0.61,4.5,1.4
855,3010,120114,5.73,0.01,6.3,0.0
855,3011,120115,3.89,0.00,2.9,1.5
855,3012,120116,4.89,0.08,5.0,1.8
855,3013,120117,3.96,0.00,0.0,0.0
855,3014,120118,3.42,0.08,1.1,0.0
855,3016,120119,4.16,0.07,2.2,0.0
855,3017,120120,4.37,0.14,3.2,0.5
855,3018,120121,4.71,0.10,3.8,1.6
855,3021,120122,5.46,0.40,7.0,0.8
855,3022,120123,5.28,0.46,5.9,2.9
855,3024,120124,4.60,0.01,0.0,0.0
855,3027,120125,6.76,0.83,9.7,4.3
855,3028,120126,4.20,0.16,0.0,0.0
855,3029,120127,4.26,0.00,9.7,9.7
855,3030,120128,5.13,0.08,4.3,3.1
855,3034,120129,3.47,0.02,1.0,0.0
855,3035,120130,4.62,0.11,4.7,1.2
855,3037,120131,3.87,0.02,1.2,0.0
855,3039,120132,3.89,0.01,1.6,0.0
855,3041,120133,5.19,0.01,3.5,1.8
855,3042,120134,5.21,0.49,6.9,2.8
855,3043,120135,4.13,0.02,2.3,0.0
855,3044,120136,4.93,0.35,7.2,0.0
855,3046,120137,3.94,0.15,2.9,0.0
855,3047,120138,4.87,1.29,3.9,2.4
855,3048,120139,4.68,0.23,3.4,0.8
855,3052,120140,3.79,0.00,4.5,0.0
855,3053,120141,2.30,0.01,0.0,0.0
855,3054,120142,3.39,0.00,0.0,0.0
855,3056,120143,4.14,0.08,1.3,0.0
855,3058,120144,6.57,0.51,9.4,7.7
855,3059,120145,4.77,0.00,2.3,1.1
855,3060,120146,4.61,0.16,7.9,2.6
855,3062,120147,4.05,0.07,2.7,1.1
855,3066,120149,3.19,0.00,0.0,0.0
855,3067,120150,4.65,0.59,4.0,2.0
855,3068,120151,2.77,0.08,0.0,0.0
855,3069,120152,4.67,0.05,3.9,0.0
855,3070,120153,4.45,0.03,2.9,0.3
855,3072,120154,5.11,0.00,1.8,0.0
855,3074,120155,4.15,0.09,4.2,2.1
855,3077,120156,5.10,0.01,1.6,1.6
855,3078,120157,4.58,0.13,8.8,1.8
855,3080,120158,3.11,0.03,0.0,0.0
855,3082,120159,4.84,0.19,5.7,2.9
855,3085,120160,3.86,0.00,3.1,0.0
855,3087,120161,4.11,0.18,3.8,1.7
855,3089,120162,9.15,0.00,22.0,13.6
855,3090,120163,3.41,0.00,1.1,1.1
855,3093,120164,3.05,0.03,0.0,0.0
855,3094,120165,5.81,0.26,6.0,1.2
855,3095,120166,4.97,0.06,5.3,1.2
855,3097,120168,6.16,0.00,6.7,3.3
855,3098,120169,11.40,2.27,16.7,14.6
855,3100,120170,4.80,0.00,4.3,1.4
855,3101,120171,6.48,0.27,9.8,4.5
855,3102,120172,4.87,0.22,1.4,0.0
855,3103,120173,4.15,0.08,1.2,0.6
855,3104,120174,3.32,0.00,1.1,1.1
855,3106,120175,4.60,0.00,2.2,1.1
855,3107,120176,4.40,0.14,1.3,1.3
855,3209,120188,4.38,0.03,3.3,1.2
855,3211,120189,5.22,0.35,3.8,1.4
855,3212,120190,4.00,0.34,3.4,0.7
855,3213,120191,5.22,0.78,8.0,1.7
855,3300,120192,3.16,0.00,0.0,0.0
855,3302,120193,3.11,0.26,0.0,0.0
855,3305,120194,4.55,0.11,2.6,0.0
855,3307,120195,4.31,0.17,1.3,0.0
855,3310,120196,2.54,0.15,1.2,0.0
855,3312,120197,3.53,0.00,0.0,0.0
855,3314,120198,6.05,0.30,7.7,5.4
855,3316,120199,4.42,0.25,2.5,0.0
855,3319,120200,4.10,0.11,3.5,1.2
855,3320,120201,3.35,0.07,1.1,0.0
855,3321,120202,5.09,0.04,6.3,1.4
855,3325,120203,3.34,0.09,1.0,0.0
855,3329,120204,3.45,0.00,1.6,0.0
855,3330,120205,5.19,0.09,6.5,1.4
855,3331,120206,6.71,1.03,10.0,2.6
855,3332,120207,4.72,0.03,1.7,0.0
855,3333,120208,6.22,0.16,15.4,0.0
855,3334,120209,4.60,0.10,5.2,2.6
855,3335,120210,5.50,0.21,6.4,1.8
855,3336,120211,5.11,0.28,6.6,2.2
855,3338,120212,5.78,0.64,7.0,4.4
855,3339,120213,4.71,0.03,3.0,0.0
855,3340,120214,4.88,0.00,2.5,1.3
855,3341,120215,4.52,0.00,3.3,1.1
855,3342,120216,4.13,0.43,0.9,0.4
855,3343,120217,4.74,0.00,4.1,0.6
855,3345,120218,4.94,0.03,4.3,0.4
855,3347,120219,4.77,0.69,2.8,2.1
855,3348,120220,5.27,0.05,5.6,1.7
855,3432,120231,5.48,0.40,7.0,2.5
855,3433,120232,5.62,0.63,5.9,2.9
855,3434,120233,4.40,0.14,3.3,1.6
855,4000,120234,5.77,0.76,7.8,3.9
855,4001,120235,8.51,2.95,15.7,8.7
855,4002,120236,9.38,4.34,17.9,11.4
855,4003,120237,7.33,1.81,12.5,7.1
855,4005,120238,8.18,2.36,12.5,9.4
855,4007,120239,6.16,0.55,9.5,3.2
855,4010,120240,5.85,0.23,8.5,3.5
855,4011,120241,5.74,0.61,8.3,4.2
855,4012,120242,6.77,0.75,9.8,4.5
855,4014,120243,6.89,1.14,11.1,6.5
855,4015,120244,4.60,0.14,4.1,1.1
855,4016,120245,6.05,0.55,8.5,4.1
855,4017,120246,6.66,0.62,9.6,4.2
855,4018,120247,5.24,0.26,5.2,1.3
855,4022,120249,6.93,1.15,11.1,4.2
855,4026,120250,5.21,0.67,5.8,2.8
855,4028,120251,5.56,0.85,8.2,3.4
855,4029,120252,6.74,0.92,12.1,4.2
855,4030,120253,6.70,0.67,13.2,6.6
855,4031,120254,5.91,0.15,8.4,2.7
855,4032,120255,5.91,0.51,7.5,3.4
855,4033,120256,8.79,3.57,18.0,11.5
855,4034,120257,5.98,0.43,9.0,4.9
855,4035,120258,7.09,0.39,14.4,6.7
855,4036,120259,5.52,0.38,5.0,2.1
855,4038,120260,7.99,2.21,14.6,7.6
855,4039,120261,8.00,2.42,17.0,10.4
855,4041,120262,6.56,0.72,9.8,4.5
855,4043,120263,5.63,0.18,7.4,2.7
855,4044,120264,7.00,1.84,10.6,5.8
855,4045,120265,7.13,2.47,11.4,6.6
855,4048,120266,9.68,3.90,18.4,12.3
855,4049,120267,7.23,1.21,11.9,7.0
855,4050,120268,6.54,0.92,11.7,5.3
855,4051,120269,5.73,0.44,6.8,2.9
855,4052,120270,8.40,2.08,16.6,7.9
855,4053,120271,5.77,0.18,8.2,3.8
855,4054,120272,5.24,0.78,6.0,1.8
855,4055,120273,4.40,0.43,4.1,2.1
855,4056,120274,8.21,1.33,14.7,9.5
855,4057,120275,5.17,0.77,5.8,2.0
855,4059,120276,7.80,3.00,15.6,7.1
855,4268,120293,4.98,0.51,7.0,2.1
855,4501,120299,7.71,1.39,13.5,7.6
855,4503,120300,7.23,1.56,12.2,7.0
855,4505,120301,6.80,1.91,12.4,5.8
855,4506,120302,5.36,0.16,7.0,3.1
855,4508,120303,7.64,2.03,13.7,9.1
855,4601,120304,5.93,1.43,7.7,3.4
855,4602,120305,5.10,0.37,4.4,0.3
855,5400,120308,6.77,1.38,10.4,5.5
855,5401,120309,5.28,0.15,6.1,1.7
855,5402,120310,6.14,0.20,9.5,3.4
855,5403,120311,6.78,0.81,12.2,5.5
856,2000,132211,7.28,1.94,9.3,4.2
856,2071,130258,7.06,1.14,10.7,3.3
856,2210,119999,5.71,1.06,5.4,2.2
856,2213,120002,7.06,0.63,12.7,3.0
856,2214,120003,5.34,0.56,8.0,2.0
856,2222,120005,7.30,0.72,9.1,1.8
856,2228,120006,4.93,1.19,5.2,1.7
856,2229,120007,9.19,0.67,19.8,8.6
856,2231,120009,5.92,0.85,9.6,1.6
856,2236,120012,6.36,1.33,6.4,2.7
856,2237,120013,5.39,1.88,8.2,3.8
856,2238,120014,7.22,0.76,12.8,5.6
856,2239,120015,7.97,1.62,15.2,7.3
856,2240,120016,5.98,0.68,9.0,2.9
856,2241,120017,7.70,2.55,15.4,5.4
856,2250,120018,6.41,0.91,7.8,0.9
856,2261,120020,6.59,1.01,9.0,5.2
856,2262,120021,6.13,0.34,7.0,2.2
856,2263,120022,4.92,0.51,3.6,2.2
856,2264,120023,7.86,1.19,12.5,4.7
856,2265,120024,7.46,1.21,11.7,5.7
856,2267,120025,6.73,0.64,8.8,4.4
856,2268,120026,6.14,1.49,7.8,3.5
856,2282,120028,4.73,0.71,5.4,2.0
856,2283,120029,4.80,0.41,5.1,2.3
856,2286,120030,9.87,2.26,19.6,12.0
856,2287,120031,8.68,1.68,15.4,8.7
856,2297,120034,5.61,0.66,9.5,4.5
856,2298,120035,6.31,0.66,7.3,2.0
856,2299,120036,9.11,0.39,15.9,5.7
856,2303,120037,5.60,1.68,5.5,2.3
856,2304,120038,5.83,0.41,9.4,2.9
856,2305,120039,6.15,1.32,7.9,3.2
856,2306,120040,7.37,0.66,11.9,5.5
856,2317,120047,5.92,0.84,6.0,2.7
856,2320,120050,6.99,2.41,12.0,7.5
856,2323,120053,8.23,3.80,15.2,8.0
856,2324,120054,7.70,2.90,13.7,7.5
856,2327,120056,6.61,0.97,9.5,5.1
856,2328,120057,6.58,1.79,9.5,2.4
856,2337,120063,7.10,1.31,15.8,5.6
856,2339,120065,4.77,0.01,6.9,3.7
856,2340,120066,6.78,3.05,12.2,4.7
856,2342,120067,6.03,0.49,7.8,3.2
856,2343,120068,7.77,0.72,12.1,1.8
856,2344,120069,6.87,1.26,16.1,2.7
856,2346,120071,7.41,1.96,11.0,4.4
856,2347,120072,6.74,2.08,8.4,3.1
856,2348,120073,5.71,0.33,5.8,3.0
856,2352,120077,8.48,2.70,16.4,8.2
856,2353,120078,6.25,1.64,14.6,4.2
856,2356,120081,5.62,0.64,4.6,0.5
856,2359,120084,6.38,1.28,9.7,4.0
856,2361,120086,6.95,1.68,10.5,3.5
856,2363,120087,5.47,0.76,5.2,2.6
856,2364,120088,5.11,0.48,5.9,2.5
856,2365,120089,6.34,1.73,9.0,4.3
856,2366,120090,7.35,1.33,14.4,5.1
856,2370,120094,6.85,2.19,11.4,3.8
856,2371,120095,7.14,1.99,8.4,3.3
856,2377,120100,5.76,0.79,6.8,4.0
856,2378,120101,8.48,0.02,17.1,4.9
856,2379,131513,5.16,0.46,3.8,1.9
856,2381,120103,5.13,1.33,8.0,2.9
856,2385,120107,5.13,0.84,5.8,2.2
856,2386,120108,7.35,1.73,13.0,6.5
856,2387,130927,4.18,0.02,2.8,0.7
856,2388,134305,7.47,1.54,15.2,8.0
856,3201,120186,6.48,0.86,9.2,4.0
856,3208,120187,4.97,0.29,2.5,0.4
856,3420,120221,4.36,0.34,3.9,1.0
856,3422,120222,6.27,1.15,9.3,1.4
856,3423,120223,4.67,0.00,6.6,4.4
856,3424,120224,5.65,1.92,8.7,1.9
856,3425,120225,5.36,0.98,6.8,1.9
856,3426,120226,4.15,0.00,3.3,0.8
856,3431,120230,4.43,0.03,3.8,1.0
856,3432,133962,5.82,0.97,4.9,0.7
856,3433,134744,6.81,1.98,7.1,4.0
856,3434,128085,6.24,1.92,9.6,3.3
856,3435,131002,5.66,1.09,6.5,1.8
856,4005,131945,6.81,2.40,11.2,6.4
856,4205,120277,6.50,0.67,8.5,3.4
856,4232,120279,6.95,1.50,9.7,4.9
856,4242,120281,7.69,2.49,13.9,6.4
856,4244,120282,4.83,1.14,6.8,3.3
856,4246,120283,7.51,1.85,11.3,6.3
856,4249,120285,9.83,3.32,19.3,11.4
856,4250,120286,5.42,1.01,8.9,4.7
856,4251,120287,6.14,1.37,8.0,3.9
856,4252,120288,11.33,7.37,21.9,13.5
856,4267,120292,6.43,2.28,8.1,3.4
856,4270,120294,7.50,3.63,12.8,7.3
856,4273,120297,6.15,1.68,7.2,3.8
856,4274,120298,10.67,4.77,22.5,14.1
856,4721,120306,5.36,0.95,6.7,3.1
856,4723,120307,6.32,2.06,8.2,4.8
856,4724,129645,4.93,1.50,4.2,2.0
856,6905,128364,6.92,2.42,11.0,4.8
857,2311,120041,5.83,0.44,3.4,1.7
857,2312,120042,4.42,0.54,1.1,0.0
857,2313,120043,4.79,0.26,5.2,0.9
857,2316,120046,5.03,0.41,5.2,0.8
857,3111,120177,4.07,0.11,0.0,0.0
857,3112,120178,7.32,0.38,8.2,6.1
857,3113,120179,3.07,0.00,1.4,0.7
857,3114,120180,4.99,0.09,2.7,1.6
857,3115,120181,4.99,0.20,4.4,0.8
857,3116,120182,3.47,0.28,1.4,0.7
857,3117,120183,4.22,0.00,1.5,0.8
857,3119,120184,4.63,0.28,2.4,0.0
857,3120,120185,3.95,0.09,1.4,0.0
857,3428,120227,4.68,0.03,1.1,1.1
857,3429,120228,3.30,0.23,1.2,0.0
857,3430,120229,4.26,0.03,1.4,0.0
857,5200,120044,3.58,0.08,1.7,1.1
857,5404,136629,5.39,0.32,6.3,3.0
857,5405,120289,5.91,1.01,7.1,3.5
857,5406,136530,5.27,0.67,7.5,3.0
860,2000,132043,4.22,0.04,1.6,0.8
860,2123,124034,7.96,0.36,7.8,3.1
860,2124,124035,8.42,0.26,12.3,7.4
860,2125,124036,5.89,0.29,8.5,2.6
860,2126,124037,3.11,0.01,0.5,0.0
860,2128,124039,6.86,0.69,9.0,4.9
860,2132,124040,6.25,1.23,9.1,2.4
860,2138,124045,4.91,0.25,4.5,1.8
860,2140,124046,5.67,0.98,8.2,2.7
860,2141,124047,5.38,0.06,5.0,1.5
860,2144,124050,5.86,0.29,9.0,1.5
860,2145,124051,6.24,0.28,8.8,2.9
860,2150,124052,3.67,0.00,1.1,1.1
860,2152,124053,3.71,0.01,2.7,0.0
860,2153,124054,2.95,0.06,1.3,0.0
860,2157,124056,4.92,0.06,4.4,0.4
860,2158,124057,5.53,0.38,7.3,2.1
860,2160,124058,4.40,0.02,1.7,0.9
860,2161,124059,6.81,1.35,10.7,2.3
860,2163,124060,3.91,0.08,2.1,1.3
860,2164,124061,7.11,0.00,5.9,1.5
860,2166,124062,5.94,1.06,5.8,1.9
860,2167,124063,4.02,0.01,2.3,0.5
860,2169,124064,6.54,1.00,10.3,3.8
860,2177,124067,8.08,2.60,15.4,6.0
860,2178,124068,5.82,0.83,6.6,1.9
860,2179,124069,5.53,0.91,7.9,2.6
860,2180,124070,4.71,0.11,4.2,1.7
860,2181,124071,6.94,0.32,4.9,2.1
860,2184,124072,5.63,0.47,5.6,1.9
860,2185,124073,6.61,0.93,9.6,0.6
860,2189,124074,5.71,1.16,7.1,2.1
860,2190,124075,4.57,0.01,2.7,1.0
860,2191,124076,5.10,0.08,5.5,1.2
860,2195,124077,4.94,0.02,3.4,0.0
860,2198,124079,4.68,0.06,3.7,1.2
860,2200,124080,3.60,0.05,2.0,0.0
860,2203,124081,4.56,0.21,5.5,0.6
860,2204,124082,7.54,0.33,15.1,4.2
860,2207,124084,4.31,0.06,1.7,0.6
860,2208,124085,4.51,0.00,4.1,1.4
860,2214,124086,4.39,0.01,1.3,0.0
860,2216,124087,3.08,0.10,1.6,0.0
860,2217,124088,5.46,1.22,2.4,0.5
860,2218,124089,5.52,0.43,4.1,0.7
860,2219,124090,5.38,0.49,4.2,0.5
860,2220,124091,4.21,0.20,3.7,3.7
860,2222,124093,3.34,0.00,0.0,0.0
860,2223,124094,4.74,0.01,1.8,0.4
860,2224,124095,4.03,0.02,0.9,0.0
860,2225,124096,5.25,0.58,5.0,2.5
860,2226,124097,5.49,0.29,3.9,1.3
860,2228,124098,5.23,0.11,5.9,1.7
860,2229,124099,5.51,0.19,5.2,2.2
