URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
137981,410,350,80,SUPP,20,245,5,0,0,SUPP,25,0,SUPP,30,25,86%,19%,SUPP,4%,61%,1%,0%,0%,SUPP,6%,0%,SUPP,7%,6%
137158,210,180,120,0,5,50,5,0,0,0,10,0,0,20,15,85%,57%,0%,3%,23%,3%,0%,0%,0%,4%,0%,0%,8%,6%
122830,190,170,80,0,20,65,SUPP,0,0,SUPP,20,0,SUPP,15,10,87%,42%,0%,9%,34%,SUPP,0%,0%,SUPP,9%,0%,SUPP,8%,5%
137857,180,150,70,0,5,70,SUPP,0,0,SUPP,5,0,SUPP,10,15,84%,40%,0%,3%,39%,SUPP,0%,0%,SUPP,2%,0%,SUPP,7%,9%
136361,210,180,65,SUPP,5,100,5,SUPP,0,SUPP,5,0,SUPP,25,10,84%,32%,SUPP,2%,46%,3%,SUPP,0%,SUPP,3%,0%,SUPP,11%,5%
137536,290,260,65,SUPP,10,170,10,0,0,0,10,0,SUPP,25,10,88%,23%,SUPP,3%,58%,3%,0%,0%,0%,4%,0%,SUPP,8%,3%
136627,220,190,80,0,10,95,5,0,0,0,15,0,SUPP,20,10,86%,36%,0%,4%,44%,2%,0%,0%,0%,8%,0%,SUPP,9%,5%
138832,100,80,45,0,SUPP,20,15,0,0,0,5,0,0,10,5,85%,48%,0%,SUPP,22%,14%,0%,0%,0%,5%,0%,0%,9%,5%
138837,160,150,45,SUPP,5,65,30,0,0,0,15,0,SUPP,10,SUPP,91%,27%,SUPP,4%,41%,18%,0%,0%,0%,9%,0%,SUPP,7%,SUPP
122854,200,170,70,0,5,60,35,0,0,0,10,0,SUPP,20,5,87%,35%,0%,3%,31%,17%,0%,0%,0%,5%,0%,SUPP,11%,2%
138641,230,190,75,0,10,90,15,0,0,0,20,0,SUPP,25,15,82%,32%,0%,4%,39%,7%,0%,0%,0%,9%,0%,SUPP,11%,7%
122857,140,120,65,0,5,25,20,0,0,0,10,0,0,10,15,85%,46%,0%,5%,18%,15%,0%,0%,0%,7%,0%,0%,6%,10%
136628,220,210,40,SUPP,SUPP,150,15,0,0,0,5,0,0,10,5,95%,18%,SUPP,SUPP,68%,8%,0%,0%,0%,1%,0%,0%,4%,1%
138482,230,210,85,SUPP,10,110,5,0,0,0,15,0,SUPP,20,5,91%,37%,SUPP,4%,48%,1%,0%,0%,0%,6%,0%,SUPP,8%,2%
136878,210,180,35,0,5,145,0,0,0,0,5,0,0,15,10,87%,16%,0%,2%,69%,0%,0%,0%,0%,2%,0%,0%,8%,6%
137628,200,180,90,0,10,75,5,0,0,SUPP,10,0,0,15,10,88%,44%,0%,5%,37%,2%,0%,0%,SUPP,5%,0%,0%,7%,4%
122867,180,160,70,SUPP,10,55,25,0,0,0,15,0,0,10,5,92%,40%,SUPP,7%,32%,13%,0%,0%,0%,9%,0%,0%,5%,4%
138964,170,140,70,SUPP,5,65,SUPP,0,0,0,10,0,0,15,10,83%,41%,SUPP,3%,37%,SUPP,0%,0%,0%,5%,0%,0%,10%,7%
137319,240,230,60,0,5,160,0,0,0,0,10,0,SUPP,5,10,93%,25%,0%,3%,65%,0%,0%,0%,0%,4%,0%,SUPP,3%,4%
138191,150,130,55,SUPP,5,75,SUPP,0,0,SUPP,10,0,0,10,5,91%,36%,SUPP,2%,51%,SUPP,0%,0%,SUPP,8%,0%,0%,7%,2%
138076,220,200,90,SUPP,15,90,0,0,0,0,15,0,0,15,10,89%,41%,SUPP,8%,40%,0%,0%,0%,0%,7%,0%,0%,6%,5%
137763,270,230,115,SUPP,5,105,5,SUPP,0,SUPP,10,0,SUPP,20,15,87%,43%,SUPP,2%,38%,1%,SUPP,0%,SUPP,3%,0%,SUPP,8%,6%
137409,170,160,60,SUPP,SUPP,90,5,0,0,0,5,0,0,10,5,90%,34%,SUPP,SUPP,53%,2%,0%,0%,0%,2%,0%,0%,7%,3%
137159,200,180,70,SUPP,5,80,25,0,0,0,5,0,0,15,10,89%,36%,SUPP,1%,39%,13%,0%,0%,0%,3%,0%,0%,7%,4%
122898,240,230,55,SUPP,5,160,SUPP,0,0,0,5,0,0,5,5,96%,24%,SUPP,3%,68%,SUPP,0%,0%,0%,2%,0%,0%,2%,2%
138810,110,100,50,SUPP,SUPP,45,SUPP,0,0,0,5,0,0,5,SUPP,93%,47%,SUPP,SUPP,41%,SUPP,0%,0%,0%,4%,0%,0%,6%,SUPP
140698,170,160,55,0,5,95,SUPP,0,0,SUPP,5,0,0,5,5,92%,33%,0%,3%,56%,SUPP,0%,0%,SUPP,4%,0%,0%,4%,3%
136291,220,200,60,SUPP,15,95,25,0,0,0,20,0,SUPP,15,5,91%,28%,SUPP,7%,43%,12%,0%,0%,0%,9%,0%,SUPP,6%,3%
138661,10,10,0,0,0,0,0,0,SUPP,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,SUPP,91%,0%,0%,0%,0%,0%
135583,130,100,60,0,5,35,SUPP,0,0,0,5,0,0,15,10,79%,46%,0%,2%,29%,SUPP,0%,0%,0%,5%,0%,0%,13%,8%
122947,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
122949,10,10,5,0,SUPP,SUPP,0,SUPP,0,5,0,0,0,0,5,77%,23%,0%,SUPP,SUPP,0%,SUPP,0%,31%,0%,0%,0%,0%,23%
122952,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
122953,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
122955,20,20,0,0,SUPP,0,0,SUPP,0,15,0,0,0,SUPP,SUPP,89%,0%,0%,SUPP,0%,0%,SUPP,0%,78%,0%,0%,0%,SUPP,SUPP
122956,10,10,5,0,0,0,0,0,0,5,0,0,0,0,0,100%,30%,0%,0%,0%,0%,0%,0%,70%,0%,0%,0%,0%,0%
122957,10,10,0,0,0,0,0,0,0,10,0,0,0,SUPP,0,92%,0%,0%,0%,0%,0%,0%,0%,92%,0%,0%,0%,SUPP,0%
122961,10,10,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
130996,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
122828,260,190,150,0,10,5,25,0,0,0,15,0,0,50,15,74%,59%,0%,4%,2%,9%,0%,0%,0%,6%,0%,0%,20%,6%
122835,170,140,115,0,5,SUPP,20,0,0,0,15,0,0,20,10,80%,66%,0%,3%,SUPP,11%,0%,0%,0%,8%,0%,0%,13%,7%
136724,200,190,70,0,5,10,105,0,0,0,10,0,0,5,SUPP,95%,35%,0%,3%,5%,53%,0%,0%,0%,5%,0%,0%,4%,SUPP
122844,140,100,90,0,10,SUPP,5,0,0,0,15,0,0,25,15,73%,63%,0%,7%,SUPP,2%,0%,0%,0%,11%,0%,0%,18%,9%
139765,140,130,50,SUPP,5,60,10,0,0,0,5,0,0,10,5,91%,35%,SUPP,4%,43%,8%,0%,0%,0%,4%,0%,0%,6%,3%
137798,290,260,55,SUPP,5,170,35,0,0,0,5,0,SUPP,20,10,90%,19%,SUPP,1%,57%,12%,0%,0%,0%,1%,0%,SUPP,7%,3%
138341,170,160,35,0,5,120,5,0,0,0,5,0,0,10,5,94%,20%,0%,2%,69%,2%,0%,0%,0%,2%,0%,0%,5%,2%
134253,250,150,115,0,5,10,20,0,5,SUPP,5,0,0,90,10,61%,45%,0%,2%,4%,8%,0%,1%,SUPP,2%,0%,0%,35%,4%
135761,70,40,20,0,SUPP,20,0,0,0,0,5,0,0,20,5,64%,32%,0%,SUPP,29%,0%,0%,0%,0%,6%,0%,0%,29%,7%
135881,270,210,90,SUPP,5,115,5,0,0,0,5,0,0,45,20,78%,32%,SUPP,3%,41%,1%,0%,0%,0%,1%,0%,0%,16%,7%
135685,150,100,60,0,10,25,5,0,0,0,15,0,SUPP,25,20,68%,40%,0%,5%,17%,4%,0%,0%,0%,10%,0%,SUPP,18%,14%
137915,10,10,10,0,0,0,0,0,0,5,0,0,0,0,SUPP,92%,67%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,SUPP
122962,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
122964,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
122966,10,10,5,0,0,0,0,0,0,0,0,0,0,5,0,63%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,38%,0%
134889,10,10,SUPP,0,0,0,0,0,0,5,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,88%,0%,0%,0%,0%,0%
135573,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,86%,0%,0%,0%,0%,0%
138216,160,160,30,SUPP,SUPP,SUPP,120,0,0,0,SUPP,0,0,SUPP,SUPP,98%,18%,SUPP,SUPP,SUPP,76%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
123564,100,80,25,0,SUPP,0,55,0,0,0,5,0,0,5,15,79%,25%,0%,SUPP,0%,52%,0%,0%,0%,7%,0%,0%,7%,15%
139455,140,130,40,5,5,0,85,0,0,0,5,0,0,5,5,94%,28%,4%,2%,0%,60%,0%,0%,0%,5%,0%,0%,4%,3%
139102,110,80,30,SUPP,5,30,20,0,0,0,5,SUPP,0,5,25,74%,27%,SUPP,4%,25%,16%,0%,0%,0%,4%,SUPP,0%,5%,20%
139769,160,150,55,0,5,65,20,0,0,0,10,0,0,10,5,91%,35%,0%,3%,40%,13%,0%,0%,0%,6%,0%,0%,5%,4%
140922,210,190,65,SUPP,5,80,35,0,0,0,10,0,0,15,10,88%,29%,SUPP,3%,38%,17%,0%,0%,0%,5%,0%,0%,7%,5%
139464,90,70,40,0,5,0,30,0,0,0,5,0,0,10,10,82%,43%,0%,4%,0%,34%,0%,0%,0%,6%,0%,0%,9%,9%
123570,170,140,55,SUPP,10,SUPP,75,0,0,0,15,0,0,15,5,87%,34%,SUPP,7%,SUPP,44%,0%,0%,0%,9%,0%,0%,10%,2%
123573,170,160,60,SUPP,5,5,85,0,0,0,15,0,0,10,5,93%,37%,SUPP,3%,2%,49%,0%,0%,0%,10%,0%,0%,5%,2%
123575,80,30,20,0,SUPP,5,0,0,0,0,SUPP,0,0,15,40,33%,26%,0%,SUPP,5%,0%,0%,0%,0%,SUPP,0%,0%,20%,47%
123577,120,100,45,0,5,0,50,0,0,0,15,0,0,10,10,84%,37%,0%,4%,0%,43%,0%,0%,0%,12%,0%,0%,9%,7%
123578,100,90,40,SUPP,0,10,35,0,0,0,5,0,0,5,5,90%,43%,SUPP,0%,8%,38%,0%,0%,0%,3%,0%,0%,5%,5%
123580,160,140,70,SUPP,5,60,5,0,0,0,10,0,0,10,10,89%,45%,SUPP,4%,37%,2%,0%,0%,0%,6%,0%,0%,5%,6%
123583,140,130,45,0,SUPP,75,10,0,0,0,5,0,0,5,10,88%,30%,0%,SUPP,51%,6%,0%,0%,0%,4%,0%,0%,4%,8%
136979,240,180,115,5,10,SUPP,45,0,0,0,10,0,0,20,50,72%,47%,2%,3%,SUPP,19%,0%,0%,0%,4%,0%,0%,7%,21%
139143,170,160,50,SUPP,5,80,25,0,0,0,5,0,0,10,5,91%,28%,SUPP,2%,45%,15%,0%,0%,0%,2%,0%,0%,5%,4%
123587,170,140,40,SUPP,10,0,90,0,0,0,15,0,0,15,10,84%,24%,SUPP,6%,0%,54%,0%,0%,0%,9%,0%,0%,8%,7%
123589,200,180,45,0,10,115,10,0,0,0,10,0,0,5,10,91%,23%,0%,5%,58%,6%,0%,0%,0%,5%,0%,0%,4%,6%
137336,130,120,45,SUPP,5,5,65,0,0,0,5,0,SUPP,5,SUPP,93%,33%,SUPP,2%,2%,52%,0%,0%,0%,5%,0%,SUPP,5%,SUPP
123630,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
140531,20,20,0,0,0,0,0,0,0,25,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
136516,60,60,0,SUPP,0,55,SUPP,0,0,0,0,0,0,0,0,100%,0%,SUPP,0%,96%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%
139450,150,130,70,0,5,5,50,0,0,0,5,0,0,20,5,83%,45%,0%,3%,3%,32%,0%,0%,0%,4%,0%,0%,13%,4%
123574,220,200,80,0,5,55,55,0,0,0,10,0,0,15,10,90%,36%,0%,3%,26%,24%,0%,0%,0%,4%,0%,0%,6%,4%
139766,150,120,65,0,10,SUPP,45,0,0,0,5,0,0,20,10,81%,43%,0%,7%,SUPP,29%,0%,0%,0%,3%,0%,0%,14%,5%
139536,120,90,40,0,5,10,35,0,0,SUPP,5,0,0,25,5,74%,35%,0%,3%,7%,28%,0%,0%,SUPP,3%,0%,0%,21%,5%
139451,90,80,45,SUPP,5,SUPP,25,0,0,0,5,0,0,10,SUPP,89%,51%,SUPP,7%,SUPP,29%,0%,0%,0%,5%,0%,0%,9%,SUPP
133708,150,130,70,0,10,10,45,0,0,0,5,0,0,15,SUPP,90%,48%,0%,7%,6%,30%,0%,0%,0%,4%,0%,0%,9%,SUPP
137446,110,110,0,SUPP,SUPP,105,5,0,0,0,SUPP,0,0,0,0,100%,0%,SUPP,SUPP,93%,5%,0%,0%,0%,SUPP,0%,0%,0%,0%
123595,150,130,35,0,10,5,80,0,0,0,5,0,SUPP,15,5,87%,24%,0%,5%,5%,52%,0%,0%,0%,5%,0%,SUPP,11%,3%
123597,220,210,65,0,10,25,115,0,0,0,10,0,0,10,5,93%,29%,0%,4%,11%,50%,0%,0%,0%,4%,0%,0%,5%,2%
123598,110,100,45,0,SUPP,30,20,0,0,0,5,0,0,10,0,92%,42%,0%,SUPP,28%,19%,0%,0%,0%,5%,0%,0%,8%,0%
123627,160,160,5,SUPP,0,150,5,0,0,0,5,0,0,SUPP,0,99%,4%,SUPP,0%,93%,2%,0%,0%,0%,2%,0%,0%,SUPP,0%
135149,160,140,40,0,5,50,35,0,0,0,10,0,0,15,5,88%,27%,0%,5%,34%,23%,0%,0%,0%,5%,0%,0%,10%,3%
135582,100,80,30,0,5,30,15,0,0,0,5,0,SUPP,15,5,83%,29%,0%,6%,32%,15%,0%,0%,0%,3%,0%,SUPP,13%,4%
123631,30,30,20,0,5,0,5,0,0,0,SUPP,0,0,SUPP,SUPP,87%,68%,0%,10%,0%,10%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
123635,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
132122,10,3,SUPP,0,SUPP,0,SUPP,0,0,0,0,0,0,5,0,43%,SUPP,0%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,57%,0%
140791,180,160,55,SUPP,15,85,5,0,0,0,5,0,0,10,15,87%,30%,SUPP,8%,46%,2%,0%,0%,0%,3%,0%,0%,6%,7%
140108,220,210,85,SUPP,10,110,5,0,0,SUPP,15,0,0,10,10,93%,38%,SUPP,4%,49%,1%,0%,0%,SUPP,7%,0%,0%,4%,4%
136340,220,210,40,SUPP,SUPP,165,5,0,0,0,5,0,0,5,5,95%,17%,SUPP,SUPP,74%,3%,0%,0%,0%,2%,0%,0%,3%,2%
111410,140,120,65,0,5,0,55,0,0,0,10,0,0,5,5,90%,46%,0%,3%,0%,41%,0%,0%,0%,7%,0%,0%,5%,4%
111417,130,110,105,0,5,5,0,0,0,0,5,0,0,15,5,85%,80%,0%,2%,2%,0%,0%,0%,0%,5%,0%,0%,10%,5%
111419,210,190,85,0,5,105,SUPP,0,0,0,5,0,0,10,5,92%,40%,0%,2%,50%,SUPP,0%,0%,0%,3%,0%,0%,4%,3%
111420,150,140,125,0,10,SUPP,0,0,0,0,10,0,0,15,5,89%,80%,0%,7%,SUPP,0%,0%,0%,0%,7%,0%,0%,9%,2%
138002,220,200,70,0,5,120,10,0,0,0,5,0,0,5,5,94%,33%,0%,2%,55%,4%,0%,0%,0%,3%,0%,0%,3%,3%
137449,200,190,55,0,SUPP,90,45,0,0,0,5,0,0,10,5,94%,28%,0%,SUPP,44%,21%,0%,0%,0%,3%,0%,0%,4%,2%
111436,240,220,55,0,10,135,20,0,0,0,10,0,0,10,5,93%,23%,0%,4%,57%,9%,0%,0%,0%,4%,0%,0%,4%,3%
136279,210,200,90,SUPP,5,100,5,0,0,0,5,0,0,10,SUPP,93%,43%,SUPP,2%,46%,1%,0%,0%,0%,3%,0%,0%,6%,SUPP
111442,150,130,120,0,10,SUPP,0,0,0,0,10,0,0,15,10,84%,79%,0%,5%,SUPP,0%,0%,0%,0%,6%,0%,0%,9%,6%
111443,300,280,70,0,5,195,10,0,0,0,10,0,0,15,5,93%,24%,0%,2%,65%,3%,0%,0%,0%,3%,0%,0%,5%,2%
136655,180,160,40,0,10,100,10,0,0,0,15,0,5,10,5,91%,21%,0%,5%,56%,6%,0%,0%,0%,7%,0%,2%,6%,3%
138662,160,130,50,0,10,65,10,0,0,0,5,0,0,15,10,85%,33%,0%,5%,41%,6%,0%,0%,0%,4%,0%,0%,8%,7%
139764,120,110,90,0,5,10,SUPP,0,0,0,5,0,0,5,5,91%,77%,0%,4%,9%,SUPP,0%,0%,0%,5%,0%,0%,3%,5%
139139,130,120,20,0,5,90,5,0,0,0,5,0,0,5,5,93%,17%,0%,3%,69%,4%,0%,0%,0%,2%,0%,0%,5%,2%
136278,240,230,65,SUPP,SUPP,155,SUPP,0,0,0,SUPP,0,SUPP,10,SUPP,96%,28%,SUPP,SUPP,66%,SUPP,0%,0%,0%,SUPP,0%,SUPP,3%,SUPP
137491,200,190,75,0,5,105,SUPP,0,0,0,15,0,0,10,10,92%,37%,0%,2%,52%,SUPP,0%,0%,0%,6%,0%,0%,4%,4%
111499,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
111507,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
111508,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
140457,10,10,5,0,0,0,0,0,0,0,0,0,0,SUPP,0,75%,75%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
111396,90,60,55,SUPP,5,5,SUPP,0,0,0,5,0,0,10,10,73%,61%,SUPP,5%,5%,SUPP,0%,0%,0%,6%,0%,0%,14%,14%
111397,100,80,15,0,5,60,0,0,0,SUPP,5,0,0,10,10,81%,13%,0%,6%,61%,0%,0%,0%,SUPP,3%,0%,0%,8%,10%
138318,250,220,45,0,10,165,5,0,0,0,15,0,SUPP,20,5,90%,17%,0%,4%,66%,2%,0%,0%,0%,6%,0%,SUPP,7%,3%
111414,210,190,80,SUPP,5,SUPP,100,0,0,0,10,0,0,15,5,91%,39%,SUPP,3%,SUPP,48%,0%,0%,0%,4%,0%,0%,7%,2%
138743,180,170,75,0,5,0,85,0,0,0,5,0,0,10,SUPP,94%,44%,0%,2%,0%,48%,0%,0%,0%,3%,0%,0%,5%,SUPP
138483,160,150,40,SUPP,5,75,30,0,0,0,5,0,0,10,5,93%,24%,SUPP,2%,48%,19%,0%,0%,0%,3%,0%,0%,6%,2%
136645,200,180,50,SUPP,5,115,5,0,0,0,10,0,0,10,10,90%,26%,SUPP,3%,57%,4%,0%,0%,0%,4%,0%,0%,6%,5%
111422,280,240,90,5,5,145,SUPP,0,0,0,15,0,0,20,20,86%,32%,1%,1%,52%,SUPP,0%,0%,0%,5%,0%,0%,7%,7%
111424,180,160,40,SUPP,SUPP,115,SUPP,0,0,0,5,0,0,10,15,87%,21%,SUPP,SUPP,64%,SUPP,0%,0%,0%,3%,0%,0%,4%,8%
111429,270,240,90,0,15,130,SUPP,0,0,0,15,0,SUPP,20,15,88%,34%,0%,5%,48%,SUPP,0%,0%,0%,6%,0%,SUPP,7%,5%
111440,220,200,55,0,0,120,30,0,0,0,5,0,0,10,10,91%,26%,0%,0%,53%,13%,0%,0%,0%,3%,0%,0%,5%,4%
139343,160,130,45,SUPP,5,80,SUPP,0,0,0,5,0,SUPP,5,25,82%,27%,SUPP,3%,51%,SUPP,0%,0%,0%,4%,0%,SUPP,3%,15%
111450,190,180,50,0,5,110,20,0,0,0,5,0,0,5,0,97%,27%,0%,2%,57%,11%,0%,0%,0%,2%,0%,0%,3%,0%
111451,180,160,80,0,10,70,5,0,0,0,15,0,SUPP,10,5,90%,44%,0%,5%,39%,2%,0%,0%,0%,7%,0%,SUPP,6%,4%
136543,180,160,55,SUPP,10,80,15,0,0,SUPP,15,0,0,10,5,92%,31%,SUPP,7%,46%,7%,0%,0%,SUPP,8%,0%,0%,6%,2%
135941,190,140,65,0,5,70,SUPP,0,0,0,5,0,SUPP,35,15,76%,34%,0%,3%,38%,SUPP,0%,0%,0%,2%,0%,SUPP,17%,7%
136184,260,210,105,0,20,60,20,0,0,0,10,0,5,35,10,82%,42%,0%,7%,23%,9%,0%,0%,0%,3%,0%,1%,14%,4%
111494,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
140093,10,3,SUPP,0,SUPP,0,0,0,0,0,0,0,0,5,SUPP,30%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,50%,SUPP
111503,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
111504,20,20,20,0,0,0,0,0,0,SUPP,0,0,0,SUPP,0,96%,91%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,0%
111505,10,10,SUPP,0,0,0,0,0,0,5,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,75%,0%,0%,0%,0%,0%
111506,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
111511,10,10,SUPP,0,0,0,0,0,0,5,0,0,0,0,SUPP,89%,SUPP,0%,0%,0%,0%,0%,0%,78%,0%,0%,0%,0%,SUPP
111517,10,10,5,0,5,0,0,0,0,0,0,0,0,5,0,57%,36%,0%,21%,0%,0%,0%,0%,0%,0%,0%,0%,43%,0%
139155,210,180,60,0,5,115,0,0,0,SUPP,10,0,SUPP,20,10,85%,28%,0%,2%,54%,0%,0%,0%,SUPP,4%,0%,SUPP,9%,5%
112038,180,160,55,SUPP,SUPP,95,SUPP,0,0,0,5,0,SUPP,20,5,87%,31%,SUPP,SUPP,53%,SUPP,0%,0%,0%,3%,0%,SUPP,11%,2%
112039,100,100,85,0,0,10,0,0,0,0,5,0,0,10,0,91%,84%,0%,0%,8%,0%,0%,0%,0%,3%,0%,0%,9%,0%
136575,230,220,115,0,5,95,0,0,0,0,15,0,5,10,5,95%,50%,0%,3%,41%,0%,0%,0%,0%,7%,0%,1%,4%,1%
112041,150,140,40,0,5,95,0,0,0,0,10,0,SUPP,10,5,92%,27%,0%,2%,61%,0%,0%,0%,0%,6%,0%,SUPP,5%,3%
112043,240,220,55,0,5,160,0,0,0,0,10,0,SUPP,15,5,91%,23%,0%,1%,66%,0%,0%,0%,0%,5%,0%,SUPP,7%,2%
136852,200,180,150,SUPP,SUPP,30,0,0,0,0,10,0,0,15,5,91%,76%,SUPP,SUPP,14%,0%,0%,0%,0%,5%,0%,0%,7%,2%
112045,210,170,70,0,SUPP,100,SUPP,0,0,0,10,0,SUPP,20,20,82%,33%,0%,SUPP,46%,SUPP,0%,0%,0%,5%,0%,SUPP,9%,9%
136596,220,200,75,0,5,120,0,0,0,0,10,0,0,15,5,91%,34%,0%,2%,55%,0%,0%,0%,0%,4%,0%,0%,7%,2%
137223,170,150,65,0,5,80,0,0,0,0,15,0,SUPP,15,10,88%,38%,0%,3%,46%,0%,0%,0%,0%,9%,0%,SUPP,7%,5%
138024,210,190,110,5,5,70,0,0,0,0,10,0,SUPP,15,5,90%,53%,1%,1%,33%,0%,0%,0%,0%,5%,0%,SUPP,7%,3%
136383,230,210,60,SUPP,5,140,0,0,0,0,15,0,SUPP,15,5,91%,25%,SUPP,3%,61%,0%,0%,0%,0%,6%,0%,SUPP,6%,3%
112050,140,120,115,0,5,0,0,0,0,0,10,0,0,15,10,84%,81%,0%,2%,0%,0%,0%,0%,0%,6%,0%,0%,9%,7%
136573,270,250,240,0,5,SUPP,SUPP,0,0,0,10,0,0,15,5,93%,91%,0%,2%,SUPP,SUPP,0%,0%,0%,3%,0%,0%,5%,2%
112052,160,120,115,0,5,SUPP,0,0,0,0,10,0,0,20,15,78%,74%,0%,3%,SUPP,0%,0%,0%,0%,5%,0%,0%,14%,8%
136524,190,160,90,0,5,60,0,0,0,0,10,0,SUPP,20,15,83%,48%,0%,3%,31%,0%,0%,0%,0%,6%,0%,SUPP,10%,7%
112054,220,190,105,0,5,75,0,0,0,0,20,0,0,20,10,87%,49%,0%,3%,35%,0%,0%,0%,0%,9%,0%,0%,10%,4%
112055,280,240,235,5,10,0,0,0,0,0,15,0,0,25,5,89%,85%,1%,3%,0%,0%,0%,0%,0%,6%,0%,0%,9%,2%
136572,120,110,110,0,0,SUPP,0,0,0,0,5,0,0,10,SUPP,93%,92%,0%,0%,SUPP,0%,0%,0%,0%,3%,0%,0%,7%,SUPP
