LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
908,111851,8,13,4,7.0,6.8,1.4,21.8,39714
908,111852,8,15,2,7.5,8.8,1.1,21.5,33815
908,111853,18,30,6,16.8,12.7,3.4,23.0,37509
908,111855,6,8,1,5.2,6.3,0.9,22.5,34043
908,111856,16,26,4,15.7,14.9,3.8,20.3,36624
908,111857,11,13,4,9.4,9.9,1.8,25.9,34472
908,111858,14,21,4,12.2,13.7,3.8,23.7,35071
908,111859,9,10,4,6.6,4.7,2.5,20.8,36892
908,111860,2,5,1,1.3,3.3,1.0,25.6,SUPP
908,111861,12,19,1,9.6,8.3,0.8,21.5,35165
908,111862,5,13,2,4.4,8.0,0.9,24.8,43149
908,111863,8,5,1,6.6,3.6,0.9,17.8,36490
908,111864,9,13,3,9.0,8.2,1.9,23.0,37367
908,111865,12,22,7,11.2,8.9,3.6,18.2,34703
908,111866,8,NA,11,6.0,NA,6.3,16.9,32571
908,111867,5,8,1,4.6,5.2,0.8,22.2,39164
908,136597,12,10,3,10.4,6.3,1.9,23.4,37201
908,111869,10,14,2,8.6,7.2,1.2,24.0,38043
908,111871,9,9,1,7.5,4.2,1.0,13.3,36967
908,111872,15,15,3,11.5,8.6,2.0,18.0,33688
908,111873,4,3,1,2.7,2.0,0.9,16.3,37721
908,111874,8,5,1,6.1,2.4,1.0,24.1,29149
908,111875,19,26,7,16.0,14.3,3.2,18.3,34403
908,111876,10,16,3,8.5,9.0,1.2,22.1,36344
908,111877,18,30,14,17.2,13.8,5.6,22.0,38929
908,111879,6,8,NA,5.5,4.2,NA,NA,38418
908,111880,6,16,4,6.0,5.6,1.9,22.3,36141
908,111881,9,11,7,9.0,5.7,2.2,19.2,36247
908,111882,10,7,2,6.5,3.6,1.5,18.3,33442
908,111883,6,4,1,2.8,2.1,0.9,17.4,38189
908,111884,7,13,2,6.5,8.1,1.2,19.5,36108
908,136384,31,39,6,25.8,20.6,5.8,20.3,39471
908,136312,27,20,5,20.7,10.4,2.8,18.8,30948
908,111887,10,25,3,9.5,12.1,1.9,21.3,38663
908,111888,12,23,6,8.6,13.1,3.7,21.4,33453
908,111890,6,11,1,5.1,3.9,0.9,19.0,38187
908,111892,16,25,3,14.3,15.4,2.3,19.6,35994
908,136862,14,27,5,13.2,13.8,2.7,25.0,36601
908,111894,16,23,5,14.9,16.7,3.2,21.4,36194
908,137402,20,20,6,18.0,9.2,5.0,24.4,32753
908,111897,16,28,6,13.0,14.8,4.3,23.0,37301
908,111898,5,7,1,3.8,4.4,0.8,NA,31757
908,111899,7,7,1,6.0,4.4,0.8,18.3,32719
908,138963,3,10,1,3.0,6.4,0.7,32.0,SUPP
908,111901,5,4,2,3.3,2.1,0.6,15.1,32866
908,111903,10,25,3,9.0,13.4,1.5,23.8,38663
908,136318,16,21,11,13.4,11.4,6.4,21.4,35133
908,136760,9,13,2,8.1,6.9,1.5,25.7,36882
908,140318,7,10,2,5.4,2.8,1.5,18.4,30548
908,111907,22,40,7,20.7,24.7,2.5,20.7,38116
908,136869,22,39,10,21.1,21.6,8.1,23.8,34981
908,111909,3,6,1,1.4,3.2,1.0,25.0,38512
908,111910,11,24,6,9.9,13.7,4.1,19.1,34661
908,111911,5,6,2,4.4,3.5,0.8,17.6,41686
908,111912,4,5,1,2.6,2.0,1.0,18.5,38881
908,111913,8,7,1,5.5,3.9,0.9,25.1,35718
908,111914,5,6,2,4.5,3.0,0.5,17.6,36761
908,111915,5,6,1,4.0,3.3,0.9,16.3,36671
908,111916,9,14,6,7.6,7.2,3.2,21.7,35598
908,111917,5,5,2,4.4,3.3,1.0,18.2,35022
908,137183,10,25,3,7.1,9.4,1.9,23.3,38184
908,111919,5,7,1,3.9,3.6,0.7,18.2,38458
908,137623,7,5,1,6.4,3.0,0.9,15.6,39334
908,111921,11,11,2,9.3,7.1,1.3,21.4,34615
908,111922,11,17,9,10.0,10.1,5.7,20.1,29289
908,111923,8,8,2,7.8,5.4,1.1,19.2,34409
908,111924,8,17,5,7.9,6.9,2.8,23.2,35961
908,111925,5,4,1,4.1,2.2,0.7,15.3,35732
908,111926,4,5,NA,4.0,2.0,NA,6.0,36849
908,111927,16,24,4,14.1,15.2,2.4,18.6,35164
908,111928,7,5,3,5.1,3.0,1.0,17.5,34086
908,111929,4,5,1,2.6,2.7,1.0,15.4,38178
908,111930,4,7,2,3.5,2.7,1.5,23.7,41805
908,111931,10,18,2,9.5,10.7,1.5,22.2,36599
908,111932,5,12,2,4.5,5.6,1.1,26.0,35346
908,111933,5,4,4,3.1,1.5,2.1,16.2,34126
908,111934,4,10,4,4.0,5.7,2.0,16.3,32588
908,111935,6,8,1,3.5,3.3,0.7,18.8,37504
908,111936,6,5,4,3.1,2.5,0.9,14.2,38079
908,111937,6,7,2,3.7,3.7,1.1,20.5,37107
908,111938,7,9,2,5.5,5.9,1.3,23.5,36239
908,111939,6,7,5,4.5,4.7,1.8,21.8,39765
908,111940,4,9,2,3.6,4.7,1.0,14.7,37776
908,111941,6,6,1,3.7,3.4,0.5,17.8,36121
908,111942,5,10,3,3.1,3.3,1.7,19.0,37629
908,111943,5,3,3,3.3,1.9,1.6,14.8,32745
908,111944,5,5,1,4.6,2.9,0.9,18.9,38551
908,111945,9,10,2,7.3,5.8,1.1,22.9,42456
908,111946,12,19,4,11.8,8.8,2.1,16.6,37378
908,111947,7,8,6,5.7,3.7,1.3,17.8,35959
908,111948,6,8,2,5.5,3.8,0.9,20.2,35360
908,111949,13,16,2,11.5,10.0,1.4,23.8,38095
908,111950,20,18,8,18.6,10.8,4.7,19.8,33769
908,111951,7,4,1,4.9,2.2,0.8,14.0,42821
908,111952,4,8,1,3.2,4.6,0.7,15.6,37675
908,137517,9,11,2,5.4,4.7,1.1,20.4,34530
908,111954,4,11,1,3.6,3.5,0.8,17.2,37836
908,111955,8,8,1,6.4,4.8,0.9,18.8,35657
908,111956,4,15,2,3.2,7.3,1.1,23.1,41063
908,111957,9,11,3,7.8,6.0,1.6,20.9,33566
908,111958,3,5,1,2.6,2.8,0.8,10.1,30005
908,111960,5,4,1,4.6,2.7,0.5,25.4,32712
908,111961,13,24,2,10.2,15.0,1.3,21.8,34969
908,111962,4,5,2,4.0,1.9,1.2,17.0,38558
908,111963,9,9,1,8.1,4.6,0.9,17.2,37394
908,111964,5,12,1,4.2,5.8,0.8,20.5,34991
908,111966,16,24,5,12.0,11.5,2.8,23.7,36406
908,111967,11,15,2,8.3,9.2,1.1,22.9,36322
908,111968,14,18,4,13.6,13.0,3.7,18.9,35567
908,111969,20,21,3,18.8,10.3,1.9,16.5,37592
908,111972,18,28,5,15.3,13.6,2.9,26.8,39507
908,111973,10,14,5,9.0,7.6,2.1,16.0,35002
908,111975,6,10,4,4.9,4.4,1.8,25.4,36093
908,111976,5,5,1,3.8,2.6,0.9,17.9,37785
908,111977,12,16,3,10.0,8.1,2.5,20.2,37811
908,111978,9,20,4,8.6,9.4,2.8,24.8,35505
908,137366,23,25,6,20.4,13.0,6.1,21.2,35938
908,136598,19,33,11,18.1,20.4,8.6,18.3,31272
908,137758,15,19,6,13.3,10.5,4.5,19.7,37312
908,111982,8,10,1,5.7,5.5,1.0,19.8,36837
908,111983,21,18,3,16.8,10.0,1.2,15.7,33544
908,111984,14,21,3,13.0,13.9,2.9,20.1,33413
908,111985,15,15,3,12.4,9.6,2.1,19.8,35482
908,111987,8,12,4,8.0,6.5,1.8,18.0,33961
908,130928,14,16,3,12.1,11.0,2.6,18.0,32625
908,136957,15,30,11,14.2,17.0,5.2,21.7,39985
908,137142,12,16,7,10.6,7.7,3.3,21.0,34739
908,133406,16,24,5,13.9,13.7,3.9,20.3,35333
908,133407,10,18,2,8.0,11.0,1.8,25.1,38156
908,111988,5,2,2,2.6,1.2,1.0,16.8,50359
908,111989,7,5,1,4.3,2.2,0.8,12.8,38341
908,111990,11,15,3,9.6,7.3,2.1,21.1,31644
908,111991,8,12,4,6.2,5.3,1.0,21.0,31738
908,111992,5,6,1,4.2,2.5,0.8,20.4,36011
908,111994,22,26,5,18.0,14.8,2.6,NA,34846
908,111995,20,36,5,18.2,21.3,3.9,22.0,37029
908,111996,3,3,1,2.1,1.4,0.8,13.8,SUPP
908,111997,13,12,3,11.6,6.8,1.5,23.2,34074
908,111998,11,16,2,7.7,8.5,1.0,21.7,34959
908,111999,11,24,5,10.0,11.4,2.3,18.3,36406
908,112000,5,7,2,4.2,2.4,0.7,12.5,33862
908,112001,4,2,1,4.0,1.4,0.4,7.5,35444
908,112002,6,8,2,5.3,3.6,1.0,19.2,38525
908,112003,10,7,2,8.5,5.0,1.4,26.0,39550
908,112004,7,9,3,5.1,4.3,1.6,21.9,37032
908,112005,17,23,16,13.5,12.2,7.5,25.1,33616
908,112006,10,12,2,9.6,6.8,1.2,19.0,35158
908,112007,12,14,9,10.7,7.5,4.2,15.9,33209
908,112008,9,17,2,8.1,8.0,1.1,19.6,38942
908,112009,6,10,2,5.0,4.9,0.9,24.4,37934
908,112010,5,7,3,3.9,2.7,1.4,19.4,38051
908,112011,4,7,1,3.5,3.0,1.0,17.7,34060
908,137258,26,21,5,21.3,14.1,4.3,20.1,35854
908,112013,7,7,6,4.3,3.2,1.2,16.7,33029
908,112015,12,21,5,10.5,13.0,3.2,22.6,35455
908,139093,3,8,2,2.5,2.3,0.9,12.6,SUPP
908,112017,5,5,1,4.0,2.0,0.8,19.3,32082
908,139090,6,9,1,3.8,3.6,1.0,18.6,38541
908,139092,5,8,2,3.9,3.8,0.5,14.7,45416
908,112020,12,24,6,9.9,13.4,4.2,24.3,37605
908,112021,13,29,6,10.6,14.1,2.2,22.1,36504
908,112022,6,9,1,4.8,4.9,0.9,22.7,32845
908,112023,5,6,3,3.8,3.3,1.2,NA,32218
908,112024,7,9,2,5.0,3.7,1.0,14.3,34627
908,137257,10,21,4,9.0,10.7,1.7,24.6,32716
908,139089,4,4,2,2.6,2.1,1.6,16.4,36610
908,112027,7,6,2,5.4,3.7,1.0,NA,37213
908,112028,7,3,1,5.3,2.0,1.0,7.1,34364
908,112029,6,8,2,3.5,3.1,0.9,15.8,34700
908,112030,8,9,2,3.9,2.9,0.9,16.0,32966
908,112031,5,7,2,4.4,3.2,0.9,16.4,35806
908,112032,6,4,2,4.3,1.4,1.3,NA,40089
908,112033,13,21,4,12.5,13.5,3.1,NA,34708
908,112034,11,15,2,9.1,8.8,1.2,22.9,39246
908,112035,21,27,5,19.6,12.5,3.4,19.8,37715
908,139091,25,42,18,21.4,23.5,11.8,21.5,35061
908,134700,14,19,4,11.6,10.4,2.5,NA,36048
908,134726,17,28,3,15.4,15.9,2.3,19.7,32627
908,129391,21,20,5,18.2,12.6,3.1,18.9,36660
908,139155,94,50,52,85.3,31.1,38.1,14.8,37005
908,112038,71,23,27,65.7,18.3,24.1,13.8,38095
908,112039,33,12,24,30.2,8.9,17.0,15.2,39119
908,136575,97,41,30,96.2,31.7,24.9,13.8,38016
908,112041,53,22,25,49.5,14.1,21.1,14.6,39148
908,112042,48,17,18,44.8,14.1,15.3,15.3,39804
908,112043,113,28,48,107.3,20.6,40.8,14.6,37410
908,136852,81,40,45,69.3,25.6,35.9,15.2,36293
908,112045,87,31,38,81.1,23.4,31.8,14.2,38393
908,136596,120,30,45,106.2,22.2,40.7,13.2,37292
908,137223,81,24,34,73.5,15.3,25.9,13.8,36546
908,138024,79,29,43,68.7,24.5,38.7,16.8,37729
908,136383,128,41,28,117.6,29.4,26.3,12.5,35245
908,112050,47,27,20,43.5,20.7,15.1,17.1,37655
908,136573,88,45,30,80.9,33.6,29.0,17.0,37980
908,112052,48,23,23,43.4,14.6,19.3,17.0,39354
908,136524,100,31,38,92.5,24.3,33.4,14.3,36372
908,112054,74,20,27,69.5,15.8,23.8,13.7,39731
908,112055,87,39,42,89.6,28.4,36.0,14.3,37924
908,136572,44,20,29,37.6,16.7,18.6,16.2,33916
908,136614,59,41,23,56.6,38.6,20.6,16.4,36692
908,112058,39,19,18,34.1,13.3,10.2,15.7,39502
908,136533,121,37,36,115.0,25.6,34.8,14.2,36987
908,136567,75,30,22,69.8,22.9,19.3,15.0,40286
908,112061,73,39,53,68.7,25.3,35.7,14.7,38208
908,137839,41,20,18,37.4,13.8,15.7,14.5,36590
908,112063,32,23,17,28.1,14.4,12.6,12.7,34642
908,112064,41,28,20,37.9,18.9,17.8,17.2,37027
908,112065,47,16,19,43.1,13.5,16.6,14.2,38523
908,136873,66,15,16,62.5,11.0,14.2,14.6,38011
908,112067,45,25,27,39.2,19.0,21.1,15.8,37232
908,136269,7,9,2,6.8,4.7,1.2,15.8,34555
908,138780,14,4,6,12.0,3.6,4.7,9.8,31112
908,137478,18,28,15,17.5,22.1,14.0,6.2,41999
908,112085,18,55,5,15.3,44.1,2.6,6.2,40494
908,112086,14,46,3,13.2,34.8,2.2,7.0,37059
908,112087,13,36,3,11.3,27.1,2.0,7.3,40614
909,112088,2,3,1,2.0,3.0,0.7,14.8,SUPP
909,112089,2,7,3,2.0,3.8,1.6,19.3,SUPP
909,112090,1,2,1,1.0,1.0,0.4,17.5,SUPP
909,112091,4,6,10,3.2,2.6,5.9,28.6,34911
909,112092,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112093,3,3,1,3.0,1.2,0.5,14.2,SUPP
909,112095,14,10,2,3.4,8.4,2.0,11.7,174608
909,112096,9,8,4,8.6,7.5,3.1,1.6,37484
909,112098,12,8,4,3.5,6.9,3.9,1.7,131953
909,135157,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,139422,20,22,7,17.1,11.4,3.8,24.1,36511
909,112100,2,1,1,2.0,0.6,0.5,10.5,SUPP
909,134117,15,12,1,13.6,8.6,1.0,16.1,36626
909,112101,5,6,1,4.6,3.9,1.0,22.2,37192
909,112102,5,3,2,4.6,1.2,0.9,16.3,33231
909,112103,3,2,2,2.5,1.3,0.3,12.6,38060
909,112104,4,2,1,3.6,1.1,0.5,14.6,33157
909,112106,5,3,2,2.9,1.7,0.4,21.4,33922
909,112107,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112108,13,12,1,9.3,7.5,1.0,18.0,34088
909,137860,6,4,4,3.5,2.8,1.6,22.2,53643
909,112110,5,1,1,4.4,0.4,0.6,12.3,29364
909,112111,2,1,NA,1.6,1.0,NA,23.8,SUPP
909,112112,4,4,1,3.2,2.8,0.5,18.7,36455
909,112113,3,4,1,3.0,3.6,0.6,20.7,SUPP
909,112114,4,2,2,3.5,0.9,1.4,17.9,36054
909,112116,3,1,1,1.4,1.0,0.5,15.5,SUPP
909,112117,8,11,2,6.7,9.1,1.3,24.7,39539
909,112118,6,6,2,5.4,3.9,1.8,31.1,40683
909,112120,5,3,3,4.4,1.4,0.9,16.4,35043
909,112121,4,3,1,3.5,1.3,0.8,20.3,41225
909,112122,6,5,4,4.4,1.9,1.2,25.6,34003
909,112123,7,5,1,5.5,3.0,0.9,18.5,34471
909,112125,15,3,1,11.8,1.0,1.0,17.8,35338
909,112126,9,7,2,7.9,5.0,0.8,20.0,35348
909,112127,15,10,2,11.7,7.6,1.4,15.8,32631
909,112128,3,2,2,2.5,0.8,0.4,12.4,SUPP
909,112129,5,3,1,3.1,1.6,0.6,15.2,46312
909,112131,21,21,6,16.9,12.3,3.8,22.1,34789
909,112132,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112133,6,1,2,4.4,0.6,0.5,14.7,34080
909,112134,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112135,5,9,1,4.0,6.1,0.7,20.3,35397
909,112136,2,7,NA,2.0,5.3,NA,SUPP,SUPP
909,112137,5,6,1,3.8,6.0,1.0,22.5,32131
909,136285,8,13,2,8.0,10.1,1.8,29.3,41866
909,112142,5,3,1,4.0,1.8,0.8,15.6,43257
909,112143,7,6,2,6.4,4.3,1.1,11.3,35777
909,112144,6,15,1,6.0,13.5,1.0,33.4,43225
909,112145,15,9,1,13.3,7.9,1.0,18.9,37105
909,112146,10,8,1,7.9,5.6,0.2,22.3,33640
909,112147,12,10,2,10.6,6.4,1.9,19.2,42462
909,112151,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112155,12,5,1,10.0,3.7,0.8,20.7,36925
909,112156,7,5,2,5.7,3.4,1.0,18.7,35199
909,112157,9,4,2,7.8,3.4,1.3,19.0,36485
909,112158,2,2,1,2.0,1.4,0.5,17.0,SUPP
909,112159,5,9,2,5.0,4.1,0.8,12.4,38221
909,112160,6,6,4,5.4,4.1,1.5,18.4,36308
909,112161,5,4,2,4.6,2.9,0.5,18.7,33068
909,112162,5,4,1,3.9,2.7,1.0,18.5,37192
909,112163,8,9,1,7.6,6.0,1.0,18.2,46788
909,112164,12,8,2,10.7,3.1,1.5,16.1,36510
909,112165,3,3,1,2.5,1.7,0.9,17.1,SUPP
909,112166,3,4,1,2.6,2.8,0.6,23.8,SUPP
909,112167,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112169,6,3,2,6.0,1.7,1.0,22.3,37275
909,112170,8,2,2,7.1,1.6,0.9,13.2,32453
909,112175,19,21,4,17.4,15.2,2.7,21.6,38851
909,112176,5,2,1,3.2,1.8,0.7,18.1,33302
909,112177,6,6,2,5.0,4.5,0.6,15.7,34886
909,112178,6,3,2,3.9,2.0,0.8,16.9,53094
909,112179,8,4,3,5.5,2.2,1.0,17.0,34700
909,112180,9,11,4,8.6,7.6,1.1,19.7,32300
909,112181,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112182,6,2,1,4.0,1.3,0.5,17.2,34232
909,112183,2,1,2,0.8,0.1,0.5,6.3,SUPP
909,112184,10,9,3,9.2,4.7,1.3,18.3,34882
909,112185,7,7,5,5.0,4.0,1.1,26.7,38604
909,112186,4,2,2,3.6,1.1,0.5,15.8,34351
909,138744,23,21,4,20.8,16.0,2.7,20.6,37024
909,137962,24,23,4,21.1,10.5,2.7,18.8,35779
909,112189,14,17,2,12.0,10.9,1.7,21.0,38076
909,112190,23,20,5,19.9,11.3,3.1,21.2,35672
909,112191,10,5,1,7.2,2.5,0.1,11.1,43674
909,112192,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112193,6,5,1,4.4,1.9,1.0,18.9,36154
909,112194,5,6,1,2.5,2.3,0.4,19.0,38061
909,112195,5,6,3,3.4,4.2,0.7,18.5,53770
909,112197,7,6,2,6.4,3.4,1.2,19.5,38882
909,112198,9,6,2,8.2,3.0,1.4,20.2,36897
909,112199,11,6,2,8.7,3.7,1.5,13.6,36748
909,112204,12,10,4,10.0,5.5,2.0,20.7,38917
909,112205,10,10,1,7.0,5.7,0.8,20.9,38566
909,112206,17,12,5,14.3,7.3,2.0,14.4,37057
909,112207,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112208,10,8,1,9.0,5.6,0.8,14.3,34625
909,112209,11,21,2,9.7,14.8,1.4,18.1,38415
909,112210,13,17,6,11.8,10.0,2.7,19.2,33139
909,112211,10,4,1,9.1,1.4,1.0,22.0,36514
909,112212,10,9,2,9.0,4.7,1.1,18.5,34655
909,112213,8,7,2,8.0,3.1,1.1,24.6,32819
909,112214,11,14,2,9.6,7.9,1.6,24.3,36783
909,112216,18,14,3,15.9,11.2,2.2,18.2,35537
909,112217,19,10,2,15.2,7.8,1.4,19.6,35957
909,112218,7,8,1,7.0,5.2,1.0,15.4,34328
909,112219,19,13,9,16.5,7.9,4.6,20.5,35650
909,112220,12,8,1,10.1,5.8,1.0,14.0,31027
909,112221,23,17,3,21.9,11.4,2.7,19.5,34275
909,112224,13,7,2,10.9,4.8,1.8,21.3,34898
909,112225,20,10,2,18.3,8.3,1.2,13.3,38863
909,112226,9,6,3,7.3,4.5,1.7,24.2,36831
909,112228,24,20,7,19.6,11.7,3.4,20.8,34107
909,112229,12,8,7,10.5,5.1,3.1,23.2,38014
909,112230,13,12,5,10.9,9.6,3.8,20.8,35863
909,112231,12,14,3,11.5,11.5,1.6,20.2,33356
909,112232,15,NA,3,14.0,NA,2.3,18.9,36625
909,112233,11,6,2,8.8,4.5,1.0,18.1,33733
909,112234,10,5,2,7.6,3.7,1.5,19.5,40055
909,112235,11,13,1,9.8,5.9,1.0,18.0,39950
909,112236,10,8,3,9.3,5.9,1.5,17.3,37489
909,112237,20,17,3,14.5,10.6,1.9,19.1,36068
909,112238,5,3,1,5.0,3.0,0.4,11.6,38298
909,112239,7,4,1,5.7,3.1,0.9,19.9,36544
909,112240,9,13,2,7.1,6.9,1.0,16.1,37076
909,112242,21,19,4,17.9,13.4,2.6,18.9,35432
909,112243,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112244,21,19,5,18.7,8.8,3.5,23.2,35189
909,131177,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,131443,9,14,1,9.0,8.7,1.0,20.8,36171
909,131761,13,9,2,10.9,5.8,1.2,12.1,30185
909,132170,6,5,2,6.0,4.6,2.0,22.8,38185
909,132835,16,19,3,15.0,10.3,1.5,16.6,38712
909,133264,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,133387,11,10,2,10.1,5.4,1.3,19.6,35708
909,133390,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,133727,20,11,5,14.5,5.4,2.9,21.6,35054
909,133726,10,14,2,9.7,9.4,1.0,16.9,35614
909,112245,7,7,1,6.3,3.1,0.7,14.3,31821
909,112246,14,10,NA,10.2,5.7,NA,21.4,37190
909,112248,9,4,2,6.0,2.7,1.3,21.5,33167
909,112249,4,NA,1,2.5,NA,0.0,15.6,33583
909,112250,9,5,2,7.9,3.3,1.0,17.1,34698
909,112251,4,1,1,3.1,0.6,0.3,14.4,32286
909,112252,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112253,6,5,2,3.9,3.1,1.1,21.5,35269
909,112254,5,3,2,3.4,1.8,0.3,19.1,34908
909,112255,11,6,2,9.5,2.8,0.9,15.8,35088
909,112256,3,1,2,2.7,0.5,0.4,11.9,SUPP
909,112257,3,5,1,2.4,1.8,0.5,14.6,SUPP
909,112258,6,5,1,6.0,3.9,1.0,18.6,32126
909,112259,5,3,2,3.3,1.1,0.4,8.0,36142
909,112260,8,3,3,7.4,1.3,1.6,14.6,31300
909,137537,10,7,3,8.9,4.4,1.5,21.7,34416
909,112262,5,6,2,4.2,2.5,1.0,15.0,31875
909,112263,5,4,1,4.2,2.9,0.6,18.1,31959
909,112264,7,9,6,6.2,4.0,1.5,20.0,38247
909,112265,4,2,1,3.1,0.6,0.8,11.6,33181
909,112266,3,2,1,3.0,1.4,0.5,17.0,SUPP
909,112267,4,2,2,2.3,1.2,0.7,9.1,32085
909,112268,3,2,2,1.8,0.6,0.5,13.9,SUPP
909,112269,13,12,2,10.3,8.6,1.3,20.3,34081
909,112270,8,5,3,6.2,2.0,0.9,18.7,36487
909,112271,6,7,2,5.7,3.6,1.1,20.0,37207
909,112272,14,21,3,10.5,10.2,1.7,18.1,36146
909,112273,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112274,7,7,2,5.5,4.3,1.1,23.5,37059
909,112275,2,1,1,2.5,0.8,0.5,22.0,SUPP
909,112276,6,2,1,1.2,1.3,0.7,SUPP,39733
909,112277,11,8,2,9.7,6.1,1.9,21.9,34431
909,112279,5,3,4,3.2,1.1,0.7,11.9,32990
909,112280,9,5,3,8.3,3.0,1.1,15.9,34497
909,112281,4,6,1,3.4,2.1,0.7,22.4,34640
909,112282,4,2,2,3.0,1.6,0.9,29.8,36228
909,112283,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112284,9,12,2,8.0,5.4,0.8,25.8,36570
909,112286,9,3,2,5.1,0.8,0.6,12.5,34502
909,112287,3,2,3,3.0,1.1,1.1,19.3,SUPP
909,112289,12,17,2,10.9,13.6,2.0,19.2,37939
909,112290,3,1,2,1.8,0.4,0.4,8.9,SUPP
909,112293,4,3,2,3.5,2.0,0.6,12.6,37533
909,112294,7,4,1,5.4,2.6,0.7,16.9,41245
909,112295,4,3,2,1.9,1.2,0.7,22.1,37215
909,112296,3,8,1,3.0,5.9,0.8,28.7,SUPP
909,112297,6,10,3,6.0,5.8,1.5,22.3,37326
909,112298,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112299,11,4,2,7.5,2.6,0.9,18.0,32289
909,112300,3,4,2,3.0,1.8,0.7,17.7,SUPP
909,112301,5,2,1,3.7,1.3,0.7,17.0,34096
909,112302,3,4,3,3.0,2.3,0.3,20.2,SUPP
909,112303,6,4,1,5.2,2.1,0.4,15.2,32065
909,112304,5,3,1,5.0,2.2,0.6,16.0,39556
909,112305,6,6,2,5.5,4.4,1.0,20.7,36095
909,112306,5,2,2,4.3,0.7,0.7,13.9,36454
909,112307,8,4,1,6.9,2.6,0.9,19.9,35408
909,112308,3,3,1,2.4,1.3,0.6,15.0,SUPP
909,112309,3,NA,NA,3.0,NA,NA,14.0,SUPP
909,112310,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,137686,8,6,2,6.4,3.5,1.4,22.3,37999
909,112313,4,3,1,3.1,0.9,0.6,13.5,39830
909,112314,5,2,1,4.8,1.4,0.8,16.7,38413
909,112315,3,1,1,2.2,0.5,0.8,17.3,SUPP
909,112316,6,5,3,4.2,2.6,0.9,19.8,35483
909,112317,7,7,2,3.1,2.1,0.7,19.5,33554
909,112318,5,6,2,3.3,1.9,0.9,17.9,29911
909,112319,7,5,4,4.7,3.5,1.4,15.5,33455
909,112320,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
909,112321,4,4,6,2.5,1.7,1.0,19.2,38298
909,112322,10,9,6,7.9,5.9,3.4,26.9,35167
909,112323,12,11,7,9.4,5.8,2.4,20.9,36498
909,112324,5,5,3,3.8,1.9,0.7,18.7,34249
909,112325,12,9,2,9.2,5.4,1.2,17.5,36222
909,112326,4,2,2,2.4,1.5,0.4,13.8,39349
909,112327,6,3,1,4.7,1.5,0.7,14.8,33875
909,112328,7,8,2,5.6,4.0,1.0,18.6,35768
909,112331,3,3,2,2.5,1.6,0.7,15.2,SUPP
909,112332,4,NA,NA,2.8,NA,NA,14.6,32959
909,112333,3,3,2,2.6,2.1,0.5,14.6,SUPP
909,112334,6,5,1,4.7,1.6,0.8,19.6,41675
909,112335,5,2,2,3.8,1.3,1.0,16.0,28834
909,112336,7,2,2,7.0,2.0,2.0,13.7,27373
909,112337,9,11,1,8.6,11.0,0.7,23.1,36854
909,112338,7,4,NA,6.6,4.0,NA,22.4,33224
909,112339,12,15,2,12.0,11.8,2.0,21.3,36961
909,112340,10,6,1,10.0,4.1,1.0,20.2,36400
909,112341,9,5,1,8.5,3.2,1.0,21.4,33059
909,112342,7,5,5,5.1,1.8,1.8,18.0,31982
909,112343,2,5,2,2.0,1.9,0.6,18.0,SUPP
909,112344,8,5,1,6.0,2.8,0.1,11.1,35896
909,112345,5,2,1,4.5,1.8,0.6,19.3,35956
909,112348,10,7,2,9.0,5.4,1.1,18.8,36428
909,112349,3,2,1,2.5,1.9,0.5,12.8,SUPP
909,112350,3,4,1,2.9,3.3,0.5,22.1,SUPP
909,112351,11,12,4,9.4,6.8,1.3,21.1,33880
909,112352,3,2,1,3.0,1.6,0.6,17.7,SUPP
909,112353,8,8,1,7.4,5.4,1.0,26.0,37362
909,112354,13,6,2,12.8,6.0,2.0,23.2,33804
909,112355,14,14,3,11.8,8.9,2.4,22.4,31086
909,112356,4,4,1,3.1,1.8,0.5,21.9,39716
909,112357,6,4,2,4.8,1.2,1.1,17.4,37799
909,112358,5,1,3,4.5,0.8,3.0,24.4,38008
