LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
384,136051,24,29,7,20.7,19.9,4.6,19.0,34066
306,136055,34,39,10,29.5,26.1,5.7,22.2,35638
344,136056,13,11,3,9.4,7.0,2.5,17.0,37278
813,136058,5,3,2,5.0,2.0,0.8,17.6,33796
937,136061,21,23,4,18.5,17.0,2.9,18.5,33988
341,136062,21,21,6,19.5,17.2,5.2,13.9,33556
803,136066,12,12,2,9.4,5.7,1.7,22.2,38973
866,136068,10,9,4,9.6,4.9,2.2,21.8,32617
908,136070,20,33,4,16.9,25.0,1.9,24.6,35872
933,136073,26,44,6,22.3,25.9,4.7,19.7,36075
916,136074,6,7,5,5.4,4.6,3.8,17.1,41201
355,136076,25,28,5,24.3,25.5,3.8,19.4,35124
850,136078,22,31,5,19.6,20.9,4.8,18.8,37279
355,136079,24,27,11,23.0,24.7,5.4,20.4,34637
355,136080,12,17,14,12.0,13.3,5.0,19.7,34277
937,136081,10,6,3,8.0,4.0,2.2,24.0,40359
822,136085,56,19,29,56.0,17.5,26.3,13.7,32989
358,136087,31,21,7,27.4,13.7,5.0,22.8,35652
352,136089,47,18,13,46.5,18.0,13.0,12.3,30441
311,136090,48,21,24,47.6,18.6,22.4,15.3,39788
333,136091,117,49,48,110.3,40.4,41.3,15.4,38230
808,136093,17,30,2,15.6,19.6,1.3,27.7,36809
381,136094,100,26,35,96.6,21.7,33.7,13.0,35399
861,136102,55,21,20,53.6,18.0,18.6,12.7,35728
318,136103,54,20,16,52.3,17.0,14.6,15.9,39146
318,136104,67,16,31,64.0,10.8,22.9,14.3,43249
352,136105,60,22,33,59.2,20.7,30.9,11.9,31929
845,136106,50,29,30,44.2,22.6,25.0,16.4,39355
887,136107,92,24,40,91.6,20.6,36.6,12.8,37955
887,136108,79,34,35,74.8,26.4,34.3,14.9,37809
382,136109,26,29,9,24.3,16.2,7.3,16.7,34597
801,136111,23,17,4,21.2,12.0,3.5,23.0,32157
938,136114,46,94,20,39.5,77.4,15.5,6.3,37167
353,136115,49,13,27,46.2,11.9,25.1,17.4,36588
341,136118,20,21,6,20.0,20.3,5.9,20.2,33418
341,136119,73,26,33,71.0,23.2,29.6,12.1,39147
837,136120,76,28,23,70.2,19.6,17.2,10.7,36205
808,136121,39,13,17,36.9,11.5,16.3,12.8,36824
344,136124,11,8,1,9.3,7.6,1.0,18.3,34265
837,136125,52,21,16,126.9,37.0,29.4,NA,NA
331,136126,106,39,65,99.4,33.4,44.8,14.1,37902
830,136127,53,23,24,50.8,17.9,21.2,14.3,39349
886,136128,75,19,27,69.5,12.7,22.8,17.5,36356
887,136131,30,34,11,28.2,26.1,8.1,18.2,35224
816,136133,29,21,6,25.3,11.9,3.3,24.2,33638
350,136135,42,15,15,39.4,12.8,14.7,12.5,38450
860,136136,NA,NA,NA,NA,NA,NA,NA,NA
204,136137,53,18,17,52.7,17.7,17.0,12.9,42060
807,136139,48,13,38,47.7,12.0,35.1,16.2,39325
342,136141,114,27,27,114.0,27.0,27.0,11.2,38109
879,136142,74,30,34,73.1,24.2,30.4,12.5,38478
861,136145,56,21,24,52.3,18.8,22.5,13.9,36797
808,136146,45,19,27,43.2,16.9,24.4,11.9,41492
308,136147,98,30,30,94.0,25.0,29.1,16.6,40022
353,136148,86,41,36,84.6,37.7,33.3,16.4,38671
860,136149,22,18,18,22.0,18.0,16.8,16.3,40696
330,136152,92,13,35,92.0,12.2,35.0,12.8,40072
894,136154,20,NA,NA,17.2,NA,NA,22.0,35676
850,136156,NA,NA,NA,NA,NA,NA,NA,NA
308,136157,72,34,37,70.4,29.7,35.2,14.9,43226
937,136158,84,22,40,81.9,15.5,36.2,13.9,36117
393,136163,20,26,3,20.0,23.8,3.0,18.7,37425
846,136164,42,27,28,42.0,25.9,27.2,15.1,NA
879,136166,69,28,41,65.8,22.3,34.6,14.1,37305
205,136172,40,9,17,40.0,9.0,16.3,11.2,37314
881,136173,26,44,7,21.8,14.1,3.9,23.8,36530
352,136174,38,15,26,37.1,14.6,25.3,15.9,37294
886,136175,65,39,27,61.7,30.7,22.9,12.0,38744
886,136177,46,1,43,44.1,0.9,38.1,10.1,43288
393,136178,30,16,9,29.6,15.6,8.8,21.9,34754
871,136179,9,10,5,9.0,9.0,4.8,39.1,28930
336,136182,88,31,35,83.4,30.6,32.2,13.8,39379
865,136183,45,11,33,42.9,8.1,28.1,13.5,37611
896,136184,83,27,35,76.9,25.8,29.6,13.3,40205
876,136185,69,20,18,68.2,19.0,16.7,12.9,32570
926,136186,66,15,25,57.8,11.1,21.6,14.6,39455
926,136187,45,23,23,44.8,22.4,22.2,15.0,38279
313,136191,25,19,7,19.8,11.9,5.2,22.1,41002
812,136192,73,16,11,71.7,12.9,10.9,11.5,32990
933,136193,56,14,37,52.1,9.6,29.4,13.0,42922
925,136194,NA,NA,NA,NA,NA,NA,NA,NA
881,136195,55,20,31,53.6,17.8,23.5,14.1,39632
886,136197,96,44,31,95.8,42.9,31.0,14.6,36181
380,136198,47,28,21,45.4,21.0,19.5,13.7,35731
916,136199,53,33,30,49.9,27.4,25.6,15.0,38582
878,136200,44,28,24,40.8,20.6,18.1,12.7,36952
928,136201,74,15,38,70.0,12.9,35.7,18.2,37180
926,136202,NA,NA,NA,NA,NA,NA,NA,NA
306,136203,45,5,15,40.2,3.5,13.0,12.7,43277
926,136204,99,61,45,86.2,52.3,36.6,16.6,37549
886,136205,67,15,23,64.2,12.5,20.9,13.5,38668
836,136206,37,29,28,36.6,27.9,26.1,13.8,40216
318,136208,44,9,31,43.6,8.6,29.1,11.8,38844
831,136209,62,14,21,60.8,14.0,18.1,NA,37009
330,136213,43,14,20,41.8,13.4,18.2,12.3,37230
821,136214,6,1,6,5.3,1.0,5.8,41.3,SUPP
925,136217,87,23,26,87.0,22.6,24.2,16.8,35463
340,136222,11,11,3,11.0,8.3,3.0,17.8,39495
353,136223,18,16,5,16.2,12.1,4.8,22.1,34568
306,136225,13,9,5,11.2,7.0,3.7,21.4,36052
892,136232,14,14,4,13.4,13.0,3.2,20.1,35188
873,136241,5,13,1,5.0,7.5,0.9,19.3,30995
393,136252,16,30,3,14.2,29.4,3.0,6.5,41415
931,136261,63,21,36,52.8,13.6,29.6,14.6,40823
874,136266,100,44,41,92.7,32.4,36.9,17.2,37644
317,136267,90,22,23,84.6,18.3,20.4,15.7,39483
812,136268,179,32,38,174.2,25.7,34.0,12.9,32576
908,136269,9,9,2,8.8,4.7,1.2,13.4,31966
886,136270,20,30,19,18.7,19.1,15.0,23.9,31592
935,136271,69,20,22,58.5,11.9,15.3,17.2,41282
882,136272,82,6,19,68.4,5.6,17.8,18.2,37603
357,136273,84,12,22,81.2,9.0,20.0,15.3,37153
891,136274,21,14,5,18.7,11.4,3.4,22.6,31084
826,136275,26,23,6,25.4,17.0,6.0,21.4,32680
919,136276,102,30,27,88.2,16.0,18.1,15.2,40722
812,136277,57,15,21,55.6,12.9,18.8,16.4,38578
895,136278,102,44,39,95.5,38.1,35.9,16.1,38132
895,136279,88,15,12,82.4,12.3,9.2,15.6,35664
878,136280,19,15,4,18.2,10.1,3.4,24.0,31735
305,136281,83,34,19,78.7,20.6,15.5,14.7,39006
925,136282,76,25,28,70.1,21.1,24.7,15.8,NA
382,136283,113,12,61,91.6,9.8,39.5,15.5,40445
308,136284,45,36,20,44.1,33.9,18.0,21.5,36779
909,136285,7,11,2,7.0,9.2,1.8,30.4,44201
886,136286,149,43,48,141.6,32.2,40.8,13.6,36472
878,136287,61,25,28,56.7,18.7,19.6,16.8,38729
208,136288,45,29,4,45.0,29.0,4.0,23.2,40081
919,136289,119,3,42,96.5,1.7,31.6,14.3,40962
302,136290,86,4,23,84.8,2.8,19.8,15.0,39396
891,136291,108,21,39,96.7,20.1,36.2,14.7,38821
916,136292,88,25,22,80.5,15.5,17.1,15.7,36625
866,136293,28,31,5,24.5,21.9,4.2,18.9,34092
933,136294,100,22,47,91.3,17.1,35.5,16.6,36901
933,136295,85,22,37,73.8,14.6,28.8,17.6,38950
865,136296,113,26,51,99.9,19.0,36.7,16.0,35673
358,136297,68,2,23,61.6,1.7,19.8,15.3,37864
210,136298,91,21,31,86.5,18.9,29.7,14.5,44778
928,136299,97,24,39,88.7,20.9,32.8,17.1,40914
886,136300,50,19,14,49.0,16.5,12.3,16.0,37573
372,136301,131,34,66,120.7,24.8,38.2,11.9,36612
886,136302,106,40,35,98.6,33.0,33.2,14.2,31319
335,136303,17,18,6,13.1,12.3,3.1,22.6,36822
886,136304,37,14,26,33.1,10.2,15.7,17.1,37189
886,136305,63,5,19,57.7,3.5,13.6,16.2,39541
916,136306,66,4,19,58.8,3.1,17.0,15.2,39552
870,136307,108,22,34,97.9,14.7,28.2,14.8,37651
302,136308,109,24,35,102.7,23.0,32.6,15.1,38911
210,136309,151,8,11,138.8,5.8,10.6,10.9,38589
334,136310,91,10,27,89.6,8.1,23.9,15.0,32397
800,136311,36,9,18,32.9,5.1,15.0,15.2,37013
908,136312,24,21,5,18.0,10.1,2.2,23.3,34118
887,136313,76,7,18,71.7,6.8,16.6,16.5,37145
882,136314,39,44,10,32.8,25.8,6.2,21.6,40925
925,136315,50,11,17,43.4,9.4,14.2,13.3,40189
935,136316,14,13,5,14.0,7.8,4.5,22.8,36074
886,136317,98,32,27,95.0,25.3,23.0,16.5,37865
908,136318,15,24,7,12.7,11.6,5.1,21.9,39176
821,136319,70,20,30,68.6,16.8,26.7,16.4,35631
334,136320,14,8,1,11.6,4.7,1.0,20.8,35416
880,136321,78,6,24,73.8,6.0,22.2,15.2,40024
935,136322,86,27,34,82.1,21.4,27.8,14.9,36411
860,136323,111,24,42,99.5,17.9,35.0,15.1,40759
886,136324,82,32,36,78.1,22.8,26.8,16.7,36610
881,136325,13,15,2,9.8,8.0,1.2,22.9,35749
383,136326,19,23,4,16.7,11.1,3.7,23.8,35126
308,136327,107,21,40,103.6,19.5,32.9,14.2,40694
881,136328,16,16,5,11.4,9.7,4.5,26.2,36444
312,136329,77,28,30,71.7,26.0,27.0,19.3,41233
303,136330,127,42,100,122.5,35.0,49.4,16.7,41353
372,136331,135,31,43,124.0,22.4,34.0,12.5,38294
873,136332,21,30,19,16.3,17.0,11.2,24.2,38351
334,136333,104,22,28,97.1,16.8,25.0,15.8,36521
303,136334,76,15,32,72.6,12.1,29.4,17.2,42260
800,136335,109,25,42,103.0,20.1,36.3,14.8,35354
878,136336,153,46,48,142.0,39.3,43.1,16.4,37064
887,136337,53,5,29,48.1,3.6,24.6,16.2,39927
936,136338,NA,NA,NA,NA,NA,NA,NA,NA
873,136339,22,28,9,19.6,16.2,3.6,23.8,37035
895,136340,107,6,15,106.4,6.0,15.0,13.3,34892
313,136341,102,19,33,98.0,17.1,31.2,15.3,42279
881,136342,35,10,14,34.6,8.7,12.2,20.1,39443
383,136343,155,21,47,144.9,16.5,40.3,15.1,38587
886,136344,19,15,2,11.6,11.9,1.1,18.6,35684
823,136345,12,10,8,12.0,6.9,4.2,24.3,35195
334,136347,81,18,29,76.5,17.3,24.9,14.7,37011
391,136348,27,11,5,24.8,9.7,4.0,17.6,38870
886,136349,64,25,38,59.5,19.0,30.6,15.0,41296
925,136350,46,4,22,40.2,2.2,15.3,16.1,41975
886,136351,20,18,3,19.5,10.6,2.9,22.3,38393
391,136352,111,35,38,106.4,28.9,36.7,15.5,40005
916,136353,76,4,27,64.1,3.2,19.1,15.9,41133
925,136354,28,22,7,25.0,15.5,6.0,25.5,35229
305,136355,122,41,46,115.4,27.4,39.3,15.1,39120
926,136356,18,15,10,16.6,9.3,7.1,21.3,39025
909,136357,108,27,44,96.9,21.4,35.0,15.1,39958
925,136358,73,28,37,63.8,21.2,14.5,17.4,38683
886,136359,91,8,55,87.1,5.1,28.9,15.0,35057
831,136360,140,18,38,128.1,12.7,29.1,14.1,36067
891,136361,103,24,34,93.3,19.7,28.1,14.5,39145
320,136362,27,20,4,24.9,16.6,3.1,21.1,39105
320,136364,25,17,8,22.8,9.1,6.9,24.2,44192
888,136365,13,12,5,9.9,7.5,2.7,21.0,39783
878,136366,61,2,24,47.5,1.0,19.1,17.4,40793
878,136367,101,28,42,92.8,20.3,33.3,15.0,37383
836,136368,92,8,34,64.6,4.9,27.0,16.9,41888
303,136369,113,10,34,101.9,9.4,29.1,14.4,40302
370,136371,99,50,41,94.6,32.8,36.5,13.6,36016
884,136374,7,3,7,6.3,2.2,6.0,26.8,35480
381,136375,18,18,7,16.3,9.9,5.6,25.1,35987
358,136376,10,13,3,9.0,9.5,2.3,28.8,37131
358,136377,80,8,28,78.9,8.0,27.2,16.9,36259
358,136378,72,19,24,69.2,16.9,21.2,13.8,34124
886,136379,91,10,32,83.1,8.4,27.9,16.7,39349
879,136380,19,16,5,16.8,10.9,4.9,18.9,31829
888,136381,63,12,25,54.1,7.0,21.4,16.9,38614
886,136382,51,6,20,48.0,4.3,18.2,16.7,38639
908,136383,125,41,31,120.1,31.7,29.1,13.7,34631
908,136384,30,39,5,24.5,20.1,4.6,22.1,39793
886,136385,43,10,13,40.2,6.8,11.5,16.7,39579
393,136386,65,21,22,63.5,20.2,18.7,15.6,38359
883,136387,71,23,36,67.4,15.6,27.7,16.1,37431
880,136388,69,3,28,60.4,1.2,20.7,16.1,39519
865,136389,49,17,19,43.0,11.6,14.1,17.1,36529
888,136390,83,4,36,76.9,2.6,25.7,16.2,39244
865,136391,67,5,25,57.5,3.0,21.0,17.8,36098
383,136392,125,39,47,96.4,29.6,33.8,16.9,38565
886,136393,21,14,17,19.8,8.7,14.3,19.9,33983
384,136394,52,18,13,50.1,16.1,11.8,13.0,40049
350,136395,18,23,7,18.0,18.1,7.0,28.4,36656
919,136396,83,24,35,77.8,17.1,26.2,17.0,40926
874,136398,84,27,34,74.4,18.0,29.1,15.9,38995
884,136399,83,15,23,79.3,13.2,22.2,18.8,36507
845,136400,94,46,45,90.7,37.8,43.6,14.7,38441
845,136401,50,24,30,48.1,20.0,26.2,15.3,37512
302,136402,19,13,3,17.8,11.9,2.7,15.6,36823
370,136403,88,28,23,83.5,23.7,21.9,17.4,37041
370,136404,141,69,39,133.2,54.5,35.6,15.9,36760
884,136405,36,1,19,29.5,0.6,14.0,15.7,37760
330,136406,105,24,30,102.4,21.7,28.2,14.3,40526
341,136409,42,15,16,39.3,14.5,15.3,10.4,40621
344,136411,63,27,24,61.2,25.0,21.6,13.3,43888
881,136412,80,4,32,61.8,2.4,24.5,15.1,40449
320,136413,16,24,5,15.6,19.5,4.3,48.2,42264
860,136414,115,27,41,111.6,26.6,38.3,17.2,31443
925,136415,93,3,37,88.2,1.3,30.0,17.3,40027
935,136416,49,17,18,43.7,11.3,15.0,16.2,40088
886,136417,71,7,28,66.1,4.4,23.9,16.0,38848
302,136418,61,32,32,58.6,26.1,29.7,15.9,45160
825,136419,83,3,42,74.1,1.2,33.4,18.7,40615
871,136420,81,7,23,71.8,6.1,22.7,16.0,37165
342,136421,92,29,27,89.7,25.5,23.8,15.1,38940
209,136423,20,40,6,18.9,36.6,4.8,8.3,48841
356,136430,26,17,4,24.2,11.0,3.2,21.7,36976
301,136431,20,18,5,19.0,14.4,4.6,19.2,42440
353,136432,102,31,29,97.6,24.7,26.1,15.5,40035
816,136435,25,22,6,19.0,12.1,3.3,22.4,38395
935,136438,32,20,13,32.0,16.1,8.4,17.4,37252
894,136439,14,30,19,12.6,14.5,5.8,30.2,36337
330,136440,13,5,2,12.6,4.2,2.0,22.9,34191
881,136441,7,13,8,7.0,6.7,4.6,29.4,34271
873,136442,50,25,31,48.3,21.9,23.7,17.6,34610
882,136443,70,6,33,65.9,4.8,25.1,16.3,39770
882,136444,85,2,39,76.4,1.2,28.2,15.4,37909
307,136445,34,16,7,31.0,11.3,6.1,22.8,38152
850,136447,12,12,2,9.4,5.5,1.6,17.9,35946
870,136448,64,9,25,49.0,4.3,18.0,14.5,40116
870,136449,69,4,26,64.9,2.4,20.2,14.0,37964
208,136450,62,16,25,60.8,16.0,24.1,17.4,43327
840,136451,82,15,23,78.2,14.7,22.3,16.4,39440
935,136453,76,32,29,72.3,26.5,26.4,13.1,39313
826,136454,89,22,31,85.5,20.8,28.5,13.7,36536
886,136455,77,10,30,72.5,6.9,25.0,16.0,30159
887,136456,111,24,33,104.8,18.8,31.5,15.9,35821
870,136457,14,16,9,11.6,7.2,4.2,21.4,47345
358,136458,81,8,29,75.0,7.2,24.1,16.6,38264
937,136459,92,26,44,86.3,22.4,36.2,17.6,38667
861,136460,NA,NA,NA,NA,NA,NA,NA,NA
384,136462,125,40,38,117.7,33.5,37.6,16.1,34491
873,136463,125,69,80,114.3,53.7,56.5,15.8,38705
305,136464,97,18,33,91.1,13.7,29.7,15.8,41994
886,136465,98,35,31,92.2,29.4,28.8,17.3,35539
305,136466,76,14,40,71.9,12.1,36.1,16.8,40765
305,136467,87,15,22,77.4,11.2,18.1,17.6,44612
826,136468,100,23,56,96.2,18.1,41.0,16.3,29355
885,136469,98,17,39,86.7,10.4,28.2,14.5,37298
822,136470,143,27,73,132.8,23.4,62.0,15.0,38800
822,136471,53,23,25,40.9,17.3,20.1,20.0,37338
822,136472,25,8,9,20.9,6.8,7.6,17.9,40215
916,136474,88,24,28,82.4,14.2,21.8,16.1,38867
822,136475,22,7,10,19.2,4.5,7.5,18.2,34795
925,136476,40,22,16,37.5,20.5,16.0,18.3,37322
925,136477,12,6,2,10.0,4.9,2.0,12.2,30962
925,136478,11,14,2,9.3,11.1,2.0,19.6,31763
925,136479,18,10,6,16.6,8.7,3.9,13.6,35633
928,136480,27,26,11,22.8,13.5,6.7,22.8,35786
926,136481,119,41,66,119.5,35.3,57.6,11.1,38662
919,136482,75,10,48,71.6,7.8,42.8,11.9,34616
800,136483,52,9,20,46.0,4.3,14.3,16.4,35212
825,136484,96,11,35,83.9,5.7,28.6,17.1,40703
830,136485,86,33,42,77.7,29.2,26.0,16.0,38238
394,136486,15,12,6,13.0,12.0,6.0,17.1,39191
394,136487,14,19,4,11.4,13.0,4.0,26.9,31252
928,136488,75,31,41,69.5,20.4,31.1,18.7,36732
928,136489,94,14,38,81.7,11.3,27.0,16.6,36741
882,136490,82,9,35,72.3,4.0,26.7,16.4,38921
925,136491,60,22,28,55.7,19.1,24.3,16.4,40544
878,136492,11,7,2,7.7,2.9,1.7,20.4,SUPP
878,136493,13,17,3,11.7,11.9,2.5,20.4,38392
878,136494,104,45,42,91.1,34.1,34.7,14.3,38656
878,136495,79,36,36,69.4,26.3,28.5,16.0,38404
879,136496,79,10,30,70.3,7.9,26.5,16.5,39695
815,136497,111,30,45,101.5,22.6,34.9,18.2,38937
358,136498,90,6,27,85.3,5.6,23.2,14.6,37025
886,136499,24,10,6,18.0,4.7,3.6,22.6,40727
865,136500,78,6,33,65.5,3.6,22.2,14.0,39039
886,136501,73,10,27,63.6,8.2,24.0,14.8,40439
382,136502,39,14,24,36.1,11.2,20.6,12.6,40770
830,136505,92,16,30,85.4,11.7,23.8,16.6,38506
880,136506,68,7,29,57.5,4.8,21.3,15.3,41352
937,136507,21,31,4,17.3,16.4,3.4,23.8,34781
382,136511,18,12,6,15.9,7.5,4.7,21.3,38314
870,136512,41,24,18,38.1,19.2,15.2,17.2,34175
874,136514,3,2,2,3.0,1.9,2.0,10.0,SUPP
926,136515,110,27,35,102.5,17.7,31.7,16.7,36821
894,136516,32,1,11,26.4,1.0,7.6,16.6,38275
305,136517,101,23,42,96.6,17.0,37.4,15.4,41936
895,136518,10,8,5,8.0,4.5,2.1,20.1,39252
312,136519,147,47,47,134.0,40.9,41.7,15.4,38024
800,136520,78,11,28,69.2,7.8,21.5,16.6,42956
871,136521,87,6,24,77.6,5.2,20.0,14.2,39704
313,136522,92,14,41,86.6,11.6,35.7,16.7,41140
908,136523,16,16,5,14.1,10.6,4.4,22.1,34683
908,136524,102,35,38,94.8,28.3,34.8,13.7,34189
841,136525,47,11,26,46.2,10.8,16.0,14.1,40831
909,136526,99,26,36,90.1,18.4,29.5,15.5,37829
916,136527,68,23,28,64.6,13.8,21.8,15.8,38733
916,136528,21,21,3,18.9,16.4,2.0,20.8,36775
936,136529,69,15,28,65.3,12.8,23.2,15.8,38899
857,136530,58,20,26,52.8,17.6,24.3,17.4,37240
936,136531,70,28,29,64.1,16.6,23.4,19.5,39301
884,136532,11,7,2,7.8,5.1,1.7,23.1,38566
908,136533,116,33,32,111.7,26.3,30.5,15.6,37770
936,136534,122,17,48,114.2,11.8,36.1,14.9,39799
319,136535,20,18,9,17.0,10.2,5.6,25.7,41502
926,136536,9,18,2,6.6,9.7,1.9,23.5,SUPP
925,136537,67,6,14,NA,NA,NA,NA,NA
303,136538,73,43,34,68.9,24.2,20.3,15.8,44563
823,136539,8,10,5,6.1,6.9,3.8,20.7,39821
305,136540,98,19,32,96.4,14.5,29.4,15.3,42932
823,136541,27,16,14,26.4,10.2,10.9,18.6,36630
928,136542,13,8,2,8.7,5.0,1.7,22.3,35779
896,136543,78,18,29,70.9,15.8,24.8,15.0,37568
816,136544,72,24,25,61.6,14.7,21.6,16.7,37428
305,136545,103,27,31,92.8,17.9,24.1,14.8,35417
381,136547,24,30,14,20.9,19.5,11.6,23.5,37914
830,136548,93,41,36,79.4,31.7,29.5,17.0,39718
861,136549,27,31,10,25.5,18.7,8.4,22.8,36858
822,136550,29,15,11,26.2,9.6,7.4,19.2,36363
305,136551,79,12,32,66.5,4.6,23.0,16.1,40086
822,136552,43,18,16,38.2,10.2,10.8,17.9,40623
896,136553,8,8,2,7.6,5.4,0.9,18.4,32891
919,136554,110,17,44,96.0,11.7,29.0,15.3,41523
881,136555,55,11,26,54.0,9.4,23.2,17.3,35850
879,136556,75,38,34,67.0,24.9,27.5,15.6,40939
879,136557,92,28,36,85.7,17.9,30.6,14.8,40353
879,136558,67,17,28,67.3,16.8,26.7,16.2,40803
823,136559,108,24,46,101.5,18.8,39.4,15.2,40109
823,136560,30,16,15,29.2,10.6,11.7,20.2,38616
878,136561,13,13,2,11.6,8.3,1.8,16.8,36999
878,136562,12,18,3,9.7,11.4,2.0,20.7,35970
878,136563,6,4,1,3.7,2.1,1.1,18.9,SUPP
306,136564,19,20,9,15.2,13.7,4.2,20.6,32861
306,136565,16,12,4,12.3,8.1,3.0,21.5,30107
306,136566,24,32,5,18.5,19.2,3.8,22.7,36432
908,136567,76,32,22,69.2,24.9,20.1,16.2,36697
879,136568,108,55,42,99.6,40.1,36.2,15.5,40386
878,136569,136,47,67,119.2,31.0,58.7,14.3,38510
886,136570,61,6,26,55.9,4.2,22.1,16.9,38249
886,136571,82,47,29,72.9,38.0,25.1,14.8,40108
908,136572,46,31,29,37.4,22.5,18.7,16.7,34669
908,136573,90,46,29,82.2,35.4,28.0,16.7,37872
836,136574,110,21,54,101.3,14.4,39.1,16.9,36502
908,136575,95,39,31,94.9,30.3,24.7,14.3,38168
311,136576,67,33,39,63.5,24.2,29.3,16.3,41179
881,136577,118,24,55,111.5,20.5,44.9,17.8,38347
916,136578,56,6,17,50.9,5.3,13.5,17.3,NA
881,136579,77,36,48,72.8,26.1,33.5,17.3,40284
873,136580,96,35,50,84.7,27.6,35.8,15.4,32485
886,136581,74,15,23,70.3,14.6,21.3,20.4,37419
886,136582,89,12,30,79.2,8.0,25.3,16.1,38373
886,136583,107,27,31,107.0,22.6,28.9,18.3,37870
886,136584,49,18,18,46.9,13.5,16.2,16.2,39240
886,136585,87,10,18,80.6,5.9,16.3,15.1,40592
305,136586,121,33,29,115.7,23.9,26.1,15.5,42073
937,136587,116,23,41,107.2,19.6,33.5,15.6,37413
879,136588,64,6,25,53.4,5.3,21.2,15.0,40376
330,136589,73,15,30,66.5,12.5,25.9,13.5,41364
330,136590,71,9,21,66.2,6.6,18.3,14.1,38109
830,136591,138,29,47,127.9,22.5,36.5,15.9,37793
330,136592,72,8,23,67.0,6.6,22.6,12.2,37147
357,136593,57,11,19,55.1,10.5,18.6,17.9,40448
887,136594,64,12,30,60.3,8.5,26.2,15.8,41698
937,136595,65,1,22,51.8,0.5,17.8,14.9,39109
908,136596,113,29,42,103.7,23.3,39.7,14.5,38730
908,136597,13,11,5,10.6,6.5,3.0,22.6,37536
908,136598,19,28,7,18.6,19.0,6.2,16.1,31810
303,136599,17,19,6,15.8,11.1,4.4,19.1,41967
311,136600,90,8,31,83.2,7.0,26.3,17.7,41897
933,136601,8,12,3,7.1,5.1,2.1,24.2,35322
880,136602,22,24,5,18.1,15.3,3.1,21.5,36661
886,136603,94,17,26,84.7,12.8,23.0,18.1,37218
381,136604,106,36,44,96.6,23.4,34.9,14.8,35829
881,136605,142,33,64,131.7,22.0,42.7,15.8,38970
919,136606,89,9,25,83.2,5.9,17.7,15.6,37152
919,136607,81,20,29,78.3,17.3,26.3,16.1,40794
919,136608,108,17,43,82.3,9.3,29.7,16.7,34482
919,136609,94,24,43,83.0,12.1,28.7,15.7,37795
873,136610,106,41,26,89.0,37.3,21.7,15.6,37492
865,136611,96,18,30,86.9,12.3,26.5,15.8,39183
878,136612,168,62,67,155.5,45.0,56.6,16.6,38287
384,136613,68,28,19,67.7,22.6,17.5,12.3,37827
908,136614,64,34,19,59.8,26.7,17.7,16.7,36570
314,136615,63,1,25,57.4,0.3,21.9,15.9,42380
333,136616,103,35,21,87.6,26.8,20.2,17.4,33585
816,136617,78,33,25,73.0,20.3,23.2,15.0,36812
332,136618,143,26,45,135.2,22.4,39.3,12.9,35191
335,136619,22,23,4,19.6,13.3,3.2,22.7,37500
335,136620,92,33,26,90.0,30.4,23.4,16.0,35736
319,136621,70,NA,24,66.8,NA,19.2,16.5,40029
937,136622,70,3,18,63.0,1.9,12.8,15.7,40106
916,136623,106,53,35,94.5,35.2,30.3,14.9,37728
925,136624,54,15,24,48.5,11.8,16.6,16.4,35336
881,136625,95,21,36,83.5,16.3,25.8,15.0,40018
879,136626,112,55,62,105.3,43.2,52.1,15.2,37670
891,136627,89,15,34,86.6,13.7,29.9,15.7,37401
891,136628,98,16,38,93.7,14.6,33.7,16.2,35562
857,136629,64,17,36,53.2,11.4,29.5,15.9,38792
865,136630,38,30,24,31.0,17.3,11.6,20.3,35383
312,136631,72,12,26,68.8,10.5,22.9,16.1,36004
865,136632,127,40,43,116.1,25.3,31.9,15.5,36985
384,136633,75,35,29,72.8,28.7,26.7,16.2,36932
831,136634,80,23,39,75.1,16.4,34.3,17.8,34675
878,136635,10,7,5,9.0,2.7,1.3,17.8,34817
873,136636,56,12,22,49.4,11.3,17.7,16.1,33721
872,136637,149,85,53,130.0,57.4,36.6,14.6,37465
878,136638,73,25,33,70.2,17.4,29.1,14.5,39104
933,136639,54,25,24,49.9,20.2,19.2,16.3,37232
850,136640,92,2,NA,83.0,0.3,NA,17.0,38571
852,136641,19,23,7,18.5,15.3,6.1,19.4,31677
881,136642,59,7,32,54.4,2.7,25.6,16.4,38740
850,136643,98,17,25,87.1,12.4,21.3,17.3,35500
305,136644,NA,NA,NA,NA,NA,NA,NA,NA
896,136645,106,12,34,88.0,7.9,24.3,15.4,37130
878,136646,102,38,52,95.4,24.5,41.2,15.7,39364
869,136647,143,56,45,123.3,36.8,37.1,14.7,38690
880,136648,21,21,5,20.3,15.8,3.9,20.0,35637
835,136649,113,38,37,110.5,28.9,32.8,15.5,36156
873,136650,50,18,28,43.7,16.7,24.2,13.3,35936
821,136651,59,20,22,56.3,18.5,19.7,14.8,38149
850,136652,102,16,33,88.2,11.1,25.9,14.2,39328
873,136653,29,25,7,27.2,15.2,4.4,21.5,36376
850,136654,141,18,49,129.7,12.7,39.6,14.4,35120
895,136655,74,22,26,68.9,13.4,19.9,15.0,30751
304,136656,116,15,28,114.0,15.1,26.3,14.3,43186
