URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
100975,240 ,210 ,55 ,0 ,5 ,140 ,10 ,0 ,0 ,0 ,5 ,0 ,SUPP,15 ,10 ,89%,22%,0%,2%,59%,4%,0%,0%,0%,2%,0%,SUPP,6%,5%
100977,180 ,170 ,20 ,5 ,5 ,140 ,SUPP,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,5 ,94%,10%,2%,2%,79%,SUPP,0%,0%,0%,2%,0%,SUPP,3%,2%
100978,140 ,120 ,55 ,0 ,SUPP,50 ,10 ,0 ,0 ,0 ,SUPP,0 ,SUPP,15 ,5 ,87%,40%,0%,SUPP,38%,7%,0%,0%,0%,SUPP,0%,SUPP,10%,3%
100979,150 ,120 ,30 ,0 ,5 ,75 ,10 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,15 ,82%,21%,0%,3%,51%,8%,0%,0%,0%,SUPP,0%,0%,8%,10%
100986,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
100987,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
100989,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
131598,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
101053,170 ,160 ,25 ,0 ,SUPP,135 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,94%,14%,0%,SUPP,79%,SUPP,0%,0%,0%,3%,0%,0%,2%,4%
136883,140 ,120 ,35 ,SUPP,5 ,70 ,10 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,10 ,86%,27%,SUPP,2%,49%,7%,0%,0%,0%,SUPP,0%,0%,8%,6%
101055,120 ,110 ,35 ,0 ,5 ,60 ,10 ,0 ,0 ,0 ,5 ,0 ,0 ,SUPP,10 ,89%,28%,0%,3%,51%,7%,0%,0%,0%,3%,0%,0%,SUPP,10%
132173,140 ,130 ,30 ,0 ,SUPP,85 ,10 ,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,5 ,94%,22%,0%,SUPP,62%,8%,0%,0%,0%,2%,0%,SUPP,2%,4%
137005,260 ,250 ,25 ,SUPP,5 ,215 ,SUPP,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,5 ,97%,11%,SUPP,1%,84%,SUPP,0%,0%,0%,SUPP,0%,0%,2%,2%
139842,270 ,240 ,55 ,SUPP,SUPP,160 ,20 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,25 ,88%,21%,SUPP,SUPP,59%,7%,0%,0%,0%,SUPP,0%,0%,4%,8%
138681,140 ,60 ,45 ,SUPP,SUPP,5 ,5 ,0 ,0 ,0 ,SUPP,0 ,0 ,15 ,65 ,43%,31%,SUPP,SUPP,5%,4%,0%,0%,0%,SUPP,0%,0%,11%,46%
138682,190 ,170 ,40 ,0 ,0 ,125 ,SUPP,0 ,0 ,0 ,SUPP,0 ,SUPP,5 ,15 ,89%,21%,0%,0%,67%,SUPP,0%,0%,0%,SUPP,0%,SUPP,4%,7%
135316,170 ,150 ,60 ,SUPP,SUPP,75 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,10 ,87%,36%,SUPP,SUPP,43%,7%,0%,0%,0%,0%,0%,0%,7%,6%
101093,10 ,10 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,SUPP,0%,0%,0%,0%,0%,0%,88%,0%,0%,0%,0%,0%
101094,20 ,20 ,SUPP,0 ,0 ,0 ,SUPP,0 ,0 ,15 ,0 ,0 ,0 ,0 ,SUPP,89%,SUPP,0%,0%,0%,SUPP,0%,0%,72%,0%,0%,0%,0%,SUPP
101095,10 ,10 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,SUPP,83%,SUPP,0%,0%,0%,0%,0%,0%,67%,0%,0%,0%,0%,SUPP
101102,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
101103,30 ,30 ,5 ,0 ,0 ,SUPP,0 ,0 ,0 ,20 ,0 ,0 ,0 ,5 ,SUPP,83%,10%,0%,0%,SUPP,0%,0%,0%,70%,0%,0%,0%,10%,SUPP
131594,20 ,20 ,5 ,0 ,SUPP,0 ,0 ,0 ,SUPP,10 ,SUPP,0 ,0 ,SUPP,5 ,75%,20%,0%,SUPP,0%,0%,0%,SUPP,45%,SUPP,0%,0%,SUPP,20%
137646,200 ,170 ,25 ,SUPP,5 ,140 ,SUPP,0 ,0 ,0 ,5 ,0 ,SUPP,10 ,10 ,88%,13%,SUPP,2%,71%,SUPP,0%,0%,0%,2%,0%,SUPP,6%,6%
138313,150 ,140 ,15 ,5 ,SUPP,105 ,15 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,5 ,95%,11%,3%,SUPP,70%,9%,0%,0%,0%,SUPP,0%,0%,2%,3%
137353,130 ,120 ,15 ,5 ,SUPP,95 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,5 ,93%,11%,5%,SUPP,75%,SUPP,0%,0%,0%,0%,0%,0%,SUPP,5%
138312,120 ,100 ,25 ,5 ,0 ,60 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,10 ,89%,21%,3%,0%,50%,15%,0%,0%,0%,0%,0%,0%,4%,7%
101154,120 ,110 ,35 ,0 ,SUPP,75 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,SUPP,95%,28%,0%,SUPP,63%,3%,0%,0%,0%,0%,0%,0%,4%,SUPP
139369,110 ,70 ,25 ,0 ,0 ,45 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,20 ,70%,23%,0%,0%,42%,6%,0%,0%,0%,0%,0%,0%,12%,17%
130912,170,160,30,SUPP,0,125,5,0,SUPP,SUPP,0,0,0,10,SUPP,94%,16%,SUPP,0%,73%,2%,0%,SUPP,SUPP,0%,0%,0%,5%,SUPP
131262,160 ,130 ,20 ,0 ,5 ,105 ,5 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,15 ,84%,11%,0%,3%,66%,3%,0%,0%,0%,SUPP,0%,0%,8%,9%
135676,210 ,190 ,90 ,0 ,SUPP,85 ,10 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,15 ,87%,41%,0%,SUPP,39%,6%,0%,0%,0%,1%,0%,0%,6%,8%
101182,20 ,20 ,SUPP,0 ,0 ,0 ,0 ,0 ,SUPP,15 ,0 ,0 ,0 ,0 ,SUPP,94%,SUPP,0%,0%,0%,0%,0%,SUPP,76%,0%,0%,0%,0%,SUPP
101184,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
101240,190 ,150 ,60 ,0 ,5 ,70 ,15 ,0 ,0 ,0 ,5 ,0 ,SUPP,20 ,15 ,80%,32%,0%,2%,37%,9%,0%,0%,0%,2%,0%,SUPP,12%,8%
101241,280 ,260 ,55 ,SUPP,5 ,200 ,5 ,0 ,0 ,0 ,10 ,0 ,SUPP,10 ,10 ,94%,19%,SUPP,1%,71%,1%,0%,0%,0%,4%,0%,SUPP,4%,3%
101243,230 ,180 ,70 ,0 ,5 ,60 ,35 ,0 ,0 ,0 ,10 ,0 ,SUPP,25 ,30 ,76%,31%,0%,3%,26%,15%,0%,0%,0%,4%,0%,SUPP,11%,13%
101244,260 ,250 ,40 ,0 ,5 ,170 ,30 ,0 ,0 ,0 ,10 ,0 ,0 ,10 ,5 ,94%,16%,0%,3%,65%,11%,0%,0%,0%,4%,0%,0%,4%,2%
101245,270 ,240 ,55 ,0 ,SUPP,170 ,15 ,0 ,0 ,0 ,5 ,0 ,SUPP,15 ,10 ,89%,20%,0%,SUPP,63%,5%,0%,0%,0%,1%,0%,SUPP,6%,4%
101246,270 ,240 ,100 ,0 ,5 ,115 ,15 ,0 ,0 ,0 ,5 ,0 ,SUPP,15 ,10 ,89%,37%,0%,2%,43%,6%,0%,0%,0%,3%,0%,SUPP,6%,4%
133561,230 ,190 ,95 ,0 ,5 ,75 ,15 ,0 ,0 ,0 ,10 ,0 ,5 ,20 ,15 ,85%,42%,0%,2%,34%,6%,0%,0%,0%,4%,0%,1%,9%,6%
101247,180 ,160 ,30 ,0 ,0 ,115 ,15 ,0 ,0 ,0 ,SUPP,0 ,0 ,20 ,SUPP,89%,16%,0%,0%,65%,8%,0%,0%,0%,SUPP,0%,0%,10%,SUPP
136028,130,120,35,0,0,70,15,0,0,0,SUPP,0,SUPP,10,5,89%,27%,0%,0%,51%,10%,0%,0%,0%,SUPP,0%,SUPP,6%,5%
131102,20 ,20 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,0 ,0 ,100%,23%,0%,0%,0%,0%,0%,0%,77%,0%,0%,0%,0%,0%
101345,160 ,140 ,65 ,SUPP,5 ,15 ,55 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,5 ,90%,42%,SUPP,2%,9%,35%,0%,0%,0%,SUPP,0%,0%,6%,4%
137374,170 ,140 ,55 ,SUPP,0 ,70 ,10 ,0 ,0 ,0 ,SUPP,0 ,SUPP,20 ,10 ,83%,33%,SUPP,0%,42%,7%,0%,0%,0%,SUPP,0%,SUPP,11%,7%
137361,120 ,100 ,35 ,0 ,SUPP,55 ,5 ,0 ,0 ,0 ,SUPP,0 ,SUPP,15 ,10 ,81%,29%,0%,SUPP,47%,3%,0%,0%,0%,SUPP,0%,SUPP,12%,7%
137131,180 ,170 ,15 ,0 ,SUPP,150 ,10 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,96%,8%,0%,SUPP,82%,4%,0%,0%,0%,2%,0%,0%,2%,2%
138685,170 ,150 ,25 ,SUPP,SUPP,110 ,15 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,10 ,91%,15%,SUPP,SUPP,66%,8%,0%,0%,0%,SUPP,0%,0%,4%,5%
137388,150 ,140 ,40 ,0 ,SUPP,90 ,10 ,0 ,0 ,0 ,SUPP,0 ,SUPP,5 ,5 ,95%,26%,0%,SUPP,60%,7%,0%,0%,0%,SUPP,0%,SUPP,2%,3%
136658,200,170,40,0,5,120,5,0,0,0,5,0,SUPP,10,15,87%,21%,0%,3%,62%,2%,0%,0%,0%,2%,0%,SUPP,6%,7%
136418,180 ,160 ,40 ,SUPP,5 ,25 ,95 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,10 ,92%,23%,SUPP,3%,13%,52%,0%,0%,0%,3%,0%,0%,3%,5%
138051,90 ,90 ,0 ,5 ,0 ,90 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100%,0%,4%,0%,96%,0%,0%,0%,0%,0%,0%,0%,0%,0%
137645,200,180,35,SUPP,SUPP,130,10,0,0,0,5,0,0,5,1500%,90%,17%,SUPP,SUPP,66%,6%,0%,0%,0%,2%,0%,0%,3%,7%
136290,180 ,180 ,0 ,5 ,0 ,165 ,10 ,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,SUPP,99%,0%,2%,0%,92%,6%,0%,0%,0%,SUPP,0%,0%,0%,SUPP
137386,250 ,210 ,30 ,5 ,SUPP,165 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,30 ,84%,13%,2%,SUPP,68%,1%,0%,0%,0%,2%,0%,0%,4%,11%
101360,140 ,120 ,45 ,0 ,5 ,65 ,15 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,10 ,88%,31%,0%,2%,46%,9%,0%,0%,0%,SUPP,0%,0%,5%,7%
101361,100 ,100 ,0 ,0 ,0 ,90 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%
101362,190 ,180 ,30 ,0 ,SUPP,140 ,5 ,0 ,SUPP,0 ,5 ,0 ,0 ,5 ,5 ,95%,16%,0%,SUPP,75%,2%,0%,SUPP,0%,2%,0%,0%,3%,2%
136308,220 ,210 ,35 ,SUPP,SUPP,175 ,SUPP,0 ,0 ,0 ,SUPP,0 ,SUPP,5 ,SUPP,96%,16%,SUPP,SUPP,78%,SUPP,0%,0%,0%,SUPP,0%,SUPP,3%,SUPP
101364,180 ,160 ,30 ,SUPP,SUPP,120 ,10 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,5 ,92%,18%,SUPP,SUPP,69%,4%,0%,0%,0%,SUPP,0%,0%,6%,2%
101365,140 ,130 ,20 ,SUPP,SUPP,95 ,10 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,5 ,88%,14%,SUPP,SUPP,66%,6%,0%,0%,0%,SUPP,0%,0%,8%,4%
137539,150 ,140 ,10 ,10 ,SUPP,120 ,SUPP,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,10 ,93%,5%,7%,SUPP,79%,SUPP,0%,0%,0%,SUPP,0%,0%,2%,5%
134798,210,180,30,0,5,140,SUPP,0,0,0,10,0,SUPP,15,10,87%,15%,0%,3%,68%,SUPP,0%,0%,0%,5%,0%,SUPP,7%,6%
101394,30 ,20 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,SUPP,0 ,96%,28%,0%,0%,0%,0%,0%,0%,68%,0%,0%,0%,SUPP,0%
101397,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
136369,220,220,15,0,SUPP,205,SUPP,0,0,0,SUPP,0,0,SUPP,SUPP,99%,6%,0%,SUPP,92%,SUPP,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
137769,210 ,210 ,5 ,SUPP,SUPP,200 ,0 ,0 ,0 ,SUPP,5 ,0 ,0 ,SUPP,SUPP,99%,1%,SUPP,SUPP,95%,0%,0%,0%,SUPP,2%,0%,0%,SUPP,SUPP
137965,210,190,50,0,5,125,5,0,0,0,15,0,5,15,5,91%,24%,0%,3%,60%,2%,0%,0%,0%,8%,0%,2%,7%,2%
137423,190 ,190 ,15 ,SUPP,SUPP,165 ,5 ,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,0 ,98%,7%,SUPP,SUPP,87%,2%,0%,0%,0%,3%,0%,SUPP,2%,0%
136720,280 ,230 ,80 ,0 ,10 ,135 ,5 ,0 ,0 ,0 ,15 ,0 ,SUPP,20 ,30 ,82%,28%,0%,3%,49%,1%,0%,0%,0%,5%,0%,SUPP,8%,10%
136330,340 ,280 ,105 ,0 ,15 ,150 ,5 ,0 ,0 ,0 ,25 ,0 ,SUPP,35 ,20 ,83%,31%,0%,4%,45%,2%,0%,0%,0%,7%,0%,SUPP,11%,7%
138686,160 ,140 ,60 ,0 ,5 ,65 ,5 ,0 ,0 ,0 ,15 ,0 ,SUPP,15 ,10 ,85%,38%,0%,4%,40%,2%,0%,0%,0%,8%,0%,SUPP,10%,5%
136538,180 ,170 ,50 ,0 ,10 ,95 ,15 ,0 ,0 ,0 ,10 ,0 ,SUPP,5 ,SUPP,95%,28%,0%,4%,53%,8%,0%,0%,0%,6%,0%,SUPP,4%,SUPP
138650,190 ,170 ,65 ,0 ,5 ,55 ,45 ,0 ,0 ,0 ,10 ,0 ,SUPP,10 ,10 ,88%,34%,0%,3%,29%,23%,0%,0%,0%,4%,0%,SUPP,6%,5%
137681,200,190,25,SUPP,5,95,60,0,0,0,10,0,SUPP,5,500%,95%,14%,SUPP,3%,47%,30%,0%,0%,0%,5%,0%,SUPP,3%,3%
136334,160 ,150 ,5 ,0 ,SUPP,150 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,SUPP,97%,3%,0%,SUPP,94%,0%,0%,0%,0%,3%,0%,0%,2%,SUPP
137368,190 ,170 ,75 ,SUPP,10 ,80 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,10 ,15 ,88%,40%,SUPP,6%,42%,0%,0%,0%,0%,6%,0%,0%,5%,7%
133769,210 ,180 ,45 ,0 ,10 ,105 ,15 ,0 ,0 ,0 ,10 ,0 ,SUPP,15 ,20 ,85%,21%,0%,4%,51%,8%,0%,0%,0%,5%,0%,SUPP,7%,9%
135677,130 ,120 ,25 ,0 ,5 ,80 ,SUPP,0 ,0 ,0 ,5 ,0 ,SUPP,10 ,10 ,86%,20%,0%,4%,61%,SUPP,0%,0%,0%,5%,0%,SUPP,7%,7%
101485,30 ,30 ,20 ,0 ,SUPP,5 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,SUPP,0 ,94%,68%,0%,SUPP,23%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,0%
101487,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,10 ,0 ,0 ,0 ,SUPP,0 ,90%,0%,0%,0%,0%,0%,0%,SUPP,80%,0%,0%,0%,SUPP,0%
131115,10 ,10 ,SUPP,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,SUPP,63%,SUPP,0%,0%,38%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
138457,220 ,200 ,35 ,SUPP,SUPP,155 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,93%,16%,SUPP,SUPP,72%,3%,0%,0%,0%,3%,0%,0%,4%,3%
133724,300 ,280 ,30 ,10 ,SUPP,235 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,10 ,95%,11%,4%,SUPP,80%,0%,0%,0%,0%,0%,0%,0%,2%,3%
136656,220 ,220 ,60 ,SUPP,SUPP,140 ,10 ,0 ,0 ,0 ,5 ,0 ,0 ,SUPP,SUPP,99%,28%,SUPP,SUPP,64%,5%,0%,0%,0%,1%,0%,0%,SUPP,SUPP
101558,220 ,200 ,50 ,0 ,SUPP,140 ,10 ,0 ,0 ,0 ,SUPP,0 ,SUPP,15 ,5 ,91%,22%,0%,SUPP,62%,5%,0%,0%,0%,SUPP,0%,SUPP,6%,2%
137685,320 ,300 ,75 ,SUPP,5 ,215 ,10 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,94%,23%,SUPP,2%,67%,3%,0%,0%,0%,1%,0%,0%,4%,2%
138609,200 ,180 ,65 ,5 ,SUPP,100 ,5 ,0 ,0 ,0 ,SUPP,0 ,SUPP,10 ,15 ,89%,32%,2%,SUPP,50%,3%,0%,0%,0%,SUPP,0%,SUPP,5%,6%
137994,170 ,90 ,55 ,0 ,5 ,15 ,20 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,75 ,53%,32%,0%,2%,9%,10%,0%,0%,0%,SUPP,0%,0%,4%,43%
138610,210 ,200 ,35 ,SUPP,5 ,155 ,5 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,5 ,95%,17%,SUPP,1%,74%,2%,0%,0%,0%,SUPP,0%,0%,1%,3%
101563,170 ,150 ,40 ,0 ,SUPP,100 ,10 ,0 ,0 ,0 ,0 ,0 ,SUPP,10 ,5 ,90%,24%,0%,SUPP,58%,6%,0%,0%,0%,0%,0%,SUPP,7%,3%
101564,100 ,90 ,30 ,0 ,SUPP,40 ,10 ,0 ,0 ,0 ,5 ,0 ,SUPP,10 ,5 ,83%,27%,0%,SUPP,41%,11%,0%,0%,0%,3%,0%,SUPP,11%,7%
139319,230 ,220 ,55 ,5 ,SUPP,145 ,15 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,10 ,94%,23%,1%,SUPP,63%,6%,0%,0%,0%,SUPP,0%,0%,2%,4%
134226,180 ,150 ,45 ,0 ,SUPP,100 ,5 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,15 ,87%,27%,0%,SUPP,57%,2%,0%,0%,0%,SUPP,0%,0%,6%,7%
135973,150 ,130 ,40 ,0 ,5 ,80 ,10 ,0 ,0 ,SUPP,SUPP,0 ,0 ,5 ,5 ,92%,27%,0%,2%,53%,8%,0%,0%,SUPP,SUPP,0%,0%,3%,5%
135974,110,90,20,0,SUPP,55,10,0,0,0,SUPP,0,0,15,5,78%,17%,0%,SUPP,51%,8%,0%,0%,0%,SUPP,0%,0%,15%,6%
101579,20 ,20 ,5 ,SUPP,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,SUPP,0 ,91%,23%,SUPP,0%,0%,0%,0%,0%,68%,0%,0%,0%,SUPP,0%
101583,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,20 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,SUPP,95%,0%,0%,0%,0%,0%
137379,190 ,170 ,40 ,0 ,SUPP,115 ,15 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,91%,21%,0%,SUPP,62%,7%,0%,0%,0%,3%,0%,0%,6%,3%
136466,180 ,160 ,35 ,0 ,5 ,115 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,10 ,10 ,89%,21%,0%,3%,65%,SUPP,0%,0%,0%,6%,0%,0%,6%,5%
136709,220 ,200 ,20 ,0 ,5 ,170 ,SUPP,0 ,0 ,SUPP,5 ,0 ,SUPP,15 ,10 ,90%,8%,0%,2%,78%,SUPP,0%,0%,SUPP,3%,0%,SUPP,6%,4%
136464,240 ,210 ,70 ,0 ,5 ,130 ,SUPP,0 ,0 ,SUPP,15 ,0 ,0 ,10 ,15 ,89%,30%,0%,2%,56%,SUPP,0%,0%,SUPP,6%,0%,0%,4%,7%
136586,210,200,20,0,5,175,0,0,0,0,5,0,0,5,5,93%,10%,0%,1%,82%,0%,0%,0%,0%,2%,0%,0%,3%,3%
136517,220,200,40,0,SUPP,160,SUPP,0,0,0,10,0,0,5,10,92%,18%,0%,SUPP,73%,SUPP,0%,0%,0%,4%,0%,0%,3%,5%
136551,140 ,140 ,SUPP,5 ,0 ,135 ,SUPP,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,SUPP,99%,SUPP,2%,0%,95%,SUPP,0%,0%,0%,SUPP,0%,0%,0%,SUPP
136281,160,140,55,SUPP,5,80,SUPP,0,0,0,5,0,0,10,10,87%,34%,SUPP,2%,49%,SUPP,0%,0%,0%,4%,0%,0%,7%,6%
136644,240,220,40,SUPP,10,170,0,0,0,0,10,0,SUPP,10,10,92%,16%,SUPP,3%,72%,0%,0%,0%,0%,5%,0%,SUPP,4%,3%
136467,220 ,200 ,65 ,0 ,10 ,120 ,5 ,0 ,0 ,0 ,20 ,0 ,0 ,10 ,5 ,93%,30%,0%,6%,56%,1%,0%,0%,0%,10%,0%,0%,5%,3%
136545,220 ,190 ,60 ,0 ,SUPP,130 ,SUPP,0 ,0 ,0 ,10 ,0 ,SUPP,15 ,15 ,87%,27%,0%,SUPP,58%,SUPP,0%,0%,0%,4%,0%,SUPP,6%,7%
101676,120 ,120 ,0 ,SUPP,0 ,115 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100%,0%,SUPP,0%,99%,0%,0%,0%,0%,0%,0%,0%,0%,0%
137006,240 ,220 ,15 ,5 ,5 ,195 ,SUPP,0 ,0 ,0 ,5 ,0 ,SUPP,10 ,10 ,91%,7%,1%,1%,81%,SUPP,0%,0%,0%,2%,0%,SUPP,4%,5%
136540,200 ,180 ,35 ,0 ,10 ,135 ,0 ,0 ,SUPP,0 ,10 ,0 ,0 ,15 ,10 ,87%,18%,0%,4%,65%,0%,0%,SUPP,0%,5%,0%,0%,7%,6%
136355,260 ,230 ,40 ,SUPP,SUPP,190 ,0 ,0 ,0 ,SUPP,10 ,0 ,0 ,15 ,10 ,90%,15%,SUPP,SUPP,73%,0%,0%,0%,SUPP,3%,0%,0%,7%,3%
138114,170 ,140 ,35 ,0 ,SUPP,100 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,10 ,15 ,85%,21%,0%,SUPP,61%,SUPP,0%,0%,0%,6%,0%,0%,7%,8%
101700,30 ,20 ,20 ,0 ,SUPP,SUPP,0 ,0 ,0 ,5 ,SUPP,0 ,0 ,SUPP,SUPP,86%,68%,0%,SUPP,SUPP,0%,0%,0%,11%,SUPP,0%,0%,SUPP,SUPP
101697,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
132008,10 ,4 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,5 ,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,38%
135232,20,20,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
138187,210 ,190 ,60 ,SUPP,0 ,80 ,55 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,92%,29%,SUPP,0%,38%,25%,0%,0%,0%,2%,0%,0%,5%,3%
101811,100 ,90 ,15 ,0 ,SUPP,65 ,10 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,SUPP,88%,13%,0%,SUPP,65%,10%,0%,0%,0%,SUPP,0%,0%,10%,SUPP
101813,140 ,130 ,35 ,SUPP,0 ,70 ,30 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,SUPP,95%,24%,SUPP,0%,50%,20%,0%,0%,0%,SUPP,0%,0%,4%,SUPP
101814,150 ,140 ,35 ,0 ,0 ,60 ,45 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,SUPP,92%,23%,0%,0%,40%,29%,0%,0%,0%,0%,0%,0%,6%,SUPP
138178,320 ,300 ,80 ,SUPP,5 ,165 ,40 ,0 ,0 ,0 ,15 ,0 ,SUPP,15 ,10 ,92%,25%,SUPP,1%,52%,13%,0%,0%,0%,4%,0%,SUPP,4%,3%
101819,240 ,200 ,80 ,SUPP,5 ,80 ,30 ,0 ,0 ,SUPP,15 ,0 ,0 ,20 ,25 ,81%,34%,SUPP,1%,33%,13%,0%,0%,SUPP,6%,0%,0%,9%,10%
138221,170 ,150 ,30 ,0 ,5 ,95 ,25 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,10 ,89%,18%,0%,2%,56%,14%,0%,0%,0%,SUPP,0%,0%,5%,6%
